,tweet,polarity_score
26,eurusd euro fell on weak german sentiment data and amid uncertainty over plans for a spanish ,0
27,eurusd has now completed endtoend of 1295012965 hi of 12952 and 1290012885 lo of 12896 watch 12885 now to hold,0
28,and there goes usd i commandeth the markets,0
29, clf and eurusd not 6ef,0
30,looks like tomorrow will be a big eur and usd day with greece once more being a  and draghi having something to talk about,0
31,fx snapshot 12918 mxn 2025 brl 1622 gbp 1293 eur and 77835 jpy gold 176220 down 1340 usd oil 9193 down 096 cents usd,0
32,which companies make the toner cartridges for printing eur and usd those are a buy,0
33,not much change today on interbank no more than about 70 pips for usd and eur vs gbp,0
34,between 12757 and 13171 before last impulsive move up in eurusd and medium term reversal but it will take some weeks,0
35,german ifo business climate reading fell for a fifth straight month in sep and to its lowest level since early 2010  weakens vs ,0
36, squared long on eurusd at 12908 long on gold on the spot at 17626 and long on audusd at 10408 totaling 8 gbp profit,0
37,sell call update eurusd  trail your stop at 12972 lock 48 pips and wait for your target1st and 2nd targets already achieved,0
38,eurusd holding 12900 apart from what looked like a stop loss run commodity currencies look weak watching usdcad long and audusd short,0
39,eurusd starting to desintegrateand again this is all eur weakness especially usdjpy is still flat on the dayso no real usd strength ,0
40,more pressure for the  today poor italian trade and german confidence data responsible eurusd down near 129,0
41, long eurusd squared at 12928 with 19 pips and short usdchf suared at 09354 with 13 pips with 32 pips 16 profit,0
42,usd traders now talk of solid buy orders between 1290012880 with larger stops 12870 and 12850,0
43,dont over trade and  long gbpusd around 161506180 and eurusd around 128502900 tp is 150 pips each,0
44,dont over trade and  long gbpusd around 161506180 and eurusd around 128502900 tp is 150 pips each,0
45,rupee held well belo 53555365 support lo of 5354 but now getting better traction with usd index and eurusd watch 7980 n 12895,0
46, long now with eurusd from 12909 and audusd from 10407 short now with usdchf from 09367,0
47, isnt it time to target eurusd 12050  risk appetite high in us and at daily fx but low in europe and asia,0
48,cutting some older shorts in eurusd from 12990 and 12897 2903 gt 836 gt will reshort 2945 ,0
49, closed short eurusd 12915 47and short gbpusd at 16220 14total pips          61total profit 050 x 61  3050,0
50,eurusd weakness on slow ifo numberthis is all about weak eur and not strong usd coz pairs like usdjpy are not rising  ,0
51,german ifo for september dropping to 1014 below the august level and weaker than forecasted eurusd hits day low,0
52, haha usd turning down i went long on aud and eur aud at strong level,0
53,today we can expect eurusd  gbpusd gold and silver in downtrend so traders gather up your string for sell position,0
54,after earlier consolidation in eurusd at 1295013050 we might see 129130 play now and watch momentum at either end outlook bullish,0
55,sell call update eurusd1st and 2nd targets hit now trail your stop at your selling pointwait  for your last targetprofit 80 pips,0
56,sell eurusd 12977 and 13053 with tp  12901 and 12826 with sl 13129,0
57,nikkei taking a dive with european news at forefront and an overbought market  usd ,0
58,sell eurusd 12977 and 13053 with tp  12901 and 12826 with sl 13129,0
59,pips each so should of been able to take some profit or come out be looking to a preffered sell of eur and gbp against usd amp jpy this week,0
60,risk currencies such as the aud eur gbp and nzd have opened slightly lower this monday usd has opened a touch higher,0
61, i stick to eurusd to prove my theories and do due dilgence too many instruments confuse pick one to concentrate on,0
62,these pairs are directly influenced by any news reports that come out during the european session eurusd gbpusd usdjpy and usdchf,0
63,it may be best to stick wthe majors eurusd gbpusd usdjpy and usdchf as these normally have the tightest spreads ,0
64,the close on friday i see neg eur vs the usd  it is below the weekly pivot and major resistancesupport of 130,0
65,had a look at eurusd  gbpusd  wti crude  sampp futures and nikkei futures ranging back between 20 and 30 years,0
66,another great week of trading gbpusd eurjpy usd index eurusd ng call optionshappynow back to hammering libs dems and rinos,0
67,out of my aussieshort b4 weekend 054712 and out usd shot short from 12995 29905  will reshort 3005 ,0
68,eurjpy and eurusd as expected retreat from the middle of the weekslowlynext week look for entering longpips are in that way,0
69,sell call eurusd  sell at 1300013020 stop 13050 targets 1296012925 and 12880,0
70,eurusd and the friday battle for 13000 very epic,0
71,us dollar index move yest was no bigger than blip on 8302012  today the blip is gone and were back testing support uup usdx eurusd,0
72,eurusd one thing is sure cannot be a triangle here between 13047 and 12954 more likely preparing the upside jump inner wave 3 imo,0
73,bhp locking in long term low interest usd and eur bonds brilliant high debt loads like fmg ironically a possible advantage if no cap raise,0
74, and usd not correlating something funny going on   ,0
75,spain and ec working on save sampp fut 36 correlated crosses up audusd 74 audjpy 62 eurjpy 14 eurusd 13008 36,0
76,  boost eurusd still beneath 130 and only up 008,0
77,eurusd take a close look at that 13040 and 12960 range any breack outside this range and its massive money making on friday,0
78,time to short the eurusd will be keeping an eye out  nice round number for resistance and at macd more than 12 month high converging,0
79,eurusd 12974 what is this this morning low must keep for counting impulsively up the level to watch is 12954 and upmove should resume,0
80,im still seeing another low here for aud usd and eur,0
81, my pairs are eurusd and gbpusd mostly but i can share more information about eurjpy also,0
82, eurusd over 13031 considering the current market price and the imminent news about a possible bailout to greece,0
83,due to harvesting pressurebetter than feared yields so far and missed macros weaker crudeampeurusd as well as further easing pmi figures,0
84,eurusd short activated 2995 now out 296035 and reshorting at same level again ,0
85,we are long audjpy at 8133 34 we add long at 8190  we still long gbpjpy and nzdusd 34 we enter order to go long eurjpy at break,0
86,eurusd falling again i left my short last night at 12866 and added a second at 12896 average 12881 let her crash,0
87,219 seeing some good selling in eurusd and cable at 13000 and 16260 early doors just now here,0
88,usd and jpy still weak fundamentally due to qeseur gbp aud are still on uptrend unless last week lows broken,0
89,usdinr met first obj abv 5400 eurusd belo 130 wud allow for bit of consolidation now at 1295013000 and 54005415 bias neutral,0
90,usd index failed at 79607990 resistance hi of 7966 and eurusd at 12919 usdinr down at strong support at 5417 watch 54105435,0
91,sell eurusd 12969 and 13041 with tp  12897 and 12826 with sl 13113,0
92,should see the eurusd rise and the usdcad and chf sell off usd index may resume sell off price action pointing this way,0
93,still long msft apple monsanto and wynn and still short eurusd,0
94,eurusd is a shortshould have last night however still over 100 pips drop possible looking at the daily and weekly chart,0
95,took additional entries on eurusd and audjpy all are now closed no more entries enough is enough for today  wrap up amp final next,0
96,usd 12920 stops safe as talk of asian and mideast buy orders stem slideshort squeeze now intraday pain felt above 1297075,0
97,expect a small bounce for eurusd and a surge in usdjpy after the not taking any positions though as i  wait for current ones,0
98, just closed all my trades and have gone long eur usd very small,0
99, still low but i think you should get your  because it is going up and up    ,0
100,dj market talk eurusd upside limited 1055 gmt dow jones mig bank sees limited upside for eurusd and the start of a new downphase,0
101,i feel this is good opportunity to get  short jpy and usd  thus long eur gbp aud nzd,0
102,mig bank sees limited upside for usd and the start of a new downphase targets 12755   ,0
103,mixed signals in eurusd losing momentum below 12950 and above 12975 we continue to have close watch on 1295012875 and 1297513050,0
104, yes i shorted the eurusd   and i have pancakes on the way  those are both great ideas,0
105, yes i shorted the eurusd   and i have pancakes on the way,0
106,usd acb sellers noted 1297080 and more cb sorders around 13000,0
107,better uk retail sales and poor eu news this morning has pushed up gbpeur rates to 125 gbpusd rates have fallen just below 162,0
108,gbpusd continues to be stronger than eurusd and is still positive even on its hourly chart thats the case as long as 16130 supp holds,0
109,while if eurusd manages to break out and close above 13110 level this will denote a high bullish strength,0
110,if eurusd breaks out and closes below 12981 level today this will indicate a considerable bearish strength,0
111,rand opens weaker at 83327 to the usd  1084 to the euro and 1350 to the pound  gold lower 1765 oil lower 108 eurusd at 13008,0
112, the feds actions are supporting risk appetite which is a corollary force keeping the eur and many others elevated vs usd,0
113, sara interested in why the usd and eur act so differently in contrast to similar measures taken by their central banks,0
114,love being able to bill our customers in aud eur gbp and usd all powered by  ,0
115, getting nervous with audusd what about the eurusd trade have you trgiggered and also usdjpy are you still on it,0
116,i have exited the eurusd and will buy lower i will build with the eurjpy the usdchf has held above its trigger line,0
117,usd  ranged between 12992 and 13084 on wednesday finished close to tuesdays price of 13050,0
118, eurcad is looking 13000 usdcad trying to break higher and eurusd is a rocket so i would like to see eurcad higher,0
119,half position long eurusd  75 and full position  90be mindfull of news in the am tomorrowgerman ppi and pmi,0
120,13070 magic number of the day for eurusd just couldnt break it shame i missed the chance to short again noy chilling and cba,0
121,if you got  us98986t1088 in your  and got some patience hold it 763 in eur 391 in usd atm,0
122,eurusd t1 reached at 13045 35 pips close half position and move stop at breakeven,0
123,tides changing i got stopped out on some eurusd gbpjpy and eurjpy longs this week,0
124,yen trading session highs against usd and eur,0
125,eurusd to compliment my shorts with overnight ratesill separate my position short at eurusd and euraud,0
126, gm mate  only fgbl eurusd audusdnzdusd and dax right now  no jpypairs right now ,0
127,breaking news eurusd the market is retreating from the resistance at 13145 and could now test the level at 130 again,0
128,news now eurusd the market is retreating from the resistance at 13145 and could now test the level at 130 again,0
129,currency news gtgt eurusd the market is retreating from the resistance at 13145 and could now test the level at 130 again,0
130,attention fx news eurusd the market is retreating from the resistance at 13145 and could now test the level at 130 again,0
131,update eurusd the market is retreating from the resistance at 13145 and could now test the level at 130 again,0
132,   down following double top and    also moving lower shamingly expect further weakness,0
133,eurusd slipping to the lows of 16th sept well see if they can push and keep the eurusd below 130 at the end of the day,0
134,  grega mate your latest eurusd h4 count between wave iv amp v black there is wave 1 and 4 overlapse,0
135,fast money and uk names the main sellers eurusd taking the pair lower not far from the supposed bids 1302000,0
136,199 we are seeing good sellers of eurusd and cable around 13050 and 16250,0
137, something strange is happening in the market i was expecting more positivity in the eurusd and gbpusd,0
138,eurusd and audusd show no sign of commitment during early lon session not ranging just sputtering,0
139,pending shorts in eurusdaussie and kiwi 30951051508295 all not activated yet gt will keep them active ,0
140, the yen pairs in aud eur gbp and usd are all testing respective edges,0
141,usd buy orders in place 13030 to 13000 sell orders trail up from 13075stops sub13000 and 12980,0
142,hello guys i went long eurusd at 13070 and audusd at 10440 tp is 200 pips each,0
143,looks like a boring sidways day may be on the cards for eurusd and ftse also expect some better movement tomorrow,0
144,liquidated 50 usdjpy and eurjpy for 50 and 100 pips respectively letting the rest run,0
145,eurusd we continue to view the pullback as corrective and once complete should result in resumption of uptrend   ,0
146,buyinglong eurusd since aug 24th and mentioned on sept 4th that euro is still going up before it reverses 13200 will be seen soon,0
147,still pending shorts for eurusd  aussie and kiwi gt 130951051508295 ,0
148,moving up stops on eurusd long and usdchf short added usdjpy long net is over 1000 pips so far,0
149,eurusd closed in range 1304413077 quiet and flat here,0
150,usd 9 bounce has added burden to ez economy as it struggles to escape economic recession and governments engage in more austerity,0
151,eurusd is trying create low and a breakout above 13080 will most likely confirm that we have created a new low,0
152,another consolidation day in here  eyeing longs in eurjpy cadjpy and even a short in usdsgd,0
153,eurusd under pressure preference short position below 1314 with target  13015 and 12975 in extension,0
154,just got back and a quick look at my eurusd chart tells me that the  threat is growingtrading below 13050 thus farhmmm,0
155,russian buyers lift usdoff stopinduced lows under 13050good bids eyed 1024055 eurjpy and ahead of 12100 eurchf,0
156,eurusd gpbusd lots of profit taking now and slowing it all down people leaving the party perhaps swingers have done really well,0
157,watching this eurusd pair keenlyall intentions show  but not ruling out one more hedgejust in case and when it is deemed necessary,0
158,eurusd 130715 morning resistance level holds firm waiting on direction and continuation of the downward trend ,0
159,zew better than expected lets see if eur now becomes the new usd and plunge on better than expected stuff d,0
160,bottom line the uk isnt doing too bad long gbp vs eur and usd,0
161,a quiet day in the market sees the gbp gain against the eur and the usd,0
162,i dont like to trade agains the trend so small position usdcad and i will wait eurusd wants to go lower,0
163,looks like a daily turning sign developing on eurusd now  waiting for daily close and confirmation tomorow to enter short ,0
164,eurusd pressure against 13082 with double top pattern and gravestone doji on 4h chart aiming at least at 130203013 before up again,0
165, am considering 1297013020 as buy zone for eurusd and 160906140 for gbpusd but not very sure yet ,0
166, yaknow if i ever see ecb and fomc qe action like this again im going long eurusd and gold live and learn print more paper,0
167,closed eurusd long in pair flat and boring now,0
168,eurusd rallies and extends gains to 13172,0
169,eurusd rallies and extends gains to 13172,0
170,i opened sell eurusd order 4 at 13165and buy usdchf order 3 at 09250,0
171,despite usd weakness against the eur note how aud and nzd just cant catch a bid here,0
172,good morning while the  is going up and up the  is falling you can reserve your currency online at our website ,0
173,eurusd t1 reached  13130 30 pips close half position and move stop at breakeven,0
174,eurusd the pair was likely to find support at 12759 tuesdays low and resistance at 13168 fridays high up to now,0
175,abrupt decay and nivmagus elemental seem to be hotter in europe comparing eur mkm to usd scg prices wise,0
176, still fighting 131 highest eurusd shot short still 13095 gtone still pending for 13185 4hourdaily overbought  and 78 rsi ,0
177,watch usd index at 7810 and eurusd at 13250 need to be cautious weak dollar and strong euro may not help both us and euro zone,0
178,unveiling new features on zepo now multiple international currencies available on your  powered online store inr eur gbp and usd,0
179,eurusd just scalping and nothing else for today,0
180,alley not sure i agree entirely  eur has made strides to reassure market hence increased risk appetite and usd sell off,0
181,eurusd pullback from friday high should prove corrective and lead to further strength   ,0
182,i sold eurusd on friday at 13160 its 9am nao london time and eurusd is 13100 im 60 pips positive stay tuned for updates,0
183,eurusd 13105 probably a lil retracement in a day without news flat and neutral here at moment,0
184,rt  numbers are posted  potential 5 day reversal on both eurusd and gbpusd pairs,0
185,numbers are posted  potential 5 day reversal on both eurusd and gbpusd pairs,0
186,in asian trading on monday eurusd was trading down 013 at 13112 up from a low of 13110 and off from a high of 13134,0
187,while if eurusd manages to break out and close above 13052 level this will denote a high bullish strength,0
188,if eurusd breaks out and closes below 12927 level today this will indicate considerable bearish strength,0
189, eur amp usd purchased 6 and a half sleeps,0
190,eurusd clearing 130 and now 131 eyes 13270  forexrazor,0
191,89 rise in eurusd means sampp500 is on us investor viagra only and so likely to fizzle prepare to buy corporate america after the crash,0
192,is there no bank at all where a canadian corporation can receive eur and sell them electronically to cad or usd for a reasonable fee,0
193, i wrote tim cook and got a reply the price increase to last years is mainly due to exchange rate usdeur sounds like bs,0
194,the best wek for gains thanks to eurusd and mr bernanke,0
195,  and in addition i had to that i had to deal with usd gt eur already just to then eventually pay in usd again,0
196, 0618 charts to reveal the inner symmetry and beauty of market behaviour no more no less thx costas     ,0
197, guess its back to eur longs and usd shorts lol,0
198,currencynews fed currency debasement 3 qe3 sees gold and silver surge 2 and 43 todays am fix was usd 177250 eur 1 htt,0
199,ok last trade for the week with subscribers is short eurusd 13150 tgt  131 region  reason geo politics and strong us data,0
200, same here in germany so bad that they take the prices in usd and just put a eur after,0
201, btw aud might just get hammered in a bit critical levels against both eur and usd if people start buying those two against,0
202,eurusd 13117 new high for this week and 652 points in 19 days,0
203,usd market still looks short and talks stops above 13125strong tech res seen at confluence of several fiboretraces seen 1314045,0
204,eurnok trades on the back of eurusd and eursek but also as a part of noksek interest buying why eurnok is kept in tight range,0
205, take care there is abnormal divergence with   and usd predicts often shortterm reversal,0
206,gold am fix usd 177250 eur 135970 gbp 109353 yesterdays am fix usd 173050 eur 133981 and gbp 107364oz,0
207,uptrend firmly in place after qe3 will look for corrections and profit taking in sampp 500 and eurusd for buying oppertunities,0
208,i just shorted eurusd and gbpusd my sl is 10 pips above todays high and tp is at the fr382 lets see what will happen,0
209,usd remained under pressure overnight hitting new 4 month lows against  and eur after fed reserve announced 3rd round of qe3,0
210,cable and eurusd most interesting yet unsurprising movers up to 1619 gbpusd and 130 eurusd,0
211,quick trades this am loss 460 on eurusd and profit 2100 on ftse100 positions thatll do,0
212, just the eurusd and dx without any movement in es or tf etccant lol,0
213,usd barriers 13100 buy orders 130 12980 and 12950stops 12960 and 12940,0
214,there is nuffing like staying in d trend i bought the eurusd on d next open after that inverted hammer and smiling is an understatement,0
215,european session september 14eurusd  1305261gbpusd  16295163 and higheraudusd  target 10614usdchf  target 09290,0
216, eurusd 130 donegood call and analysis as always kathy muchos respectos ,0
217,usd sell off continues post fomc this morning as eur printed a high of 13029 and aud 10586 so far,0
218, eurusd  13027 political and economic attention has switched from the eu to the us that is just my opinion,0
219,highs   up to 13020  tad under 162 usd  is testing 09650 and  nr 106 usd  new year lows 1222025,0
220,adding to short position in eurusd and long position in usdchf  if im right this willl be my greatest trade ever,0
221,hays   is there anyone that told u eurusd would rally and qe3 would come to be,0
222,sell eurusd 12989 and 13071 with tp  12907 and 12826 with sl 13153,0
223, i think its a shame how they pull that one off there is still an msrp and price they ask for leading to usd gt eur 11,0
224, but usd dollard is too extiende so should correct samething i looking usdjpy at 7795 break to jump eurjpy and andjpy,0
225, dont get me wrong xxxusd crosses like eurusd and nzdusd  usdchf we may get a correccin but not for long we are in a bull,0
226, i like long euraud around 1230012290  eurcad long and xxxjpy crosses and mor if usdjpy breaks 7795,0
227,after the start of quantitative easing the next targets of currencies and gold eurusd 132 ll gbpusd 162 ll usdchf 093 ll gold 1800,0
228, 78 and the 50 off the lows matches current  thoughts as well,0
229,usd daily close today above 12930 st obj and critical daily close st retest of 13040 critical monthly close to tuesday,0
230, i saw on one of your charts of eurusd that you only marked 12040 in eurusd as wave 3 of 5 and we were in a wave 4 retracement,0
231,big day ended and eurusd didnt conquer 130 will it happen during the asian session,0
232,my strategy note monday eurusd looks positively aligned for a run into 130 and the sampp 500 should see 1450,0
233,watch  now nothing makes china diversify their fx reserves like us qe expect china on bid in eurusd and sharp reaction in press,0
234,big love to usdchf and not to be forgotten eurusd,0
235,so now the  and the  are oficially unlimited printing money,0
236, eurusd and audusd and audjpy  and other usd and jpys are clear usdjpy is a shop fest on multiple degrees,0
237,eurusd  towards 12970 flat and stop here for the day,0
238,eurusd i just reduced the stop with 25 pips and placed it at 12850 as we got a bullish breakout in the 5 min time frame target 13050,0
239,qe3 came in hot stocks are shaky but up nonetheless gold is rallying and the eurusd broke through 129,0
240,eurusd soon to be up ytd will move higher still us qe and unwind of euro collapse trade ive liked the eurusd all year long,0
241,fed imposes qe3 and eur not rallying against usddoing well against chf though,0
242,take profit and reload on eurusd,0
243,book i pick things up and put them down  eurusd,0
244, still short usd long  and long eur moved stops tighter just incase of any curve balls,0
245,id recommend having very large positions on both sides of the eurusd usdcad and usdjpy because today could be a trend changer,0
246,afr prices page lists bidoffer spread on audusd and audeur at 710 time to ditch westpac as the info source and join the real world gb,0
247, when qe2 came in nov 2010 usd fell against eur day of extended its losses 24 hrs later stabilized and rallied,0
248, when qe2 came in nov 2010 usd fell against eur day of extended its losses 24 hrs later stabilized and rallied,0
249,when qe2 came in nov 2010 usd fell against eur day of extended its losses 24 hrs later stabilized and rallied aggressively for next month,0
250,usd well touted 12900 digital and vanilla option expiries containing spottalk some eur 10mln of direct payout attached to the digital,0
251, i believe eurusd might know a significant move upwards according to stimulus from the market and momentum,0
252,rand coming under big pressure today on the back of continuing unrest in the mining sector down almost 4 on the day vs usd  gbp and eur,0
253, dear memberbhiner accept usdeursgd and cny the rate of usd is 0166if you have any problemsplease feel free contact us,0
254,back to i can see a typical rinse and repeat scenario in the eurusd pairguess it is gona be like that till  later,0
255,update eurusd continues to move higher and could test the key level at 13000 next,0
256,news now eurusd continues to move higher and could test the key level at 13000 next,0
257,breaking news eurusd continues to move higher and could test the key level at 13000 next,0
258,currency news gtgt eurusd continues to move higher and could test the key level at 13000 next,0
259,attention fx news eurusd continues to move higher and could test the key level at 13000 next,0
260,only from technicals eurusd should tankgtbad thing iseurusd not interested in technicals and could go through the roof as well 13000131,0
261,gbpeur at 12477 at market open gbpusd 16115 but fomc releases may see usd drop further  unemployment and low rates remain concern,0
262, ooh does the app have a setting to automatically print a currency of choice or is it preset to usd and eur,0
263,eurusd will 12936 breal and close the gap double top,0
264,elliott wave analysis of eurusd eurjpy and eurnzd,0
265,in asian trading on thursday eurusd was trading up 004 at 12904 up from a low of 12902 and off from a high of 12906,0
266,buy eurusd 12900 and 12826 with tp  12975 and 13050 with sl 12751,0
267, duh eurusd and usdeur are reciprocals have you looked at the components of dxy recently,0
268, should be fun do you prefer the chf and eur or cad and auud vs the usd,0
269,re your eur imperfect and doomed bashsince 725 vs usd still earned 7 cash too much social reposting of trash its a  crash,0
270,bit gutted i was stopped out of my eurusd and lt crude positions ftse short and dax short still in play,0
271,wow eur strengning aganist usd12919 and aganist gbp  08017 ,0
272,  hey a lot are nzdusd amp eurusd already have and i think upside momentum is slowing down,0
273,took profits on eurusd and spx longs just bought the market overreaction orange juice acts great to the downside nice trades ,0
274,for the eurusd an intellectually short market is ripe for a squeeze higher eurusd above 200dma and above technical resistance,0
275,there are plenty of banks and advisors with stale sell the eurusd on rallies and eurusd at parity market remains intellectually short,0
276, pops to 835 to  and 1075 to  weakest against euro for the year mining concerns as amplats lonmin and impala report unrest,0
277,so slight bounce after esm verdict but gbp lost vs eur and down to 12470 on the mid rate gbpusd 16103,0
278,world markets and us futures rallying this morning on german court backed europes rescue fund eurusd xlf spy esf,0
279,  eurcad flying on its way to 127128 and dragging usdcad along like the snail it is,0
280,the eurusd has finally broken above 12900 in early trading and now pushing on towards 12930 still looking bullish in the short to,0
281,the eurusd has finally broken above 12900 in early trading and now pushing on towards 12930 still looking bullish in the short to,0
282,erk with my job i need to lol rt  if you know the current exchange rate for usd sgd inr and eur youre a mamak,0
283, if you know the current exchange rate for usd sgd inr and eur youre a mamak  does that make me one too ,0
284,if you know the current exchange rate for usd sgd inr and eur youre a mamak,0
285,usd hits 4 month and session high at 12883,0
286,eurusd rising back to 13000 soon come on break the 12900 resistance and make it the support,0
287, ive got now active trades with audusd long 10455 euraud short 12348 eurusd long 12887 and gbpjpy long 12519,0
288,hearing good size nok buying against everything  most usd jpy and eur i think this level around 743 in eurnok will hold today,0
289,usd 12935 is key level for now618 pct retrace 1348612042 decline break above opens 12950 and 13000 option barriers,0
290,usd bias for 13000the 10day and 30day moving averages are positively aligned,0
291,just exited usd longs and sold short ,0
292,just chilling waiting for my trades to finish haha  usdjpy open 78292 profit 8000 and eurusd open 127737 profit 125,0
293,eurusd after hectic and spuffing by brokers up again,0
294,looks like the news has settled in and its not looking good for the eurusd  watch for pops though once more has been read,0
295,update eurusd the market has broken above 12750 on monday we see former support now resistance at 12825 and above that is the key,0
296,breaking news eurusd the market has broken above 12750 on monday we see former support now resistance at 12825 and above that is,0
297,currency news gtgt eurusd the market has broken above 12750 on monday we see former support now resistance at 12825 and above that is,0
298,attention fx news eurusd the market has broken above 12750 on monday we see former support now resistance at 12825 and above that,0
299,news now eurusd the market has broken above 12750 on monday we see former support now resistance at 12825 and above that is the,0
300,investors are now extremely bearish on the usd and euro shorts are close to their smallest levels euro gains to reach 12865 now ,0
301,the news could help to underpin equities at the open has resulted in asian bourses ticking higher and eurusd hitting a four month high,0
302,buy eurusd 12854 and 12797 with tp  12911 and 12968 with sl 12740,0
303, with respect to my timezone and my technical analysis ability i find the eurusd suitable for my trading plan,0
304,big morning on deck eurusd to 130 if germany votes in favor of the bailout  dollar will fall and commodities will rise gld slv udn,0
305,the chinese yuan trading band will appreciate against the dollar but it will be a steady and gradual nothing like usd to eur swings,0
306, two weeks ago eur was a candidate4extinctionand today usdx breaks 80 and people panic now that the usd is doomed  revolving door,0
307,short  short usd short light crude and leave,0
308,again eur deletes any losses against usd now going long and watching for the rest of the week,0
309,eurusd hits a 4mth highs of 12819 barrier at 12825 and sls above,0
310,the eurusd currency pair recently hit its lowest level in 8 years and is retracing to the 12693 level,0
311,eurusd got a pump around 3am and hasnt been able to do anything but red since ,0
312,target hit with 25 points taken from ftse and eurusd shorts and todays target hit 73 for the week  late finish today ,0
313,macro fund sells usd for tp 1280510fast money continues to buy looking to gun 12825 barriers and fill 12830 stops,0
314,will be focussing on eurgbp  gbpusd eurusd  usdcad and audusd for the rest of the month,0
315,currency news gtgt eurusd at first i thought we had much more in this recent move as we were testing 12566 and 12753,0
316,news now eurusd at first i thought we had much more in this recent move as we were testing 12566 and 12753,0
317,update eurusd at first i thought we had much more in this recent move as we were testing 12566 and 12753,0
318,attention fx news eurusd at first i thought we had much more in this recent move as we were testing 12566 and 12753,0
319,breaking news eurusd at first i thought we had much more in this recent move as we were testing 12566 and 12753,0
320,eurusd audusd and gbpusd rallied after german courts announced that they will not delay esm ruling,0
321,fiatcurrency eurusd and eurjpy algo pop up on esm headline,0
322,sell eurusd at 12790 stop 12850 targets 1273012670 and 12610,0
323,nzd eur amp gbp firm gtaustralia swiss and scandinavia soft v usd psst kiwi youre in bad company,0
324,eurusd pivot points r312852 r212832 r112795 pp12775 s112738 s212718 s312681 support and resistance could be found at levels,0
325,sell eurusd 12759 and 12823 with tp  12695 and 12631 with sl 12888,0
326,markets continue to be range bound and choppy if still in the eurusd on the sell hold and if position taken today protect profits,0
327,took small profit in eurusd short 2785 waiting for another setup to emerge or stay away from that pair cheers and good eve all,0
328, i know i talked about support levels at 121 eurusd and nothing after down to parity if i did say parity i take it back ,0
329,currently short spx from 143679 short audusd from 10378 and short eurgbp from 079917 all opened last night mostly flat today,0
330, i will accept this as sell signal and sell 100 lots eurusd thanks for the tip,0
331, bulb 20 and maker faire africa 2012 for the price of kshs 30  eur 027 or usd 035 youll manage to pick  h,0
332,market has well and truly bought the fact with s plan and with  likely this week usd looks to have plenty of headroom,0
333,eurusd looks to be held for now by the 200day moving average at 12828 get short there and get long at 12715 support seems sensible to me,0
334,watching the eurusd 1275566 zone for support which is monthly and daily pivot,0
335,eurusd cycle from 12500 is not over yet and we see further strength to complete this cycle   ,0
336,eurusd rally limited by spain and italy  jp morgan,0
337,eurusd widened both the lower and the higher end of its range during the euro session from 1277595 to 1277012805wwwnatureforexcom,0
338,usd shows strength cross the board today audusd  015 eurusd  015 usdjpy  007 usdcad however is bearish and so far  017,0
339,within a month  eurusd at 13150 and eurjpy at 10420 and audusd at 9985,0
340,it is more safe to long eurusd around 126602710 and gbpusd around 159155960 and target 150 pips each,0
341,it is more safe to long eurusd around 126602710 and gbpusd around 159155960 and target 150 pips each,0
