,tweet,polarity_score
195,eurusd with a sharp spike up  tweeters are looking for a push down  good luck  im in my final trade for the week and it isnt eurusd,0
196,usd the larger stops are located tight above 13150 and 13160 should the euro continue its recovery  ,0
197, gbpusd taking out some stops  audusd and eurusd too,0
198,eurusd should print 13150 today we are long into this level and looking for it to break,0
199,market talk of leveraged and eastern european accounts selling eurusd  unconfirmed,0
200,quick gimme 10 on eurusd short from 13068 to 13058 too fast to tweet entry and exit45 second trade,0
201,breaking news eurusd technical analysis  long mid and shortterm trading talk  gt,0
202,update eurusd technical analysis  long mid and shortterm trading,0
203,breaking eurusd technical analysis  long mid and shortterm trading ,0
204,eurusd and what we can expect in todays trading session please take a look let me know if you prefer the video format and perhaps in,0
205,eurusd  either it takes 13114 soon and stays over or 12914,0
206,usd on the buy side talk of buy orders between 13060 and 13070 and from 13020 through 13040 and again stops below 13000  ,0
207,usd small stops are touted tight above 13120 with larger sell orders above 13150 and 13160  ,0
208, what uis the expectations for eurusd and brent oil for today,0
209,usd solid bids are seen below especially ahead of presumed option barriers at 13000 from option players and asian sovereign names,0
210,closed my eurusd long positions and entered a short with a tight stop it appears we wont reach 131500 let see,0
211,eurusd hovering around 13050 for long time last night till about 2am and broke up to 13100 tough range trading because of low vol in us,0
212,it seems that th eurusd will start rising now and gold will follow it up i think we can buy both of them if they are under 13060 and 1660,0
213,76 of greek debt written off and they may not be able to cover the cover the balance prediciton eurusd will see 12000 before 2013,0
214,eurusd support is now at 13070 expecting that to holdgt looking for 13150 to trade this week still and longs want to strait through,0
215,still watching eurchf gbp chf usd cad and aud usd on starting another move up,0
216,we are short nzd eur and long chf all traded against the usd positions will be overnight and maybe even through the weekend,0
217,yields have slipped thursday and thats been a primary reason for the usd retreat    ,0
218,i got some important charts to get out today eurusd and audusd overlaid with spos posted the audusd yesterday  showed it inverted,0
219,eurusd breaking out nicely 13125 is r2 and the fomc high,0
220,potential breakout higher in sampp500 eurusd and audusd might follow,0
221,weak us dollar is about half the reason for high oil and gasoline prices back in 2000 the eurusd was near parity,0
222,as i said early 100 pips in gbpusd and 100 pips in eurusd as we bought near the lows,0
223,long eurusd and gbpusd,0
224,took profits on 60 of my long eurusd now left with a 40 position in aud and eur letting this ride for a while longer  ,0
225,my gbpusd and eurgbp positions are finally starting to perform as well i like them both so gonna leave as is for now,0
226, clear when you look at eurchf px right now the eurusd rally and usdchf sell is usd selling rather than euro strength,0
227, usdchf breaking lowercould be a eurusd tell to the upsidewell see  rather eurchf gets bid and boom,0
228,still holding my long eurusd and audusd took some off the table with aussie tho i will update when i make a trade,0
229,long eurusd and gbpusd,0
230,eurusd and audusd so boring,0
231,american session march 15eurusd  to 13080gbpusd  target is 15584audusd  target is 1040usdchf  to 09330 and higher,0
232,currency news gtgt eurusd the market has formed a head and shoulders just below the resistance are around below resistance at 13054 and,0
233,update eurusd the market has formed a head and shoulders just below the resistance are around below resistance at 13054 and at13102,0
234,breaking news eurusd the market has formed a head and shoulders just below the resistance are around below resistance at 13054 and,0
235,news now eurusd the market has formed a head and shoulders just below the resistance are around below resistance at 13054 and at13102,0
236,attention fx news eurusd the market has formed a head and shoulders just below the resistance are around below resistance at 13054,0
237,rt   eurusd daily outlook near term outlook in eurusd remains cautiously bearish with 13290 resistance intact and ,0
238,usd a mix of asian and other offshore names were seen on the bid from lows and helped push the market high and some profit taking,0
239,eurusd audusd and nzdusd are all bullish go long,0
240,my eurusd forecast is working out well and still presents a good trading opportunity get my analysis of the set up at trlnetnz,0
241,eurusd exit all shorts and consider enter into a long with a tight stop,0
242,european session march 15eurusd  to 12960gbpusd  down to 15585audusd  rollbackusdchf  to 09294 and up to 09356,0
243,eurusd ive exited my short position from 134 and entered long for 150 pips now quotes 130200 the best for you in the markets,0
244,eurusd seems to go down even more perhaps 125 or so but for this moment it may happen to go long a bit 131500 and then descend again,0
245,book inclined to agree no qe3 until after nov fx would say higher but usd has this strong bid based on eur doubts and reserve,0
246, weve decoupled from that too along with eurusd oil iran cesar and gnomes,0
247, yea audusd and eurusd are a result of the screaming usdjpy rocket,0
248,so that you have an idea of where i stand  im long gold and short spx and eurusd,0
249,my eurusd forecast is working out well and still presents a good trading opportunity get my analysis of the set up from trlnetnz,0
250,i want to buy usdchf  at 927 and 923 target 095 sell eurusd any bounce toward 12690,0
251, strong  principally not good but short term flows from  bonds and  stronger than the neg effect,0
252, has been consolidating yesterdays rebound and has fallen less against  than its  major peers eur chf sek nok dkk,0
253, has been consolidating yesterdays rebound and has fallen less against  than its  major peers eur chf sek nok dkk,0
254,eurusd trading near key support area after fomc and bernanke risk events trading near key support area after fomc and bernanke risk even,0
255,esp looking at s eur aud nzd and l cad gbp and usd and any combinations thereof unlike  i go l usd on weekdays sometimes,0
256,definitely looks like the gbpusd is ready to set lower lows the euro is hitting snr and the eurgbp is slowing down,0
257,our  investors exiting lowyield currencies as us yields rise benefiting usd vs eur chf and jpy,0
258,the sampp has slipped into negative territory 008 and that was just about all that was keeping usd up  ,0
259,euro moves below 13030 as speculative trading lays into eurusd usdchf and eurchf,0
260,btw eurusd and stock mkt correlation has been brokenhuge gains in stocks are possible,0
261,got stop out audusd long  and eurusd long 21 and 25 pips no good today,0
262, usually eurusd or cable but interested in examining other pairs and different strategies so appreciate your tweets,0
263,rt   13090 print and our eurusd long stop can be moved to break even,0
264,ok back to bed for a little long most jpy crosses still and the eurusd check the stream for teh trade plan,0
265,13090 print and our eurusd long stop can be moved to break even,0
266,eurusd trades off its 13074 recent highs but topside stops into the 80s and above the 13090 overnight top remain threatened,0
267,79300 holding and now moving up  i have 13223 as support now on eurusd  waiting for top of the,0
268,short the eurusd target 13034 and stop at 13074,0
269,eurgbp is under pressure eur falls and the gbp is fighting to avoid being pulled down by the eur gbpusd is trying to maintain its price,0
270,looking at nzd and audusd long if risk on day eurusd is hitting a barrier 13030 its not gonna be easy to go throught,0
271,stops 1307580 should the usd try to recover 1000 gmtrelease of ez final february cpi and january ip  ,0
272,gbpusd price action is very similar to eurusd and traders are expected to short a bounce that is being confined by 1572550,0
273,eurusd continues to trade lower and sellers remain under control,0
274,shaping up to be a day when  get mildly spanked but this doesnt apply to    and  still look poorly  ,0
275,   what is the expectations for today on eurusd and brent oil price,0
276, there were times when the usd strenghtened and stocks went up us is now decoupling eur amp aussi are weak overheated currencies,0
277,zar strengthened against the eur amp usd amp depreciated against gdp to r985 r753 and r1182,0
278,my eurusd forecast is working out well and still presents a good trading opportunity get my analysis of the set up from trlnetnz,0
279,200 up in the usdjpy and eurjpyat this rate i will be raising my stops to even more profit by the amthis is why i trade,0
280, rises to a oneweek high against the  and snaps a twosession drop against the  as house price gauge reaches 19month high ,0
281,my eurusd forecasts is working out well and still presents a good trading opportunity   get my analysis of the set  from trlnetnz,0
282,when the ecb and boj face continued pressure to ease further thats a net positive for the dollar   ,0
283,i am short eurusd from 13095 will short nzdusd if breaks 08175 and audusd below 10470,0
284,nothing surprising in fomc release usd eur  and vix all initially reacting as expected but as usual give it 15 mins to settle,0
285,strong usd and weaker eur is good for everybodyfat slob amerikans can they stuff their faces in the eu,0
286,ok we gonna go short eurusd and long usdchf if we see bullish dollard and we will go long nzdusd and audusd if we see bear dollar,0
287,clue to all traders that watch and or trade eurusd     watch   spain     let us help you  join the online room free signals,0
288,decided i will sell eurusd if it breaks daily candle and close below 3023,0
289,eurusd got to my 13090 target took added another short and its looking very very good,0
290,want usd to bounce here at support soon and eur to fail at this resistance,0
291, as usual just take a look at steam and others prices are almost always 11 in eur and usd ,0
292,im just waiting for the eurusd bulls to try and take the market up to 131 i have shorts at around that area,0
293,would like to see usd bounce at 8016 and eur fail at 1308 fyi im moving to chile so i want strong usd  ,0
294,im not saying it will but if the eurusd hits 130075 target and slices through it like butter we could see 1285,0
295, long eurusd  market stop below lows gt and how much you targeting for that long,0
296,the first time eurusd audusd and gbpusd all behaving differently and sampp is simply bullish,0
297,eurusd looks like its losing recent support level and is taking brent with it,0
298,summer travel is looking cheap  euro and gbp at very low levels  todays rates on usd 10101  eur 13465 gbp 16006,0
299,eurusd and were back below 131,0
300,good morning all pcln aapl and isrg  posting premarket gains eurusd is on 50d support and us futures looking up trade well today,0
301,eurusd go short if hits 131040 and go long if hits 131300,0
302,looks like the eurusd wants to test 130756 and a break below that will expose 129702,0
303,eurusd we got the reversal that we where looking for and price is now trading lower on the short 5 min time frame and long term 30 min,0
304,platinum and gold converge   only way for platinum now is economic security until next europe event,0
305,as the london session unfolds  and  look like the winners with  and  as the losers,0
306,platinum and gold about to swap  ,0
307,update eurusd we see first resistance at 13160 and then at 13210,0
308,currency news gtgt eurusd we see first resistance at 13160 and then at 13210,0
309,breaking news eurusd we see first resistance at 13160 and then at 13210,0
310,news now eurusd we see first resistance at 13160 and then at 13210,0
311,attention fx news eurusd we see first resistance at 13160 and then at 13210,0
312,i will add later usdchf long and eurusd short,0
313,kes morning snapshot 8245 to the usd 10835 to the eur 128665 to the sterling pound and 1093 to the south african rand,0
314,today we have 3 md days we are looking at 2 bullish mds eurusd  eurjpy and 1 bearish md usdchf,0
315, short eurusd off of 13146 so a bit of heat we see 13220 as firm resistance so if it does get there and fails we will short more,0
316,daily outlook  us and japan interest rate announcements today by tony darvall us dollar trading usd the usd eased against the eur,0
317,nonetheless the world is looking for funding currencies and in the list of winners the jpy wins followed by eur and then the usd,0
318,hammer european open offers the highest probability setups for entry into eurusd trends and thats comming from a euro trader,0
319,bearish on the gbp eur aud nzd selling on ralliesand bullish cad chf buying on dips traded against the usd,0
320,eurusd  so many resistance levels ahead and only one support whos gonna win this battle,0
321,the maddest metal merch mailorder        mad patcher ships worldwide and accepts payments in eur usd gbp    ,0
322,eurusd new york pivot 13153 and audusd 10516,0
323,my eurusd trade still in and 40 pips up  ,0
324,usdchf is going down but i am eurusd all ready same trade really i am interesting in short eurusd and long usdchf no today,0
325,looking for a setup in eurusd and gold,0
326,rt   eurusd in a possible inverted head and shoulder the eurusd is starting to look more and more bearish especia h,0
327,tue at 4pm absa confernece call on their new etns plat silver usd gbp and eur  0115353600  0218190900  0102016616,0
328,eurusd 131 is what i am looking at right now  a drop under this level would increase the probability that we reach 13050 and 130,0
329,eurusd in a possible inverted head and shoulder 1315013160 is key resistance area,0
330,inversely moving pairs are eurusd and usdchf audusd and usdcad gbpusd and usdchf dont ever buy these two pairs at a time,0
331,examples of same direction moving currency pairs are eurusd  gbpusd and audusd never buy and sell at the same time on this pairs,0
332,long usdcad  9903   sl 9870   oil lower and not convinced of eur rally,0
333,sp500 and brent are also bullish which supports eurusdbrent and sp500 are my preferred markets today bullish trends  overbought usd,0
334,eurusd slightly softer at 1310 and nikkei up about 055 not sure what thats gonna for the jsej200 ,0
335,although we are looking to be short risk a spread trade we are looking to do is long sp 500 and short eurusd,0
336,eurusd and usdjpy are looking bearish go short,0
337,euro futures and eurusd extending losses making session lows now at 1309 and 130887 respectively 6ef,0
338,the eurusd is the shorts to loose and if they even hesitate for a minute they will fumble and loose control big week huge week,0
339,funny bernie madoff wasted 50b  got 150 yrs in jail greece wasted 100 bn and receives praise for it usd here eur there who cares,0
340,support and resistance are the following eur  usd gbp  usd usd  jpy gold and silver,0
341,it is now good chance to sell eurusd and audusd looking for 12480 od eur and 10280 of aud,0
342,currencies have remained dominated by the yen short yen against eur gbp chf cad usd in addition short usdcad and long sgdusd,0
343,the maddest metal  merch mailorder     mad patcher ships worldwide and accepts payments in eur usd gbp    ,0
344,zelmenis   change i am long jpy against eur and pln as of today and am adding against usd,0
345,breaking news february nfp beats forecasts january and december revised higher   gt,0
346, the sek seems to be turning as well against gbp usd and even eur  lt,0
347,  infact maybe the other way round  eurusd short and gbpjpy long even lol,0
348,good profit today especially gbd oversold against usdbe careful but macd sell for aud eur and gbd against usdbut oversold,0
349, watched the finger trap webinar last night nice refresher currently up 264 pips over eurusd long and gbpjpy short,0
350,a good short order for eurusd should be around 1314050 tp 127 and 125 in extension,0
351, trading  80 eurusd lod  both gold and silver rallying with  normally pms decline are the people finally getting it,0
352,eurusd 131136  and spy wants to go up us megalomaniac somebody give clozapine to the market makers and the fomc,0
353,in line with expectations from this morning  is advancing fast vs   and  the most clear pattern is the one in usdjpy imo,0
354,if we get a reversal in the eurusd then the sp500 should get a boost as its in a uptrend and is holding up quite well so far,0
