,tweet,polarity_score
180,currently carrying around dkk gbp eur and usd  ,0
181,eurusd with 15 minute clean closes above13087 and hourly closes above 13071  sl will always be 35 pips above signal,0
182,us ppi data in line with exp yesterday todays cpi data as well 2yoy 07mom  14520  usd slightly weaker against eur and gbp,0
183,there is a similar scenario happening on eurusd right now too and i feel its in short mode too the sl on it would be and i will be being,0
184,inverse head and shoulders pattern in eurusd ,0
185,sysmarket market update video to be released in 30 minutes  coverage dax  eurusd  goldstay with us and take care,0
186,inverse head and shoulders patter in eurusd,0
187,eurusd 13029 areas and price action no signals for me yet and eurozone 10am news due,0
188,552no eur trade till 1100 eu news and also no usd trade till 1330 us news cpi data today  very important they have impact on inflation,0
189,the usd fell from 7month highs against a basket of currencies the eurusd and gbpusd both made solid gains overnight,0
190,rt eurusd  13002 is a nice value for the  of the  and we should try to get 1013 nethour   ,0
191,gbp gains significantly against the usd on qatar investment reports touching 151 gbpusd and 116 gbpeur welcome reversal for gbp,0
192,hallo ther just back in actwell bid on eur usd  and gbpusd but ready to sell here in case of retracement below 12997,0
193,hsbc revises down its gbpusd forecasts to as low as 14600 in 2014 and eurgbp as high as 09600,0
194,another target reached on the eurusd and gbpusd lets call it a day guys,0
195,i prefer usd strength against eur and jpy in nearterm as opposed to aud or gbp  thinking eurgbp fall could drive both eurusd and gbpusd,0
196,eurusd last daily candle close price under 12970 confirmed the weakness back under 4 hour pivot this morning 12956 and down,0
197,eurusd  deeper setback could well see barriers at 12875 and at 12850 come under  assault all flat here at moment,0
198,usd europe and asia see tight range near 12950trend down after yesterdays us retail sales data,0
199,eurusd heavy at 1298013030 and signs of momentum buildup to take out 12925 for 1290012875 tone weak as index tries to take out 83,0
200,  remains  most favoured  against all currencies seller of    and even ,0
201,of course lower eurusd means pressure for agrocommodities lets wait n see allah knows and creates the best,0
202,besides eurusd is going down and some people even think 120 is likely by late may,0
203,goodmorning  entering eurusd at 12922 and 12890 buy calls for 13156 sl at 12940 happy pipping jdnetprofits 14th march 2013,0
204,should i tweet my trades on  usd and aapl i wonder ,0
205,cant get a read on eurusd or gbpusd here eur tested bottom of range overnight and held theres a tl sup  12890 could get there imo,0
206,s recommended trade is again sell the eurusd cross analysis and entryexit level from trlnetnz,0
207,todays recommended trade is again sell the eurusd cross analysis and entryexit level from trlnetnz,0
208,members daily trade recap video posted and available now re full topdown analysis of eurusd weekly down to 60m,0
209,commission free   today  11305  14693phone 02086434272 for other fx rates and more info,0
210, trading i bailed on usdjpy for a modest 9 pip profit  weak eur and eurjpy appears to be the limiting factor,0
211,midway through the london afternoon eur nok sek are weak the pound is the best performer in the g10 along with usd and jpy kb ,0
212,like i say open friday sellshort eurusd and nzdusd,0
213,usd buy orders reside 1295060 stops sit at 12945 and are building in sizeprop names take a shot amp go long at current levels ,0
214,eurusd remains in downward channel the rebound in us housing and consumer spending has translated broadly to the dollar strengthening,0
215,the relationship between italian govt bond yields and usd is quite strong,0
216,dollar surges and the eurusd the rebound in us housing and consumer spending has translated broadly to the dollar strengthening as the,0
217,close long eurusd 45 pips and 24 pips,0
218,rt eurusd  13045 is a nice value for the  of the  and we should try to get 1013 nethour   ,0
219,eurusd to test and fail at 1311535  commerzbank,0
220,s recommended trade is sell the eurusd cross analysis and entryexit level from trlnetnz,0
221,todays recommended trade is sell the eurusd cross analysis and entryexit level from trlnetnz,0
222,today eurusd french final nonfarm payrolls french cpi and industrial production,0
223,2year notes auction today gt looking at euro and eurobundfuture eurusd up a bit around 13050ies ,0
224,sa  why has the rand not moved similar against the gbp it mostly moved negative against the usd and eur,0
225,eurusd failed belo 13085 hi at 13074 and holding strong above 13000 base up from 12950 to 13000 watch 13000130151308513100,0
226,otherwise precious metals denominated in eur gbp jpy and usd are all looking very weak,0
227, was nice following uwant to ask eur usd what expected from current point will it test 13 and below or 13160 first,0
228,s recommended trade is sell the eurusd cross analysis and entryexit levels from trlnetnz,0
229,todays recommended trade is sell the eurusd cross analysis and entryexit levels from trlnetnz,0
230,gbpusd news trade won eurusd core and tech 100 unprofitable 4 apex atm trades chat room netted out 2 won 50 1 lost 50 1 small loss 20,0
231, gbp devaluation not a problem if we mainly trade in gbp zone plus fees in eur and usd convert to more gbp,0
232, but sterling fee quotes look cheap to usd and eur based clients making us more competitive than lux or dublin,0
233,sterling going up and euro going down  that makes a change  eur usd gbp,0
234,i give up on eurusd eurgbp and eurjpy looks promising for days of ahead trading and also usdjpy,0
235,missed my short entries on audusd and eur usd never mind,0
236,hello merch usd stores make me sad do you have gbp or eur online storespostage prices band and ,0
237,great  time to pick up some gbp we are selling  15731 eur  13848 and usd 0473 call us on 519 763 7330 for any quote,0
238,midway through the london session and european stocks are fairly flat in the fx space usd eur gbp and nzd are weak jpy and aud up kb,0
239,usd another session of lacklustre activity and focus on 13000 expiries  ,0
240,techs impressive support  130  even the sell off in eurjpy and gbpusd couldnt cause 130 to break ,0
241,eur and gbp are proper smashing the usdlove it,0
242,manufacturing and industrial production worse than expected gbp dropping to 114 vs eur and 14847 vs usd,0
243,emfx and gbp are grabbing all the action at the moment eurusd whatever,0
244,in the fx space today usd and aud are the strongest performers this morning gbp and yen are mildly higher eur and nzd lower kb ,0
245,eurusdoptions 1300050gbpusd options 14900 and 15025eurchfoptions 12350audusdoption 10200ransquawkifr,0
246,placed long in eurusd for 13015 and 12965 ,0
247,still long usdchfstill short nzdusd and eurusd,0
248,todays pending orders  short eurusd2944 and long usdcad0350  50 pip stop loss on both,0
249,march break is here and spring is coming soon headed south weve got what you need usd dop jmd eur and more  ,0
250,gbp weakness seems to be the theme this morning gbpusd below 14900 and gbpeur below 11450,0
251,traders are bullish on usdnokino and bearish on eurgbpczkjpy,0
252,morgan stanley usd break below last weeks 12965 low would target the 200dma at 12860 and then the november 2012 low of 12660,0
253, i was looking for something like your testusage would have caused xxx usdeur now i can see fromto and stats,0
254,youve seen the kind of promises before i make money in eurusd and im a single parent deaf and blind with 8 kids and work 3 jobs,0
255, agree  has been underperforming  for the last couple of years gbpusd and eurgbp says it all,0
256,eurusdoptions 13000 and 13100usdjpyoptions 9600gbpusdoptions 15020ransquawkifr,0
257,713 after nfp data dollar is expected to gain i will probably sell eurusd eurgbp and maybe eurchf today not yet youll be informed,0
258,eurusd boxed at 1295012965 and 1306013085 momentum is weak for extn into 1288012905 nt range seen at 1265013150,0
259, no just be weary of the jpdusd 100 target gs had a 137 target for eurusd and was miraculously hit,0
260,eurusd looking at only shorts and selling into down trends on pullbacks keeping tight stops review charts at 0830 monday,0
261,calm open in asian markets with eurusd at 13000 and gbpusd at 14920  both around fridays new york close ftse currently unch at 6484,0
262,eurusd has formed a channel down pattern on the 4h chart the pattern has 63 quality and 100 magnitude in the 124bar period,0
263, note usd and aud have made new relative highs inyen but euro did not  eurjpy weakness hasnt been stock friendly in past,0
264,adrs updated in 3 trades now and managing have taken 1st profit at 13 pips on eurusd stop at entry will hrn or exit on usdchf,0
265,am through with selling eurusd and correlated currencies,0
266,just sold usdchf at 9516 with a stop at 9565 watching eurjpy and eurusd may be too early but good exhaustion move for entry,0
267,no position in eurusd but the bears look like they have a problem they need a break below 129591 and i dnt think their going to get it,0
268,with me beig long eurjpy and short usdcad im effectively long cadjpy which is breaking out of a 3 yr wedge between 7500 and 9000,0
269,interesting post nfp reaction in eurusd a steady not choppy decline that enabled traders time to think and hop on the trade,0
270,dx at levels of august last year 82805 and counting while eurusd weakens below 13000,0
271,and just hours ago goldmans tom stolper was bullish on eur bearish on usd hahahaha,0
272,could not signal the 2nd short the big one on eurusd that came at 1312 with 35 pip stoploss but we are well and truly bearish on the,0
273,out of eurusd shorts from 13085 and 13035 at 13029 ,0
274,thus far eurusd weaker and below 131 after a spike yesterday,0
275,stopler always wrong rt goldmans stolper is bullish eur and bearish usd in longterm it is now clear how goldmans fx traders are axes,0
276,eur currently flat and pretty flexible but expects usd the lead the move today,0
277,goldmans stolper is bullish eur and bearish usd in longterm it is now clear how goldmans fx traders are axes,0
278,eurusd set to complete endtoend of 1295012965 lo 12961 and 1315013165 hi so far 13128 beyond there 131132 consolidation,0
279,daily report eurusd gbpusd usdjpy and usdcad,0
280,rt eurusd  13085 is a nice value for the  of the  and we should try to get 1013 nethour   ,0
281,eurusd has been able to hold on to its gains trading around 131 overnight  gbp trading back below 150 and 115 vs the usd and eur,0
282,eurusdoptions 1300075 and 13100offers 1315070gbpusdoptions 14900 15000 and 15100barriers 14950usdjpyoptions,0
283,eurusd now shd hold at 1305013065 sup for 1314013165 and prepare steam for extn into 13320 for nt consolidation at 130133,0
284,members daily trade recap video posted and available now topdown review of eurusd plus a second look at recent jpy quote pair action,0
285,joshi hi bhavik i missed matts session today can you tell me what was his trade idea on usdjpy and eurjpythanks,0
286,you ask why this is a short squeeze in eur crosses that gives ultimate strength and flow in the eur while other usd crosses get liquidated,0
287,i make long position usdjpyandeurjpy last evening its raising  rapiditybut i have no idea where to fix,0
288,   audjpy i not sure i only see usdjpy and eurjpy,0
289,dax bunds and eurusd still corepositions gt no big moves yet caught in the centralbankdrama gt stocks better than bonds gt so upside soon,0
290,market is now in position to sell at the next 15min clean close above 13116 eurusd and 10289 audusd,0
291,usdjpy looking bid dragging eurjpy and gbpjpy higher,0
292,ten minutes until like 7 major events cad usd and especially eur in focus,0
293,on stroke of midday gbp gains half a cent vs usd and the eur  15050 vs usd and 11560 vs euro  boe and ecb hold rates and qe amounts,0
294,depreciation in  driven by monetary policy regime roubini expects gbpusd at 140142 and gbpeur to reach 108110 by the end of h1,0
295,  will get worse germany under pressure because of high eur vs usd and jpy,0
296,commission free   today  11390  14747 phone 02086434272 for other fx rates and more info,0
297,eurusd at highs after good bond auctions in spain and france,0
298,this morning markets are generally cautious ahead of rate statements from the ecb and mpcthe eurjpy eurusd and eurgbp are all up,0
299,the citi says the diverging policy outlook between the dovish ecb and more neutral fed should add to cyclical headwinds for usd,0
300,eurusd the main indicator of the usd move and the main driver of the zar break below 13000 sent usdzar soaring to new highs yesterday,0
301, sara interested in why the usd and eur act so differently in contrast to similar measures taken by their central banks,0
302,usdinr is expected to trade backandforth within 54655515 while eurusd stays within 12875129001307513100,0
303,eurusd priceaction and momentum favours pass thru belo 12950 into 1290012875 b4 up setting up risk of usdinr extn into 55005515,0
304,reversal in eurusd from below 1308513100 met its obj at 1295012965 lo at 12961 to complete backandforth moves betn 1295013100,0
305,short cable short eur and long usdjpy all looking good so far happy days,0
306,eurusdif daily and weekly close below 1298070 then we see 1268070 soon this week ,0
307,probably a devaluation of the eurusd rate grow export revenues boosting income and employment,0
308,highlight of my day is definitely converting a usd cost spreadsheet into gbp then translating and mixing it with eur  too much,0
309,aud and cad will be added as reservecurrencies      ,0
310,a lot of economic data is released today from us canada and gb optionovas financial experts advise to trade eurusd gbpusd and usdcad,0
311,usd buy orders 13040  1301513020 stops below 130 and 12980 larger below 12950    ,0
312,shouldnt open positions b4 going to bed stopped on mini eur usd short overnight shorted nzd usd from half way back supply and tl confl,0
313,eurusd boxed between 1299013015 sup zone and 1308513110 res zone 1300813075 tone mildly bullish into 1310013150,0
314,eurusd caught in ranges ahead of ecb and payrolls  ubs,0
315,fx not enthused by new highs in stock indices ill be shorting audusd if it goes below 1018 and eurusd below 1298target 100 pips each,0
316,c hey  just saw your message herewell  playing the dax eurusd and  up and down mate  how are ya ,0
317,still with teletrade talking about speculations eurusd and gbpusd     ,0
318, that was the breaking point for me since i handle usd and eur from time to time  i only have one as a 2nd acct with pcf,0
319,net we have been better buyers of eur and aud vs usd barx,0
320,uk markit service pmi beats market expectations recording figure of 518 gbp strengthens against eur and usd following release,0
321,dandelion usd is cheap compared to eur but i tend to not buy outside eu because import duties are too high and the limit too low ,0
322,eurusd slowly and steadily lifts its base from 1295012965 now it shd hold above 1303513050 to retain its bullish tone into 13150,0
323,eurusd and ibex both in the entertainment zones with no trade waiting for challenge of next supportsresist to find a trade in either,0
324,good morning traders we should see today eurusd and cable long maybe wait for news and then go for action good luck,0
325,long eurusd  13012 sl 1297 and tp  13115,0
326,successful trades on mar 4 2013 according to the analysis of the eurjpy and eurusd trader profited on a binary options platform,0
327,13024 not a bad price for the euro despite the low level of investors confidence eurusd went to and fro 1300 today over 6 times,0
328,nice trade in eurusd as we set shorts  1350513520 and scaled in profits all the way down to 1292512990 our final short term target,0
329,were seeing trades for 37 usd and 29 eur ,0
330,annmariehordern and dont even get me started on  euro eurusd is strong,0
331,funnys on the market i had an overnight short on ftse and traded the narrow range both ways eurusd ive not touched recently 130 holding,0
332,sterling has recovered a little against eur and usd today 11600 and 15075 with the boe announcement thursday this could be shortlived,0
333,annmariehordern and dont even get me started on  euro eurusd is strong,0
334,ice trade eurusd and  euraud hit our target last week so we secured 800 pips last month,0
335,ice trade eurusd and  euraud it our target last week so we secured 800 pips last month,0
336,bitcoin trades climbing up to 28 eur and 3550 usd next days are going to be interesting ,0
