,tweet,polarity_score
56,well see if the eurusd breaks the 13053 lvl and if we get a bounce there or not,0
57,i am short eurusd from 13096 and nzdusd from 07721 very small positions with 35 pip stops targets for day below 13050 and 07640,0
58,spot eurusdno move above 3200 provided the sell set up progress down relies on 3068 and 3050 clearing,0
59,when the fed was dishing out piles of cash the market took it out of usd into asia china this time expect mkt to sell eur and buy usd,0
60,update  the dec german ifo business climate rose 06 to 1072 strongerthanexpectations of 06 to 1060 stocks and eurusd also,0
61,news now  the dec german ifo business climate rose 06 to 1072 strongerthanexpectations of 06 to 1060 stocks and eurusd also,0
62,breaking news  the dec german ifo business climate rose 06 to 1072 strongerthanexpectations of 06 to 1060 stocks and eurusd,0
63,eurusd and gold bullish,0
64,sold au7ssie at 84 and eurusd at 43,0
65,sold eurusd at 47 and cable at 33,0
66,eurusd  5 min chart above 20 ma and off it went also the 8am 4 hour pivot 13118,0
67,i speak the universal language of usd eur jpy gbp aed zar itl php and even peso talk to me i talk back,0
68,good market is moving up targeted to make 100 pips on eurusd and gbpusd,0
69,short covering again important in early europe eurusd approaches 13140 and gbpusd breaks above 15710 patience needed before selling,0
70, stronger in am trade usd 817 eur 1071 gbp 1279 gold and equity markets higher,0
71,sell eurusd at 13130 to scalp profit at 13105 for 25 and potentially sellin more if trend continues past 131000  ,0
72,just went back long audusd eurusd and nzdusd,0
73,eurusd testing the high resistance point right now if it breaks and heads into the stratosphere watch the futures soar spy qqq vxx,0
74,and youre back at the 31 levelbleh usd,0
75,hs formation figment of imagination they dont make any sense and cant be relied for profitable trading eurusd spx audjpy spy ge,0
76, pcln hitting the hod im in 500 weekly calls and sitting pretty eurusd shows strength and so do the markets in general,0
77,rt correlation between eurusd and metals is loosening very interesting move in line with our forecasts ,0
78,correlation between eurusd and metals is loosening very interesting move in line with our forecasts ,0
79,bearish head and shoulders eurusd  maybe an hour or 2 then selling at 13055,0
80,im seeing it just not buying into it  having a hard time today focusing  head and shoulders being formed on m15 eurusd  right side,0
81,  cracking start of a right shoulder on 30 min and 1 hr eur usd,0
82,eurusd trading between 100 ema and 200 ema love to see a breach of 200ema for a test of 13051299 ,0
83,cad  strengthening ag  and usd  crosses weaker showing  still lagging even as it stregthens,0
84,eurusd breaks above 13100 dow and gold up,0
85,i am short eurusd at 13124 with a stop at 13222 and a limit at 12895,0
86,those on the site gbpusd now 180pips nzdjpy 130 pips among others taking 3050 and stop to bes targets unchanged eurusd tg 13500,0
87,looking to short eurusd gbpusd audusd and go long usdcad and usdchf when this all inevitably falls to pieces   ,0
88,everyone talking about this risk rally but ftse not following dax cac higher and dow looking to open higher eur up v usd but down v gbp,0
89,bulls and bears love some eurusd another 40 pips,0
90, eurusd broke r 3083 now may target 131 resistance and 13116 gtgt dont forget to stya nimble and book or lock trades,0
91,sold eurusd at 70 aussie at 91 and cable at 34,0
92,eur i am dipping back into long eurusd in our short term portfolio  we went short at 13200 and now go long at 13064,0
93,would not be suprised to see eurusd to rally back to 14000 to kill the shorts and create right shoulder of larger hs,0
94,eurusd broke r 3083 now may target 131 resistance and 13116 gtgt dont forget to stya nimble and book or lock trades ,0
95,a bit more perspective on those usd gains after the ifo data and spanish tbill auction  is weaker against  and ,0
96,  at days highs vs  after a better ifo data and a successful spanish auction bolsters risk sentim in thinned preholiday trade,0
97,eurusd  next offersbegin from around 13070 and extend to 13100,0
98,usd index breaks out to the downside now on session lows at 8016 02 as such both eurusd and gbpusd remain around the highs of,0
99,usd index breaks out to the downside now on session lows at 8016 02 as such both eurusd and gbpusd remain around the highs of,0
100,usd supranational is still seen on the sell side to cap gains and the pair just does not seem to have the impetus to break higher ,0
101,sweden cuts interest rates send eursek sharply higher and pulls eurusd and other majors with it,0
102,sweden cuts interest rates send eursek sharply higher and pulls eurusd and other majors with it,0
103,eurusd spikes higher to 13030 as usd gives ground all round gbpusd breaks above 15550 and crude prices also rise,0
104,midmorning kes snapshot 8377 to the usd 10920 to the eur 13055 to the gbp and a 1006 to the rand,0
105,example 15 assuming that the client operates business in eur and now has the obligation to pay usd in 4 months time,0
106,eurusd continues to consolidate above 12946 temporary low for the moment and intraday bias remains neutral,0
107, esf  1200 and eurusd  130  as my good friend saidthose are some round fing numbers,0
108,usd fraois sprd 3m imm1 up 15 today eur fraois sprd 3m imm1 down 22 did someone rob db and deposit the goods at bac ,0
109,usd fraois sprd 3m imm1 up 15 today eur fraois sprd 3m imm1 down 22  did someone rob db and deposit the goods at bac,0
110,taking position that gdx is still ok if gld holds the prior breakout and dollar comes down from failed top of 8144 near month eurusd,0
111,contacts suggesting  and  credit rating affirmed by sp eurusd spx spyaapl amzn,0
112,holding shorts on eurusd gbpusd and audusd,0
113,plan buysell the  diprally when diprally comesoh no looks like  comes in and instead sellbuy diprally  poor eurusd spyge,0
114,eurusd threatens support and moves back into sideways movement,0
115,some think eur goes then usd goes and we see huge changes in the world one day at the time is the luxury i have a s a trader,0
116,esf interesting bullish divergence vgk ewg european stocks are up almost a percent even as xlf banks and fxe eurusd is red,0
117, ecb does backdoor qe and if emu falls apart due to democratic process it pays to get out of eur usd also bad agreed,0
118,some says  eurusd is bearish while audusd is bullish conjuring various levels and charts haha nonsense they move same direction,0
119,stop on short eurusd now be let it run and hope for a big fall,0
120,eurusd and gbpusd both are still in bearish rectangles  i still feel like we are sitting on a bigger move to the south,0
121,13 still in my eurjpy long and some eurusd longs here  new one is eurchf long  who else is bullish now  ,0
122,long eurusd at 26 and aussie at 52,0
123,usd nb  implied vols were hit tomulti monthlows late last week tohighlight the year end slow down and anticipated range trading ,0
124,we hope everyone had a great weekend  the eurusd winner will be announced soonand much more to come,0
125,sold eurusd audusd and gbpusd,0
126,this week cot report has caught the attention of investors will there be another free fall in eurusd and other highyielding currencies,0
127,bearish rectangles in bothe the eurusd and gbpusd are both continuation patterns forming  the bottom of a downtrend,0
128,fx jpy briefing usd gets leg up on kim jongil news eur soggy usdjpy and usd in general got a leg up on news of north korean lead,0
129,north korea system is institutionalized and clear succession in place no need for market to be jittery of kims death spx eurusd aapl,0
130,i have already made  62 pints so far tonight on aussie and euro shorts but now my bias is long eurusd,0
131,ok ez crisis still a crisisnothing new here eurusd below 12970 and i am interested in getting involved for now wait until europe,0
132,advice if u short eurusd last week take ur profit and wait for a rebound to sell it again sell at 13500s,0
133,weekly review and outlook eurusd breached 1  euro weakened broadly last week on delayed reaction to the the eu summit successful b,0
134,euro breaks 13000 whats next if euro crisis intensify i am expecting eur usd move to 12875 and then correction to 13200,0
135,    fwiw i am long both some eur and a lot of usd here,0
136,  ive got mainly usd some gbp and some eur no egp avoid egp like the plague,0
137,good trading week guys between gbpaud eurcad usdsgd we made close to 400 pips still open on a few lots in eurcad and usdsgd,0
138,eurusd and eurjpy time is running out for bearish continuation,0
139, well its a speculation not an investment but i like eurusd so do the  and  ,0
140,coming up on realmoneypro some technical voodoo  the intraday eurusd looks positive based on a head and shoulders config,0
141,contacts say rumour of sp downgrade of italy and spain today highly unlikely action was about fitch neg outlook eurusd usdjpy spy,0
142,the big news of fitch is now off the table sp downgrade today unfounded rumour and unlikely eurusd spx gbpusdaapl,0
143,eurusd and gbpusd are crashing,0
144,eurusd broke 13000 and made new lows for the day like we said i hope everyone was able to catch the move from 3080 down callin it a day,0
145, thx missed ur short exit tweet wed and am still shortlooking for eurusd to break 130 todaydo u have downside spy target,0
146,possible head and shoulder on eurusd 15min,0
147,long aussie at 91 and eurusd at 41,0
148,took aussie long again at 86 and eurusd at 34,0
149,5 down 2 up on m15 eurusd  waiting for next candle to start and possibly start another short  this will form a hs,0
150,long aussie at 76 and eurusd at 33,0
151,eurusd expect too test 130 think it has the power to break it and go further,0
152,why do traders keep their eyes off the ball and keep watching ticks that causes irrational actions eurusd audjpy spx,0
153,fx breakdown of reserves64 usd 28 eur 45 gbp and 35 jpy which is the composition of fx reserves reported  imfs cofer survey,0
154,eurusd overbought gold sliding down from hod no way will the puppet masters let it close gt1600 for wknd and who wants a position anyway,0
155,order setup short usd  13120 and booked profit on long chf,0
156,eurusd holding up germany flat to greenish and futs are strong looks to be green today the big volitile jirations have subsided tna,0
157, ok we will have to declare the value to about 60 eur thats about 77 usd and usually items under 100 usd will not be charged,0
158,usd has been trading a range near 13000 for the last 24 hrswith large vanilla expiries ys and more todayhelping to contain the pair,0
159,since market open eurusd stuck in a 30pip channel and gbpusd stuck in a 40pip channel i expect us to stay consolidated,0
160,good morning dont forget our eurusd prediction contest only ten and a half hours to go,0
161,audusd eurusd resistance levels holding into early europe those levels are at 9990 and 13050 respectively otherwise it s a quiet,0
162,news merkel and fomc ruin euro party early on tuesday the eurusd currency pair briefly rallied conflicting forces may have been acti,0
163,tomorrow is going to be a rough day so much fundamental watch closely eurusd and silver,0
164,chf is no longer a safe haven it is now a yielding currency for risk plays this means only us and jpy remain usdchf eurusd spx,0
165,warrior dudedont you think that one is too tight for that flipflopchickendance eurusd  open a beer and chill ,0
166,resumed buys on aussie at 38 and eurusd at 16,0
167,spy after failed midday rally think we test the lows and go negative on the day  eurusd and gold both failing as well,0
168,sold aussie at 44 and eurusd at 17,0
169,2hr chart eurusd ma7 cross ma21 and heading for ma50 for confirmation if it does risk on again,0
170,bennyb has europe by the balls must print now or eur will implode and ofc he needed the usd strenght to sell toilet paper aka usd bonds,0
171,usdchf at 09396 and also looks heavy  trading inline with eurchf  may tumble lower if eurchf soldoff   ,0
172,long eurusd at 03 and aussie at 18,0
173,still holding eurusd short from 14025 will exit around 12770 and reassess,0
174,copper and eurusd 5 min charts are identical,0
175,i just posted there goes the eurusd crashes right through support at 13150 and is sitting below 13100 if it holds below 13150 next,0
176,breaking  gold files for bankruptcy ceo resigns and cashes bonus in confetti usdeurjpygbp,0
177,i will be joining  on   for  at 5pm to discuss the eurusd and the imf,0
178,i will be on  with  at 11am to discuss the eurusd and the  imf,0
179, eur usd macd and stochastic cross over almost in play macd settings 19 39 9slow stochastic 15 5 5,0
180,eur usd macd and stochastic cross over almost in play macd settings 19 39 9slow stochastic 15 5 5,0
181,expect it to not move much higher today eurusd and aususd still showing up with seperation on 2 and 4 hr charts,0
182, eurusd and eurjpy longpositions  always follow risk and moneymanagement mate  ,0
183,long eurusd at 37 and aussie at 76,0
184,its very hard to deny master zuls viewsell sell even if the buy u selland true enougheurusd crashes 100pips,0
185,had to nip out then rebought aussie at 77 and eurusd at 40,0
186, nee zit op eurusd te studeren klimt and what goes up must come down,0
187,spot eurusd update to continue has to tackle 3046 and 3050 to try higher twords 3100 any counter move must take out 2997 and 2950,0
188,19 minister meetings this year for the euro and still eurusd falls below 13000   will the fed now assist the trouble region,0
189,gbp usd at the trendline and eurusd roughly 12 pips away its trendline  reversal on tap ,0
190,zar in quiet afternoon trade figures in us still to come usd 841 eur 1093 and gbp 1303 eurusd hovering around 130,0
191,took eurusd long at 20 and aussie at 39 again,0
192,eurusd up at 13010 meastern names seen buying early buy stops eventually tripped through 13020 and we got to session high 13037,0
193,my view is that eurusd will find support here at 1300 if temp and have rebought at 1300 and aussie at 20,0
194,my target was hit in the eurusd last night 13035 45 pips and my usdchf made 30 nice start for the day,0
195, and my sense is that eurusd pair could head lower to 120122 8 fall from current prices,0
196,long eurusd at 06 and cable at 92,0
197,usd and eur currently doesnt seem like a good currency for me to change into if i want to gain money later on,0
198,took long eurusd at 20 and cable at 95,0
199,usdchf and eurchf tumble punters cut their long positions before  decision later today    ,0
200,stupid eurusd quit bllshig and fallllllllllllll already ,0
201,eur falls and gets closer to the usd should we say finally,0
202,eurusd strength and resistance for today s3 12808 s2 12877 s1 12929 r1 13050 r2 13119 r3 13171  luck ,0
203, hence usd rally eur selloff and asian currencies take the brunt of the appreciation eg jpy cny so far,0
204,eurusd bull target  and bear target  by fri close pay your money take your choice,0
205,cititechs big calls for 2012 eurusd to 115 gold to 2400 eurusd will fall to 120 and possibly 110115 before bouncing gold rema,0
206,eur is doomed once its over there will be another ccy and finally thje usd will go down the drain that will be in the final chapter,0
207,what i tweeted nov 23rd eurusd 13150 13000 and 12870 will we get there why yes we will     ,0
208,crude  closer and closer to 92 95 is now support no price is too low to keep selling eurusd spx,0
209,the fallacy of fib dmas ew macds  others  is that results differ of diff risks and timeframes  but risks move together  eurusd spx,0
210, 50 pip trailing stop got me out early on both eurusd and audusd you,0
211,rt     interesting how eurcad did spike like eurusd and euraud still short eurcad ,0
212, interesting how eurcad did spike like eurusd and euraud still short eurcad early bearish hs forming as well,0
213,interesting how eurcad did spike like eurusd and euraud  still short eurcad  early bearish hs forming as well,0
214,rumor after rumor and statement france doesnt know anything of a downgrade yet eurusd 12996 030,0
215,all long term technicals and fundamentals supports the usd over the euro on the eurusd,0
216,booked most of usd longsstill like eurcad and eurchf shortsnb will not up targets,0
217,buying eurusd btw this level and 128 and then you will pass a great xmas,0
218,audusd tests 09900 to the downside as wti crude and brent prints new lows usdindex sits at its intraday high weighing upon eurusd,0
219,gold oil and eurusd all are free falling today who sold gold or oil could make 4000 to 6000 in a single lot wtf ,0
220,eurusd 12954 and falling no reason to get into longs yet,0
221,eurusd continues selloff towards 12900 it has just broken 12950 2 minutes ago usd continues to gain strength agst majors and sgd,0
222,   12974  160105 dxy 80524 10yr 19356  and the hits just keep on coming 1048am et,0
223,going for the aussie long again at 38 and eurusd at 87 for limited move from these temp oversold postitions,0
224,long eurusd at 86 and aussie at 48,0
225,eurcad is looking oversold in the short term  studying charts and long entry levels thankfully my eurusd long trade is still alive,0
226,the markets were focused on the fomc meeting todayasian and european trading sessionseuro during the asian trading session the eurusd,0
227,we will sell into any rally here and reignite our bearish view we see what happens eurusd usdcad spx,0
228,we close all risks long intiated at ydays lows in fx and others market internals show potential weakness further eurusd spx,0
229,green shoots eurusd dips below 130 italy 5yr auction at 647 means ez and usa heading for oncoming train,0
230,take a look at eurusd and xauusd in the same time ,0
231,rt  eurusd below 130 and falling  this makes wonders for my account,0
232,eurusd below 130 and falling,0
233,eurusd  chatter suggesting a ticket of bids in place down there and into 12950 where another barrier strike is eyed,0
234,jc repeat after me will not fade strong trendsscares me about the eurusd rally the willingness to sell every uptick and buy every dip,0
235,hola  we are currently selling the usd  10571 eur  13972 wow and gbp  16549  please call for rates on large trades 5197637330,0
236,and were under 13 for the usd how low can you go,0
237,and there we go eurusd successfully breaches 13000 option barrier 12974 touched briefly off,0
238,and voilaitalian bond yield down a fraction and eurusd 11,0
239,looks like italian bond yields are trending upwards10 year  6661 and eurusd now down 04 my assumption eurusd trending down,0
240,rt   news now eurusd rebounded from a 2month low when spain sold 494bn of 12 and 18month tbills compared with ,0
241,currency news gtgt  eurusd rebounded from a 2month low when spain sold 494bn of 12 and 18month tbills compared with the maximum,0
242,attention fx news  eurusd rebounded from a 2month low when spain sold 494bn of 12 and 18month tbills compared with the maximum,0
243,update  eurusd rebounded from a 2month low when spain sold 494bn of 12 and 18month tbills compared with the maximum target of,0
244,news now  eurusd rebounded from a 2month low when spain sold 494bn of 12 and 18month tbills compared with the maximum target,0
245,breaking news  eurusd rebounded from a 2month low when spain sold 494bn of 12 and 18month tbills compared with the maximum,0
246,eurusd 102 inrusd 160 and sp 500 futures 45,0
247,eurusd thoughts  rt might get to 129 before we see a decent bounce failure there and its hallo 1245,0
248,when people talked last year about eurusd parity it made me laughand now i have been hearing the same thing lol lol lol,0
249,eurusd 130 lowest since last january lets get even lower im going in italy for holidays and i dont wanna spend too much,0
250,be very cautious if you are short eurusd  it cannot keep falling and 130 barrier should hold  could even sqeeze higher,0
251,lots on today italian and german bond auctions  talking to parliament on intergovernmental treaty can eurusd get to 129 today,0
252,eurusd  minor barrier interest at 12980 and 12975 ahead of next larger interest at 12950,0
253,usdnok looking to establish back above 6 handle eursekthe market remains very well supported and we look for a continuation of gai,0
254,daily report eurusd pressing 13 as italy and german auctions eyed,0
255,eurusd fell sharply last night to an 11month low and within spitting distance of the 13000 level usdzar has been dragged along,0
256,opening calls ftse 30 dax 35 and eurusd at 13028,0
257,eur usd is set to end 2011 with a bang my latest forecasts for eur jpy gbp chf aud and nzd  now available by email  trlnetnz,0
258,world is stuck with us dollar because euro is the second biggest reserve currency behind it  hit number 2 and number 1 gains  usdx eurusd,0
259,now up almost 200 pips this month big moves in gold and eurusd stop losses crucial in these times,0
260,long term bottom in the making good place and time to get long spx eurusd usdcad,0
261,eurusd reached first and the second target 160 pips close half of your posetion and move your sl to be   ,0
262,rt    eurusd extends loss after breaking fibo support gold stocks and the euro are all lower as the odd ,0
263,the eurusd can be oversold all the way to less then 0 and the stoch can merge and fuse under the lbb for same duration,0
264,new low for the day on eurusd 13026 and counting,0
265,imho break at 13 and then quickly to 125   down down down  eurusd 13053 101,0
266,we believe  eurusd bottomed today and could drive risks higher into xmas  long positions should be monitored respect 1300050 spx,0
267,in  out of usdchf  usdcad longs with 35 pips each and a great 70 pip short on the eurusd now on sidelines waiting for puulbacks,0
268,there goes the eurusd crashes right through support at 13150 and is sitting below 13100 if it holds below 13150 next target at 12875,0
269,serious divergence between eurusd and the sp 500 hereequities should follow the currency pair,0
270,looking like a retrace on aud usd and eur usd,0
271, i bought eur and usd and sell jpy and theyre related sighhhh,0
272,correlation between eurusd and     broken today,0
273,continua come segnalato il declino di eurusd and watch what cococa is doing,0
274,will add one long for eurusd 13075  always think about 05rule risk and moneymanagement ,0
275,usdchf hits 09400 as mentioned 1 hour ago and eurusd drops to 13115 at the same time,0
276, stayed up late and woke up early checking up on eurusd i already see how this is finna go lol,0
277,buy orders on eurusd and gbpusd remember the trend is your friend ,0
278,demand for usd vs eur growing much faster and close to record levels,0
279,7 min til ny flows will see if eurusd gonna push till recent lows and test it one again,0
280,retail sales 02 missing expectations of 06 esz1 coming of session highs time to short again wait and see 1st eurusd heading to lows,0
281,long aussie at 27 and eurusd at 05,0
282,positive data of eureconomic sentiments has refrained the eurusd and other highyielding currencies to go further downward,0
283,reversed my position with sell of eurusd at 84 and aussie at 94 as i said already topped out earlier in the hr,0
284,long eurusd at 13200 and aussie at 13199 with 20 sl ea,0
285,eurusd classical technical report 1213 eurusd the latest corrective rally appears to have stalled out by 13550 and the market l,0
286,eurusd touch lower rally above 13200 proved fleeting and we re presently back down at 13175 russia notable seller in recent trad,0
287,eurusd  buy stops 13210 and more through 13225 offers  1320010 with larger 13250 bids  13150 with stops below through 13140,0
288, was scratching my head until i remembered your eurgbp and did the fib there figured thats what you meant im long usdchf,0
289,can i get a break on the market can the eurusd go up up and a way its pretty low isnt it,0
290,was looking for 13150 on short eurusd trade and got 13160flat now,0
291, 110 in audusd and 138 in eurusd are my approximate conservative targets,0
292,eem fxi ssec and eurusd look like hell,0
293,looking to buy more than to sell eurusd and to sell usdcad,0
294,looking to see the eurusd on 13131 resistance levels to buy around there and also to short usdcad patience,0
295,eurusd falls to below 132 as predicted last evening and now in 13160s zone audusd heading back to parity once again,0
296,i am not trading eurusd the next key level is a biggie at 13145 below here and there is a potential waterfall chart be careful though,0
297,  yo dr j hope ur well my friendeurusd getting very close to 041011 low of 13146 break out play here entry and stop,0
298,how long before parity in eurusd place your bets against fxe and into euo if you think it is only a matter of time,0
299, bernanke just spent mega  on swap lines to prop eur and keep usd lowseems idiotic to add to the decline now,0
300,usd breaking away via eur usd monthly support broken and failed on a retest of former supportresistance,0
301,so many conflicting indicators weak gains in tlt and vxx despite equity slide very low volume but eurusd level is very bearish,0
302, thanks today has been gud sold eurusd and did well just anticipation a buy move now with the strong indication of upward move,0
303,13 theyre done and gone and so is the euro eurusd,0
304,eurusd trapped at session lows and support at 13210 not making much attempt at a rebound despite some rebound in commodity prices,0
305,eurusd 3200 is holding for support and 5600 for gbpusd if the eurusd breaks 3200 look for 3180 next key support to get broken,0
306,gbpusd 5620 looks to be good resistance for now and 3230 on the eurusd both pairs are just grinding it out,0
307,new lows for eurusd 1321517 and counting,0
308,eurusd is holding the key area of support between 13230 and 13210,0
309,dear w3c please add currency entities to html matching the iso codes like usd eur jpy gbp thb and so on people will thank you,0
310,eurusd gbpusd audusd all look to be moving south and picking up some momentum,0
311,the eurusd has already broken fridays low and now testing the down trend support,0
312, when 99 are bearish sometimes things happenbtw eurusd gets more and more political biasmuppets,0
313, hey louisa have a look at the market effect of your pms comments on friday bids for bgpusd and offers for eurusd nice,0
314,out of eurusd short at 13250  i dont want to push for lower as downside is limited and a squeeze could take out all profits 120 pips,0
315,eurusd retrace possible sell zones 32920 and 33043  10 20 sl should suffice targeting 3220,0
316,euro crumbling down in eurusd now attempting to break 13250 and targeting 13200,0
317,market talk of a uk clearer buying gbp gbpusd trades 15615 56pips last and eurgbp trades at session low at 08500 38pips last,0
318,long eurusd at 79 and aussie at 14,0
319,usd stops below 13250 and more bids 1321513200 with barriers definately cited at 13200with stops below,0
320,would a long be wise on the eurusd pair or wait and see for more clearer signals,0
321,long aussie at 44 and eurusd at 10,0
322,eurusd is still a sell on rallies with a target of 130 into year end and 125 in 1q 2012 ,0
323,eurusd classical technical report 1212 eurusd  the latest corrective rally appears to have stalled out by 13550 and the market ,0
324,good news from my last post for the inrusd and eurusd  shorting both pair has been profitable  consumer stocks are still in vogue,0
325,inrusd 118 eurusd 61 and sp 500 futures 60  jap tobac and seven  i held up fine this session  indian cons stocks hlding ok,0
326,long aussie at 34 and eurusd at 05,0
327,eurusd tests 133 in early europe while cable breaks support at 156 and dips to lows at 15553,0
328,eurusd classical technical report 1212 eurusd  the latest corrective rally appears to have stalled out by 13550 and the market ,0
329,usd eur and sdr will go down the toilet if not backed by ,0
330, for this daytokyo market is closeeurusd go to down and gold towhat can something even neutron system floting 8 gold 135,0
331,maybe eurusd will now fall to 12800 and then the ecb will step in after this week it may be better to stay in cash too much volatility,0
332,you can buy eurusd 30 and buy usddkk 70 and take profit of both sides of this december volatility,0
333,eur usd scrach the wall to 13373 and want to move bearis but lets see,0
334, yeaph and this is why expeculators will focus on it big economy in a weak position somewhere in between usd and eur,0
335,also and i hate to trot this out big pic macrotech eurusd top false 126 down break shud mean 160 was not ultimate high macro ,0
336,  when the eur and usd are in trouble out govt says indian economy grows strong but inr weakening says otherwise,0
337,we forecast eurusd to 120 by  q2 2011  downside risks and for h2 2012 we forecast only a slight eurusd recovery towards 125 nomura,0
338,and fx voodoo2 open sell eurusd,0
339,euro stronger today over eu fiscal union and stops being triggred below the 133 level early in the session eurusd 13375,0
340,were all sitting on our hands remembering the end of the last summit and the eurusd squeeze,0
341,long cabe at 19 and eurusd at 47,0
342,took cable long at 39 eurusd at 54 and aussie at 67 looking for a break of current resistance levels here but will stay vigilant,0
343,long aussie at 62 cable at 41 and eurusd at 67,0
344,long cable at 42 eurusd at 69 and aussie at 53,0
345,reverse position on eurusd to long usdcad long gold long short bce  rogers long alexza pharm and thq inc,0
346,currencynews eurusd update fundamental and technical outlook until now leaders where able to cover most of the subjects a htt,0
347,the usd and eur ping pong game is still on,0
