author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,Label
201847268,GeorgeStoykov,FALSE,1565,137,57458,87,2012-08-22 18:04:26+00:00, ,238335838612766721,en,0,0,0,0,TweetDeck,You can now forget to even consider going long USD vs anything but GBP and EUR.,N
187265434,393476480020,FALSE,476,1282,4864,5,2012-08-22 16:32:58+00:00,548c2b8e3921a85a,238312821341974529,en,0,0,0,0,Twitter Web Client,@waltervannelli Today there was so much uncertainess... Only the JPY and the USD over the CAD grew up... Probably the GBP over the EUR...,O
604771835,Funds_FX,FALSE,167,0,130,3,2012-08-22 15:43:35+00:00, ,238300391681437696,en,0,0,0,0,Twitter Web Client,Moving averages and indicators show us an opportune moment to enter purchase the EUR / USD in 1.2460,O
252584436,owsi1968,FALSE,6372,367,53690,147,2012-08-22 15:12:18+00:00, ,238292518108811264,en,0,0,1,0,Twitter Web Client,@maxw3st Possible tweezer tops on eur usd 1 hr and 4 hr,O
106394919,modi_FX,FALSE,23,57,308,0,2012-08-22 13:59:38+00:00, ,238274232658829312,en,0,0,0,0,Twitter Web Client,closed the short AUD/JPY and opened a long EUR/USD,P
771977569,GCFOREXGROUP,FALSE,238,321,78,6,2012-08-22 13:48:27+00:00, ,238271418645745664,en,0,0,0,0,Twitter Web Client,"NEWS for today that might generate volatility:

-12 noon EST   USD/CAD   Carney's speech
-3 pm EST EUR/USD (and USD related pairs) FOMC data",O
764327850,Iceee1000,FALSE,21,79,97,1,2012-08-22 13:08:36+00:00, ,238261388177469440,en,0,0,1,0,Twitter Web Client,"EUR/USD closed out overnight at even, decided it needed to run up and take out my stop before continuing down  -_-  #whipsawed",N
454885587,spreadpro,FALSE,60,80,891,0,2012-08-22 12:22:59+00:00, ,238249908082180097,en,0,0,0,0,Twitter for iPhone,S&amp;Ps and commodity prices are trading lower on a very weak Japanese export report; EUR/USD mildly lower ahead of Eurozone crisis meetings,N
150651704,benjamin_fx_trd,FALSE,342,104,5180,34,2012-08-22 11:10:10+00:00, ,238231586426998784,en,0,0,1,0,Twitter Web Client,@MWellerFX Morning mate. Loving eur/gbp atm and wondering if usd/cad is reversing. LOL. How about yourself?,O
109211518,FXChickie,FALSE,220,489,323,2,2012-08-22 09:44:22+00:00, ,238209990362558464,en,0,0,0,0,Twitter Web Client,FX Chick is back and this time with unrivaled market data and tips for the coming weeks trading. EUR/USD watch out!,O
551934175,roberto_afx,FALSE,236,118,2753,9,2012-08-22 09:20:42+00:00, ,238204034597662721,en,0,0,1,0,Twitter for Windows Phone,@IlyaSpivak : Really curious about this pair.. #EUR/USD Because it moving without other benchmark moves. And fundamentally this EZ not good.,N
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-22 09:07:56+00:00, ,238200822863908864,en,0,0,0,0,Twitter Web Client,"Dutch bank mulled behind large #EUR/USD Sell Orders 1.2480 and above
Account in question is said closely tied to SNB diversification flows",N
769768448,RoyalExchangeFX,FALSE,32,60,56,0,2012-08-22 08:58:46+00:00, ,238198518374887424,en,0,0,0,0,Twitter Web Client,Dutch bank on the offer 1.2480 EUR/USD. 1.2500 option barrier also providing sell interest and hearing Asian central banks selling too.,N
217878726,SUNSEEDMAN,FALSE,3868,909,11038,68,2012-08-22 08:49:28+00:00, ,238196175403106304,en,0,0,0,0,Twitter Web Client,"However, macros started to be stronger nowadays. Crude and EUR/USD started to force over 100 and 1.25 critical thresholds.",P
426722004,RiskR3ward,FALSE,13624,426,25693,307,2012-08-22 08:40:10+00:00, ,238193835023409152,en,0,0,0,0,Twitter for iPhone,EUR/USD as long as we trade above 1.2445 which is this mornings low I will be bullish. I expect price to reach 1.25 and 1.2550.,P
34661852,jeffbaskinfx,FALSE,712,738,1473,14,2012-08-22 08:30:13+00:00, ,238191331455930368,en,0,0,0,0,Hootsuite,"Despite stocks being lower, risk has risen with Euro and Sterling both gaining in recent trading after an idle session. EUR/USD now @…",N
295761188,forexfolio,FALSE,665,318,1277,5,2012-08-22 08:30:13+00:00, ,238191331053293569,en,0,0,0,0,Hootsuite,"Despite stocks being lower, risk has risen with Euro and Sterling both gaining in recent trading after an idle session. EUR/USD now @...",N
437367228,JannicMikkelsen,FALSE,83,184,1164,5,2012-08-22 06:33:46+00:00, ,238162026071986176,en,0,0,0,0,Twitter Web Client,"good morning all - EUR USD kept its bid tone, and together with that EURSEK crawling higher towards 8.35.",P
259604418,RMBCIB,FALSE,14131,247,21390,126,2012-08-22 05:53:52+00:00, ,238151985466068992,en,0,0,0,0,Ensight,"USD/ZAR has pushed off its low and is at risk of edging to 8.30. EUR10.30; GBP13.04. Oil $114.29; Gold $1,639. EUR/USD1.2469.",O
432266395,shawnnatru,FALSE,1397,1232,5041,2,2012-08-22 04:50:08+00:00, ,238135946669862912,en,0,0,0,0,twitterfeed,EURUSD - Advance is right on cue !: The Euro has rallied very nicely and there should be plenty more upside ahead as EUR/USD advances...,P
580677625,MajomilAli,FALSE,8,12,21,0,2012-08-22 03:42:11+00:00, ,238118845150281729,en,0,0,0,0,Mobile Web,Big profit take by usd/cad. And now next big profit takeing target eur/usd. Im sure eur/usd must be fall.,N
15948820,ColomboEquity,FALSE,345,226,696,3,2012-08-22 02:15:32+00:00, ,238097037420281856,en,0,0,0,0,TweetDeck,Buy the dip in #EUR/USD #AUD/USD and #GBP/USD,P
553405815,startfxtrading,FALSE,4,4,28,0,2012-08-22 02:15:31+00:00, ,238097037189607424,en,0,0,0,0,TweetDeck,Buy the dip in #EUR/USD #AUD/USD and #GBP/USD,P
384947366,ErandaRanasingh,FALSE,40,133,359,0,2012-08-22 02:15:31+00:00, ,238097036921163776,en,0,0,0,0,TweetDeck,Buy the dip in #EUR/USD #AUD/USD and #GBP/USD,P
771500222,Marc062149,FALSE,37,3,182,0,2012-08-22 01:21:52+00:00, ,238083533862735872,en,0,0,0,0,Twitter Web Client,EUR/USD should go to 1.2515 cap at least and perhaps higher in the coming hours. However choppy consolidation in price action.,P
771500222,Marc062149,FALSE,37,3,182,0,2012-08-22 01:19:32+00:00, ,238082944797913088,en,0,0,1,0,Twitter Web Client,EUR/USD and USD/CHF have bullish flag patterns on them for continued appreciation. Liquidate 50% or more on remaining SELL,P
93873694,luvforex,FALSE,61,66,229,1,2012-08-22 01:17:25+00:00, ,238082414621122561,en,0,0,0,0,Twitter Web Client,"open positions : usd/jpy,   aud/usd,  gbp/chf short and eur/gbp,  chf/jpy long",P
127835834,pipaccumulator,FALSE,3448,82,11886,47,2012-08-21 22:12:45+00:00, ,238035942789758977,en,0,0,0,0,Twitter Web Client,"From The Weekly Fx Drive-Thru. Short NZD/USD (-47pips), AUD/USD (-15pips) and long EUR/AUD (+121pips) going to hold overnight. Stops wide.",P
91382558,acardenasfx,FALSE,27382,3855,83461,717,2012-08-21 21:42:29+00:00, ,238028324822196224,en,0,0,0,0,TweetDeck,"""The euro rally appeared overdone and more-likely a result of short covering in EUR/USD and EUR/AUD than optimism"" vía @alaidi",N
771500222,Marc062149,FALSE,37,3,182,0,2012-08-21 20:19:53+00:00, ,238007537163710465,en,1,0,1,0,Twitter Web Client,I see the EUR/USD sold off nicely based on what I am seeing in the markets right now I would continue to hold and look for 1.2449.,P
23108103,mariusghisea,FALSE,2030,743,16641,45,2012-08-21 19:21:00+00:00, ,237992717865582593,en,0,0,0,0,Twitter Web Client,I closed buy EUR/USD order 2 with TP limit at 1.2411 from 1.2330 and order 1 at 1.2469 from 1.2365..+186 pips,N
39083502,betehumaine,FALSE,5,0,1104,1,2012-08-21 18:52:22+00:00, ,237985512546246657,en,0,0,0,0,TweetDeck,"Can we separate Eur Aud from Eur/Usd and Aud / Usd?
Lets see!",O
184104745,butch_dogg,FALSE,810,2576,20533,20,2012-08-21 18:39:04+00:00, ,237982167613976576,en,0,0,0,0,Twitter for Mac,the eur/usd monthly chart kinda says it all really. TAke a long term short position and wait.,N
407056795,Londoner_Ag47,FALSE,13,5,1894,10,2012-08-21 17:29:51+00:00, ,237964745934770176,en,0,0,0,0,Twitter Web Client,PROFIT £10 on GBP and £30 on UK100. That's better. EUR/USD trade still in.,P
17609113,yuwonowhy,FALSE,481,443,132763,55,2012-08-21 16:43:05+00:00, ,237952978433220608,en,0,0,0,0,Twitter for BlackBerry®,"A break below 1.2450 on EUR/USD draws in 1.2420 and 1.2350. However, global momentum has dried up; any moves lower may have to wait a day.",N
282136529,zhanusic,FALSE,2563,2372,39807,21,2012-08-21 16:18:07+00:00, ,237946693050585088,en,0,0,0,0,twitterfeed,"Daily Summary on USD, EUR, GBP, JPY, AUD and CAD",O
184104745,butch_dogg,FALSE,810,2576,20533,20,2012-08-21 16:09:55+00:00, ,237944632103821312,en,0,0,0,0,Twitter for Mac,head and shoulder on the 2 minute eur/usd... drop???!! im heavy short,N
150651704,benjamin_fx_trd,FALSE,342,104,5180,34,2012-08-21 16:03:30+00:00, ,237943014964740097,en,0,0,1,0,Twitter Web Client,@MWellerFX Thanks for the reply. Do you then mean there is correlation between eur/gbp and usd/jpy? Or am I miss understanding you?,O
366554179,Don_Gronald,FALSE,4681,8,392,18,2012-08-21 15:21:45+00:00, ,237932508895920128,en,0,0,0,0,Twitter Web Client,Feels good not to be short EUR/USD anymore. Waiting for the next short entry. Further problems ahead and overbought!,O
580677625,MajomilAli,FALSE,8,12,21,0,2012-08-21 14:43:16+00:00, ,237922826852630528,en,0,0,0,0,Mobile Web,Watch eur/usd price must fall. eur/usd sell at 1.2475 and profit take at 1.2400,N
376734626,MRC_Markets,FALSE,132,54,4704,4,2012-08-21 14:42:21+00:00, ,237922595150917632,en,0,0,0,0,Twitter Web Client,EUR/USD continues to press fresh highs and with solid gains heading into the 1600BST London fix; trades 1.2473 last (+128 pips),P
756865968,CorlanGi,FALSE,6,35,21,0,2012-08-21 14:33:11+00:00, ,237920287738429442,en,0,0,0,0,Twitter for iPhone,Still aapl and eur/usd,O
604771835,Funds_FX,FALSE,167,0,130,3,2012-08-21 14:06:56+00:00, ,237913681629949953,en,0,0,0,0,Twitter Web Client,We place our stop lost above our entry point to 1.2432 and we hold our open buy position in the EUR / USD,P
562679229,IqbalRagha,FALSE,40,26,377,0,2012-08-21 14:02:32+00:00, ,237912572186218496,en,0,0,0,0,Twitter Web Client,GBP/USD &amp; EUR/USD are rising and I think they reach their highest today. Still want to know what will happen,P
305647292,Mix_311,FALSE,92,288,6197,2,2012-08-21 13:47:46+00:00, ,237908858872410112,en,0,0,0,0,Twitter Web Client,"the EUR/USD price target of 1.2456 got hit, it took awhile but it got here, now 1.2539 and 1.2543 and 1.2500 are the new mojo price targets",O
252584436,owsi1968,FALSE,6372,367,53690,147,2012-08-21 13:36:05+00:00, ,237905916828196865,en,0,0,1,0,Twitter Web Client,@owsi1968 @maxw3st Have just closed out my longs and am reshorting a small eur usd here,N
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-21 13:08:10+00:00, ,237898890110705665,en,0,0,0,0,Twitter Web Client,"ACB selling and intraday profit-taking cap #EUR/USD after the 1.2450 break
Stops were done for a mix of European and Asian names",O
67025123,marketpulsecom,FALSE,24215,84,64872,511,2012-08-21 12:49:51+00:00, ,237894282869096448,en,0,0,0,0,TweetDeck,EUR/USD clears away offers and stops to 1.2460 highs,O
752260154,DeanPopplewell,FALSE,48,8,50,4,2012-08-21 12:49:51+00:00, ,237894281719865344,en,0,0,0,0,TweetDeck,EUR/USD clears away offers and stops to 1.2460 highs,O
71240403,chan3399,FALSE,115,228,552,5,2012-08-21 12:07:00+00:00, ,237883500060094464,en,0,0,0,0,Twitter Web Client,EUR/USD long target hit. EUR/GBP and AUD/JPY long in the money....approaching TP target,P
163405160,PLTfx,FALSE,8514,48,12545,251,2012-08-21 11:38:16+00:00, ,237876266420801536,en,1,0,0,0,TweetDeck,"Deutsche Bank&gt;  Stick with $EUR longs vs $USD, $GBP and $JPY targeting
1.27, 0.81 and 100 respectively #PLTs",P
580677625,MajomilAli,FALSE,8,12,21,0,2012-08-21 11:22:22+00:00, ,237872265088339968,en,0,0,0,0,Mobile Web,Buy- eur/usd sell 1.2420 and it sell at 1.2360.=60 pips profit. And usd/cad buy at 0.9853 and sell it 0.9890,P
49420421,kaeppeli,FALSE,121,164,825,8,2012-08-21 10:23:23+00:00, ,237857423329726465,en,0,0,0,0,Twitter Web Client,"EUR/USD Short @1.2425, stopp above 1.2450. Target 1.2250 and lower",N
434529720,OneGussmaster,FALSE,22,70,1650,0,2012-08-21 10:04:56+00:00, ,237852778003836928,en,0,0,0,0,Twitter Web Client,"So I have 2 XAU/USD Shorts and 1 EUR/JPY short, but im looking to add to them",N
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-21 07:30:22+00:00, ,237813883434307584,en,0,0,0,0,Twitter Web Client,"#EUR/USD Stops abv 1.2410 and 1.2420, good Sell Orders 1.2440-50 and stops above
Buy Orders 1.2350, 1.2330 and 1.2300-10 #USD #FX #li",O
187265434,393476480020,FALSE,476,1282,4864,5,2012-08-21 07:07:30+00:00,548c2b8e3921a85a,237808128249458688,en,0,0,1,0,Twitter Web Client,@waltervannelli It's OK. At least I ended up in profit... Anyway it is morning now and I was looking at the EUR/USD...,O
248379272,askobidcom,FALSE,4674,5823,80657,57,2012-08-21 06:30:33+00:00, ,237798829754294272,en,0,0,0,0,dlvr.it,[Breaking news] EUR/USD: The market is now testing just above the falling trend line with a move higher testing resistance and former...,O
248402525,MaryColvard,FALSE,3221,3778,71870,63,2012-08-21 06:30:33+00:00, ,237798829745909761,en,0,0,0,0,dlvr.it,[News Now] EUR/USD: The market is now testing just above the falling trend line with a move higher testing resistance and former support...,O
248381088,ava4x,FALSE,2836,3129,81190,27,2012-08-21 06:30:32+00:00, ,237798825224458240,en,0,0,0,0,dlvr.it,Attention! FX news: EUR/USD: The market is now testing just above the falling trend line with a move higher testing resistance and former...,O
252009435,fxcmn,FALSE,3578,4395,91647,24,2012-08-21 06:30:32+00:00, ,237798825174114305,en,0,0,0,0,dlvr.it,Currency News &gt;&gt; EUR/USD: The market is now testing just above the falling trend line with a move higher testing resistance and former...,O
239902477,ForexCommune,FALSE,4461,5303,77880,47,2012-08-21 06:30:32+00:00, ,237798825157328897,en,0,0,0,0,dlvr.it,[Update] EUR/USD: The market is now testing just above the falling trend line with a move higher testing resistance and former support at...,N
300040344,dilbahadur62,FALSE,7,10,48,0,2012-08-21 05:16:31+00:00, ,237780198911787008,en,0,0,1,0,Twitter Web Client,"what is the outlokk for EUR/USD for
today.  I mean support and resistance.
whether it will be closed in red or green
candle.",O
282136529,zhanusic,FALSE,2563,2372,39807,21,2012-08-20 18:04:56+00:00, ,237611186017939456,en,0,0,0,0,twitterfeed,"Weekly Summary on USD, EUR, GBP, JPY, AUD, CAD, MXN and RMB",O
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-20 17:55:25+00:00, ,237608791783387136,en,0,0,0,0,Twitter Web Client,"#USD slow leak continues and mkt eyeing light EUR/USD stops above 1.2360
Trigger of stops likely sees little follow through #EUR",N
314508687,DanielGschwend,FALSE,320,934,12281,0,2012-08-20 16:08:56+00:00, ,237581996828811264,en,0,0,0,0,Twitter for iPhone,@AnjuliDavies @reuters Golds next move starts on the day ECB caps yields and currency war intensifies USD JPY will fight weaker EUR,N
713048388,Dovey20,FALSE,11,26,840,0,2012-08-20 15:45:11+00:00, ,237576016971853824,en,0,0,0,0,Twitter Web Client,"@alaidiPremiumFX thx i'm still long eur usd,,and wiating final targets as u adviced this morning..i wish icould b in touch wth u sir earlier",
405627303,jeffreyexconde,FALSE,17,56,69,1,2012-08-20 15:21:38+00:00, ,237570091808591872,en,0,0,1,0,Twitter Web Client,@aymankkhlifat Made 60pips from Eur/usd and EurJPY. Thank you Master. Signals are awesome. Good job... Thank You..,
252571367,rioseco751,FALSE,715,0,14046,34,2012-08-20 14:42:48+00:00, ,237560320095289346,en,0,0,0,0,Twitter for iPhone,"Now we are long eur/Aud at 1,1790 stop 16 pips now 1,1805 And long usd/cad at 99,01. Will see.",
481581634,GigiFX,FALSE,185,91,1611,0,2012-08-20 12:35:05+00:00, ,237528176778166272,en,0,0,0,0,Janetter,So.. there has been a NEIN from Germans and EUR/USD slides to 1.23.. I see,
244414593,cogentoyetayo,FALSE,290,150,276,0,2012-08-20 11:41:29+00:00, ,237514688219447296,en,0,0,0,0,Twitter Web Client,"EUR/USD is staying in recent tight range and intraday bias remains neutral. As long as 1.2133 support holds, further rally is in favor.",
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-20 10:39:10+00:00, ,237499008615055360,en,0,0,0,0,Twitter Web Client,"Bond buying could be unlimited,and should in any case be sufficient-BUBA
Seen at odds with initial criticism and spurs p/t demand in EUR/USD",
420222544,waltervannelli,FALSE,27687,707,51626,401,2012-08-20 09:51:24+00:00, ,237486987274252288,en,0,0,0,0,Twitter Web Client,@393476480020 Only a clean break below 1.2290 and the August 16 reaction low at 1.2255 would put EUR bears in control. EUR/USD is at 1.2339.,
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-20 09:49:02+00:00, ,237486389460099072,en,0,0,0,0,Twitter Web Client,"#USD 500mln at 79.50 in USD/JPY, also 79.25 and 98.00 in EUR/JPY #OptionExpiries",
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-20 09:48:21+00:00, ,237486219834044417,en,0,0,0,0,Twitter Web Client,Large #EUR/USD expiries 1.2250 and 1.2400 (lots of smaller between) #Options,
574406281,BinarySecrets,FALSE,11,0,157,0,2012-08-20 08:48:54+00:00, ,237471259133370368,en,0,0,0,0,Facebook,We are back from our short break. Markets pretty quiet so we are focusing on news about greece and the EUR/USD.,
68702219,trendrecogn,FALSE,231,16,6295,14,2012-08-20 07:48:03+00:00, ,237455942604713984,en,0,0,0,0,Twitter Web Client,EUR/USD is trading in a tight range with key parameters at 1.2250 and 1.2385 on hourly chart. Break on either side may be significant.,
414259284,Tickmill,FALSE,34156,125,25635,161,2012-08-20 06:47:52+00:00, ,237440798856187905,en,0,0,0,0,Twitter Web Client,#EUR/USD Buy Orders 1.2315-20 and 1.2300 and 1.2290. Further Buy Orders ACB and ME seen at 1.2250-70 area #USD #Orders,
385768970,KiteForex,FALSE,1012,1728,4484,5,2012-08-20 05:36:37+00:00, ,237422869401989120,en,0,0,0,0,Facebook,EUR/USD SELL @ 1.2352 AND 1.2405 WITH TP  1.2300 AND 1.2247 WITH SL 1.2457,
700593,movito,FALSE,4837,5233,56245,387,2012-08-20 05:08:12+00:00, ,237415718373699584,en,0,0,0,0,Tweetbot for iOS,"@albertocelani @Gary_Fisher In Norway, getting your driver’s license costs USD 3400/EUR 2750 and up, depending on how fast you learn.",
305647292,Mix_311,FALSE,92,288,6197,2,2012-08-20 01:53:51+00:00, ,237366808330506240,en,0,0,0,0,Twitter Web Client,"with the AUD/USD the hottest thing out the gate since open, and a nice little down wedge on the EUR/USD gotta like the long nibble here",
388934586,AbidexDBaddest,FALSE,20,227,2903,0,2012-08-19 14:49:41+00:00, ,237199665420984320,en,0,0,0,0,Twitter for BlackBerry®,"With all European debt issues taking spot light this week and italian debt at record high, I'l be justified if I short Eur/Usd.",
