,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
15,"DailyFXTeam: FX SCORECARD: CHF and EUR outperforming vs USD so far this week, up +1.16% and 1.12% respectively. JPY worst performer at -1...",-0.45,1.0,"{'neg': 0.214, 'neu': 0.625, 'pos': 0.161, 'compound': -0.25}","{'neg': 0.214, 'neu': 0.625, 'pos': 0.161, 'compound': -0.25}"
16,"CHF and EUR outperforming vs USD so far this week, up +1.16% and 1.12% respectively. JPY worst performer at -1.07% - ^Jez",-0.45,1.0,"{'neg': 0.214, 'neu': 0.625, 'pos': 0.161, 'compound': -0.25}","{'neg': 0.214, 'neu': 0.625, 'pos': 0.161, 'compound': -0.25}"
17,"@FINVASIA CHF and EUR outperforming vs USD so far this week, up +1.16% and 1.12% respectively. JPY worst performer at -1.07%",-0.45,1.0,"{'neg': 0.225, 'neu': 0.604, 'pos': 0.17, 'compound': -0.25}","{'neg': 0.225, 'neu': 0.604, 'pos': 0.17, 'compound': -0.25}"
18,"FX SCORECARD: CHF and EUR outperforming vs USD so far this week, up +1.16% and 1.12% respectively. JPY worst performer at -1.07%",-0.45,1.0,"{'neg': 0.214, 'neu': 0.625, 'pos': 0.161, 'compound': -0.25}","{'neg': 0.214, 'neu': 0.625, 'pos': 0.161, 'compound': -0.25}"
19,"#AUD Cross post - AUD #JPY looks like a top, #EUR AUD hit trendline resistance while AUD #USD and AUD #NZD going nowhere...",0.25,0.25,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.5106}"
20,"@lovemesexy im short on chf/jpy and eur/jpy (which is pretty tight )
about to pull the trigger on usd/jpy too",-0.08928571428571429,0.2928571428571428,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
21,"EUR/USD and EUR/JPY, the Christmas gift that keeps on giving. = )",0.0,0.0,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
22,@PeterLBrandt  US Futures are green as was Asia and Europe. Euro strong as well. Bodes well for 4Q multis earnings EUR/USD  1.2893  +0.51%,0.11666666666666664,0.5166666666666666,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.7579}","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.7579}"
23,@CiovaccoCapital US Futures are green as was Asia and Europe. Euro strong as well. Bodes well for 4Q multis earnings EUR/USD  1.2893  +0.51%,0.11666666666666664,0.5166666666666666,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.7579}","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.7579}"
24,EUR/USD back at highs after Cyprus and Spain,0.08,0.26999999999999996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
25,"While many U.S. traders also take Friday off, the intraday range of the EUR/USD, GBP/USD and USD/JPY tends to expand significantly",0.0,0.0,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}"
26,EUR/USD range has clearly shifted into 1.2750-1.30 now and thereafter wud prefer 1.29-1.34 consolidation into the short term,0.05000000000000001,0.3416666666666667,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}"
27,"EUR/USD
MAY BE WATCH 1.2880 AND 1.2918 TODAY",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
28,"#EUR/USD Buy Orders 1.2820-30 and 1.2800 Larger buying interest through 1.2780
Sell Orders 1.2870-80 and 1.2900. stops above",0.0,0.5,"{'neg': 0.136, 'neu': 0.679, 'pos': 0.185, 'compound': 0.2023}","{'neg': 0.136, 'neu': 0.679, 'pos': 0.185, 'compound': 0.2023}"
29,#Thanksgiving volumes and 'synthetic' gains kick in: #EUR #USD 40+pts to 1.28685 and USD #JPY 20+ pts to 82.59. These 2 could be 'ripe' ST,0.0,0.0,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5267}","{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5267}"
30,@saraeisenfx Sara! Interested in why the USD and EUR act so differently in contrast to similar measures taken by their central banks?,0.0,0.325,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4588}","{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4588}"
31,"@sbusso :) yeap, and u can use it for currency enxcahnge too ""150 USD in EUR""",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
32,"Successful Trades on Nov 21, 2012 According to the analysis of the GBP/USD and EUR/USD trader profited on a binary options platform.",0.3,0.0,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}"
33,"Taking more profit on EUR/USD and EUR/JPY longs, letting the rest ride and starting to short.",-0.025,0.35,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
34,TWIN PEAKS and the gap EUR/USD,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
35,"JPY and AUD Slide Against USD, EUR Moving Little Higher Against USD",0.25,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
36,"JPY and AUD Slide Against USD, EUR Moving Little Higher Against USD",0.25,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
37,"JPY and AUD Slide Against USD, EUR Moving Little Higher Against USD",0.25,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
38,"note, if you are still in the EUR/USD, GBP/USD and USD/CHF, consider limiting risk, as all will of course move together, protect profits.",0.0,0.0,"{'neg': 0.119, 'neu': 0.568, 'pos': 0.312, 'compound': 0.5267}","{'neg': 0.119, 'neu': 0.568, 'pos': 0.312, 'compound': 0.5267}"
39,"3 EUR/USD trades, #1 closed 8 pips, #2 HrN 8 pips, #3 stop -8 pips and in process",0.0,0.0,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
40,@Bullz_and_Bearz done 20 good pts on aus/usd and lastnite traded the news on eur,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
41,"Successful Trades on Nov 21, 2012 According to the analysis of the GBP/USD and EUR/USD trader profited on a binary options platform.",0.3,0.0,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}"
42,I will stay away from the Metals and the EUR/USD Pair for a while. Exotic Currencies seem to favour my style,0.0,0.0,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
43,My EUR/JPY clear with +89 pips and EUR/USD still floating on +40 pips. Hai Marina Bay :),0.10000000000000002,0.3833333333333333,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}","{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.3818}"
44,"Europe and Mid-East no matter. S&amp;P fut +.1%, correlated currency crosses mixed, AUD/USD -.3%, AUD/JPY +.7%, EUR/JPY +1.0%. USD 81.04 +.05%.",0.0,0.0,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.0258}","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.0258}"
45,@MandyCNBC Japan needs yen at 95-100 agst USD and 120-125 agst eur to regain its competitiveness,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
46,@CL_Princessa take a break and look to Europe ...what a game huh?...picking up EUR or USD? a choice between the devil and the deep blue sea!,-0.13333333333333333,0.3,"{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.6597}","{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.6597}"
47,USD/JPY and EUR/JPY potential upside towards year-end – Danske Bank,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
48,EUR and USD still constitute largest share of SDR – UBS,0.0,0.0,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}"
49,FX: EUR/USD backs off my $1.28 wall of resistance and the Yen continues to get blasted to 7mth lows,0.0,0.15,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}"
50,"tip: what do u think ea and au will move next, then u will be able to gauge where eu will move. e = eur, a=aud, u=usd",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
51,"Gone long on the eur/usd for 20points risk .tp at 1.2778 and stoploss at1,2724.......let's make the pips this week..",-0.05,0.4,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}"
52,@kelly_dwight Just made 64pips in eur/usd short and 44 pips in aud/usd short... .,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,Closed long positions on Eur/usd and Gbp/usd.... Will Greece and Spain finally sink the Euro!!,-0.025,0.7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
54,US dollar is breaking down from the recent consolidation.  Good news for stocks and metals.  $USDX  $UUP $EUR/USD $GLD $SLV,0.35,0.42500000000000004,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
55,@ProlongWealth and the $eur/usd,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
56,EUR/USD sell 1.2778 tp 1.2766   that order also winner we got target and done we had 3 winning order from last 3 days,0.4,0.23333333333333334,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.8225}","{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.8225}"
57,Oh come on!! EUR almost touch level 1.3 and GBP almost 1.6 damn! What happen with USD?,0.0,0.0,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.3415}","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.3415}"
58,@JohnKicklighter What would you say to those that a EUR/USD at 1.1800 is good for Greece and other South European Countries,0.35,0.30000000000000004,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
59,Ah! Missed out on my hometown USD/CAD today. Too busy with EUR stuff and all the driving around today in rain. Tomorrow I immerse in trades.,0.0,0.0,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.1531}","{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.1531}"
60,@JohnKicklighter Got band practice tonight.  You can be sure I will throw my sax down ASAP and check my phone if my EUR/USD alert goes off,0.5,0.8888888888888888,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5423}","{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5423}"
61,"without Greece, difficult to restructure european-union. Southern then Northern.. conversely, imagine that Grexit. and then eur/usd.",-0.25,0.5,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2755}","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2755}"
62,EUR/USD has formed a Channel Down pattern on the 1H chart. The pattern has 40% quality and 93% magnitude in the 118-bar period.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63,looking like its going to hold and go for a run EUR/USD,0.0,0.0,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}"
64,According to the analysis of the EUR/JPY and EUR/USD trader profited on a binary options platform.,0.0,0.0,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
65,"Successful Trades on Nov 20, 2012 According to the analysis of the EUR/JPY and EUR/USD trader profited on a binary options platform.",0.3,0.0,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}"
66,"Back to the Risk-on scenario with the market and the EUR/USD bullish. Just a counter rally, let's see how far it goes. Perhaps father ...",0.05,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,".5912 =most recent impulse on gbp/usd and 1.2800 =most recent impulse on eur/usd (continuation impulse, not reentry )",0.0,0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
68,What lies ahead of EUR/USD? – Commerzbank and UBS,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
69,#EUR/USD: Buy above 1.2822 and Sell below 1.2767 is recommended.,0.0,0.0,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
70,#EUR/USD IFO chief Hans-Werner Sinn believes that Greece and Portugal should temporarily leave the euro zone,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
71,"#EUR/USD Hedging related to large 1.2800 and 1.2820 expiries looks influential
200-HMA @ 1.2740 supports. 21-DMA @ 1.2835 weighs",0.0,0.0,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}"
72,"Forex-We expect EUR/USD and GBP/USD, currently in an up move in the European early morning hours",0.0,0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
73,"stop hunt is on so be careful and in control boys and galls...eur/usd, eur/jpy, aud/usd and more",0.0,0.0,"{'neg': 0.193, 'neu': 0.526, 'pos': 0.281, 'compound': 0.25}","{'neg': 0.193, 'neu': 0.526, 'pos': 0.281, 'compound': 0.25}"
74,"Uncertain environment and low volatility suits range traders
#EUR/USD Break of 200-DMA (1.2806) another false dawn",0.0,0.3,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5106}","{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.5106}"
75,"... get armistice. Eco EUR Eurogroup Meetings (Greece), USD 8:30 Building Permits/Housing Starts and 12:15 Bernanke speaking.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
76,"Good Morning. #ZAR opening at 8.84 against USD, 11.32 against EUR and 14.08 against GBP. #EURUSD 1.28",0.35,0.55,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
77,@FullTiltPoker it's perfect anyway. any ETA for that? deposit in EUR and then withdraw in USD it's fuc*** up,1.0,1.0,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}"
78,currently long gbp nzd short usd jpy all day lol and will short eur/usd if it get to 40,0.15,0.42000000000000004,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}"
79,EUR/USD needs to fall in 5 waves to signal the poke above 1.2802 was stop-running and not part of a third-wave advance. We are neutral.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
80,EUR/USD currently trading just above 12800 and stretched past 12815. Expecting a re-test of 12745 within the next few days,-0.08333333333333333,0.21666666666666667,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"Weekly Summary on USD, EUR, JPY, GBP, AUD, CAD and RMB",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,Cliff fears receeding so Equity is up up up - wait for the highs and short the eur vs USD/GBP,0.08,0.41999999999999993,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}","{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}"
83,a close abv 1.2800 for EUR/USD would help rupee regain 54.70 and then 54.35. our shorts on friday in range 55.10-20 would be booked,0.0,0.3,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}"
84,EUR/USD abv 1.2800 .. just hope it stays and closes above it for further upside towards 1.2880-1.2930,0.0,0.0,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
85,"I'm keying in on that #DOW12750 but also watching the EUR/USD here for a #tradesignal it's hitting a PT and about to set a new one, got gas?",0.06818181818181818,0.7272727272727273,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
86,"As expected, EUR, GBP and AUD rose. But don't fall for USD-bearish ""fundamentals."" Only a 5-wave pattern would suggest more USD weakness.",0.11249999999999999,0.7875,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4404}","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4404}"
87,#EUR/USD and Bernanke's Speaks at economic Club.. Also Lacker.. #FED speaks..,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
88,EUR/USD up and looking for news from Greece and the US,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
89,EUR/USD up and looking for headlines,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
90,"$EUR/USD head and shoulder pattern on 15mins, 30mins am looking to go long on the break of neck line.",-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
91,"I trade 5 pairs namely: eur/usd, gbp/usd, eur/jpy, gbp/jpy and chf/jpy. These are my favourite and best pairs in terms of profit n loses fac",1.0,0.3,"{'neg': 0.124, 'neu': 0.55, 'pos': 0.326, 'compound': 0.6597}","{'neg': 0.124, 'neu': 0.55, 'pos': 0.326, 'compound': 0.6597}"
92,"[Dow Jones] Morgan Stanley flips tactics on EUR/USD and is now looking to buy dips on a setback to 1.27, with 1.31 target and a stop at 1.26",0.0,0.0,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
93,"better MACROS ( higher Crude, EUR/USD and Dow Jones with the hopes of solution on Greek's debt and USA's Fiscal Cliff ).",0.012500000000000011,0.5,"{'neg': 0.282, 'neu': 0.455, 'pos': 0.264, 'compound': -0.1027}","{'neg': 0.282, 'neu': 0.455, 'pos': 0.264, 'compound': -0.1027}"
94,EUR/USD Short with 1.2785. SL 1.2810 and 1.2840 approx.,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
95,Larger #EUR/USD expiries today are at 1.2720 and 1.2750,0.0,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
96,#EUR/USD Light stops 1.2890 and 1.2805. Larger above 1.2820-30,0.2,0.6,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}"
