,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
50,"EUR/USD - interesting thoughts this morning. on the stream. US 25% exports, let those slack a bit and get EURO at parity for zone to bounce.",0.0,0.0,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}"
51,"Key Levels - Euro 1.2150 and 1.2065, USD/JPY 78.55 and 77.90, Cable 1.5625 and 1.5485, Aussie 1.0375 and 1.0240, EUR/JPY 95.35 and 94.20.",0.0,1.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
52,EUR / USD looking for 1.2020-60 for long entry. Stopp below 1.1970 and 1.1860. Target 1.2370-1.2520,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,And just like that USD strengthens overnight vs. SEK and CAD while EUR weakens. Last night's post became fruitful.,0.0,0.06666666666666667,"{'neg': 0.159, 'neu': 0.568, 'pos': 0.273, 'compound': 0.25}","{'neg': 0.159, 'neu': 0.568, 'pos': 0.273, 'compound': 0.25}"
54,Corp and leverage account sales cap #EUR/USD around 1.2100.Stops below 1.2060 continue to lure traders #USD #FX #li,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
55,"EUR helped by overstretched market positioning. However, elevated yields in eurozone indicate mkt distress. USD and JPY underpinned.",0.0,0.0,"{'neg': 0.178, 'neu': 0.681, 'pos': 0.141, 'compound': -0.1779}","{'neg': 0.178, 'neu': 0.681, 'pos': 0.141, 'compound': -0.1779}"
56,"Rumours of BOJ intervention, be careful on short USD/JPY and EUR/JPY positions; prudent to stay square and sell post BOJ intervention if any",0.0,0.3,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}","{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.4939}"
57,@waltervannelli Looks EUR/USD is heading up instead of down... Keep my position open and move SL at 1.21465 (40 pips) with 20 pips TP,0.0,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
58,@JohnKicklighter  please we make short for EUR/USD and AUD/USD now or we should wait limit price to do that and please give us stop lose.,0.0,0.3,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.5994}","{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.5994}"
59,"#AUDUSD to tick steadily higher, back to 1.10 over next 12 mo. We need yield and something that's not #EUR or #USD, @sjderrick tells #CNBC",0.08333333333333333,0.16666666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60,Actually I'm going short EUR/USD here. Finally looking at some charts not on a mobile phone and I feel like gambling after a few wins.,0.2,0.44999999999999996,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.743}","{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.743}"
61,"EUR/USD :Trend Down Start@1.21270 Take Profit@1.20750.Stop Loss@1.21550. Reversal points 1.2109 and 1.2095
BUY@1.2151 TP@1.2167",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62,"@pferreau outlook market today for EUR/USD, GBP/USD, AUD/USD, Gold, Silver, and Oil .. tradingismydreams.blogspot.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63,@cato9lives I bought EUR/USD and EUR/AUD today . If this isn't the turn for these two then I think one more low should do it,0.0,0.3,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
64,"@cato9lives Last week was a bit like that for me as well . Up and down : / I bailed on my EUR/CAD long , did you stick with EUR/USD ?",-0.025,0.23333333333333334,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.5574}","{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.5574}"
65,"Morgan Stanley prefers for the coming 3 to 6 months : USD, US credit, EM currencies; and stays away from EUR, US equities, oil and GBP",0.0,0.0,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}"
66,#platinum cut though support @ $1387 and bounced off $1383. All eyes on the EUR/USD for future moves.,0.0,0.0,"{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}","{'neg': 0.164, 'neu': 0.625, 'pos': 0.211, 'compound': 0.1531}"
67,I think the EUR/USD is going to fall to the 1.2000 level soon hence the slighly upward movement. i have sell orders and also sell stops.,0.0,0.0,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}"
68,"@MandyCNBC  They would be three lines on one chart:  USD/JPY, USD/GBP and USD/EUR.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
69,"EUR/USD:max:1.3700,min:1.1500;watching the charts,technical analysis wins!support and resistance slots were predictable all the way along...",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,So R/R and Basis Swap saying nothing to see here; Yet EUR/USD showing extreme stress. One of these scenarios is on the wrong tack.,-0.5,0.9,"{'neg': 0.33, 'neu': 0.67, 'pos': 0.0, 'compound': -0.7096}","{'neg': 0.33, 'neu': 0.67, 'pos': 0.0, 'compound': -0.7096}"
71,The general euro sell-off continues and there was little change in positioning last week; non-commercial investors remain very short EUR/USD,0.016666666666666673,0.2888888888888889,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
72,EUR/USD PA is telling me whole day slow selling... so no up until it stops... panic mode at some funds... and states.,-0.05000000000000002,0.4,"{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.6705}","{'neg': 0.379, 'neu': 0.621, 'pos': 0.0, 'compound': -0.6705}"
73,"Traders are bearish on EUR and bullish on JPY+NOK;the view on AUD,CAD+USD is split",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74,EUR/USD still going up.  maybe i will take a little profit and close.,0.0,0.0,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}"
75,"@DerwentCapital  I watch eur/usd and your sentiment. Euro is  in  clear down trend , but your sentiment  is quite positive...Whats is wrong?",-0.19999999999999998,0.6416666666666666,"{'neg': 0.226, 'neu': 0.584, 'pos': 0.19, 'compound': -0.128}","{'neg': 0.226, 'neu': 0.584, 'pos': 0.19, 'compound': -0.128}"
76,EURUSD rallies more than 20 points as EU talks about Greek aid and is confident next tranche of aid to be given to Greece. $$ EUR USD FX,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
77,"July decline in EUR and core yields was liquidity driven first, as ECB deposits were pushed into buying USD and core EU bonds (2 of 3)",0.25,0.3333333333333333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
78,eur/usd spain worries and lack of other news today may remain tight range morning. next real support 11900 area?,0.007142857142857145,0.19523809523809524,"{'neg': 0.121, 'neu': 0.737, 'pos': 0.142, 'compound': 0.1027}","{'neg': 0.121, 'neu': 0.737, 'pos': 0.142, 'compound': 0.1027}"
79,"#EUR/USD Barriers at 1.2175, 1.2150 and 1.2000; Spanish 10-year yields blow out, now 7.45pct #USD #FX #li",0.0,0.0,"{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.128}","{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.128}"
80,"T40 opens -0.67%, #ZAR skids to 8.37 off rate change and Europe, #EUR dips below 1.21 to #USD , #SPY futures -0.55%, Spanish Yields Rocket!",0.0,0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,EUR/USD - 1.2092 latest low and dropping still.. Spain and Greece the main culprits over the weekend.,0.2222222222222222,0.5111111111111111,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}"
82,"EUR/USD continues to fall without a lifeline, offering profits to the naysayers and losses to the bulls  Is there a lifeline in the future?",0.0,0.0,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5727}","{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5727}"
83,markets at crucial breaking point; EUR/USD at 1.2100 and NIFTY at 5150; USD/INR already above 55.79 in anticipation of lower EUR/USD n NIFTY,0.0,1.0,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}"
84,"@toddgordonaspen Cut our losses on $AA and EUR/USD. Currently all cash. Not going to cash this move, but you were spot on! Stepping back.",0.0,0.2,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5267}","{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5267}"
85,USD Index is above 83.50 and break of 83.83 may be on cards for extension to 84.23 (EUR/USD at 1.2030; USD/INR at 56.05),0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
86,Eur/Usd and Usd/Jpy are my go to's.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
87,"......watching...... $cagr, $mslp, gold oz price, eur/usd, $bcci, $ecdc. mostly penny plays. good luck and thanks for the great info.",0.6666666666666666,0.6166666666666667,"{'neg': 0.0, 'neu': 0.416, 'pos': 0.584, 'compound': 0.9376}","{'neg': 0.0, 'neu': 0.416, 'pos': 0.584, 'compound': 0.9376}"
88,"EUR/USD: I can't see a gap fill yet. More bad news hits Eurozone - Greece, Spanish regions and Spanish Bond yields...looks like 1.2000 first",-0.11249999999999996,0.25,"{'neg': 0.152, 'neu': 0.739, 'pos': 0.109, 'compound': -0.25}","{'neg': 0.152, 'neu': 0.739, 'pos': 0.109, 'compound': -0.25}"
89,sustained break of 1.2132 will indicate that downside momentum in #EUR_USD is still strong and would push the pair lower to 1.1875 support,0.4333333333333333,0.7333333333333333,"{'neg': 0.109, 'neu': 0.594, 'pos': 0.297, 'compound': 0.5859}","{'neg': 0.109, 'neu': 0.594, 'pos': 0.297, 'compound': 0.5859}"
90,sustained break of 1.2132 will indicate that downside momentum in #EUR/USD is still strong and would push the pair lower to 1.1875 support,0.4333333333333333,0.7333333333333333,"{'neg': 0.109, 'neu': 0.594, 'pos': 0.297, 'compound': 0.5859}","{'neg': 0.109, 'neu': 0.594, 'pos': 0.297, 'compound': 0.5859}"
91,EUR/USD congestion at 2010's Low. Can they crack it further and open an easy 300pips to 2005's Low ?? -- *JUMP*,0.0,0.3666666666666667,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}","{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}"
92,Just saw that EUR/USD short trade is on! The rebound came and the currency pair crashed down! About 160 pips in profit.Not bad for holidays.,-0.3499999999999999,0.4833333333333333,"{'neg': 0.312, 'neu': 0.553, 'pos': 0.136, 'compound': -0.5423}","{'neg': 0.312, 'neu': 0.553, 'pos': 0.136, 'compound': -0.5423}"
93,EUR/USD is getting real close to my target from May.  Looks like we might touch a bit lower then that and maybe bounce? @forexwatcher,0.2,0.30000000000000004,"{'neg': 0.132, 'neu': 0.719, 'pos': 0.15, 'compound': 0.0772}","{'neg': 0.132, 'neu': 0.719, 'pos': 0.15, 'compound': 0.0772}"
