,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
14,#EUR/USD - Will it break 1.33 level and beyond next week? Will be tightening my stop loss.,0.0,0.0,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.5423}"
15,EUR/USD and Dow Jones just overlapped with the same numbers #Mayans,0.0,0.0,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}"
16,"Happy Hols. Its been a long year, and a good one for EUR/USD and European Bond Bulls. For 2013 listen to Policy makers, not celebreconomists",0.21666666666666665,0.3333333333333333,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}"
17,"#EUR/USD #EURUSD stopped in the close at FE 23,6 (1,3236) and now a throwback to test breakout level at 1,3125. Main target FE61,8 (1,3411)",0.16666666666666666,0.3333333333333333,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}"
18,eur/usd ready to correct and usd/chf ready to jump higher.,0.25,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
19,"cac40 and dax look bearish
eur/usd bearish 
usd/chf bullish
risk off.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
20,It's time to get the sky and shoot down the mountain . #eur . usd,0.0,0.0,"{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}","{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.34}"
21,EUR/USD favored to reach and fail at 1.3486/1.3523 - Commerzbank,-0.5,0.29999999999999993,"{'neg': 0.34, 'neu': 0.291, 'pos': 0.369, 'compound': -0.1779}","{'neg': 0.34, 'neu': 0.291, 'pos': 0.369, 'compound': -0.1779}"
22,#EUR/USD Large 1.3200 and 1.3250 expiries look to be having a magnetic effect. #USD #FX #li,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
23,EUR/USD has formed a Double Top pattern on the 1H chart. The pattern has 76% quality and 61% magnitude in the 123-bar period.,0.5,0.5,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.2023}"
24,"As we said eur/usd hit 13189 again. Still sides ways, And bigger dip correction toward 13140-13000 zone. This corrections takes a while.",0.0,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
25,"INR crosses 55 to USD, 73 to EUR and 60to CHF. Any statements, Govt of India?",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
26,EUR/USD traded end-to-end of 1.3285-1.3310 res (hi 1.3295) and 1.3165-1.3190 sup (lo 1.3179) n looks weak for extn into 1.3140-1.3115 b4 up,-0.375,0.625,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4404}","{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4404}"
27,"EUR/USD short from 1.3270 is looking golden.  Time for half off, and break even stop.",0.044444444444444446,0.32222222222222224,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
28,Hey #freeTrail Full of Honest and Proof EUR/USD Should Begin its #Down Move from Friday 22 December &amp; #HappyChristmas,0.475,0.7250000000000001,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.5106}"
29,"-FX Snapshot: 12.758 MXN, 2.069 BRL, 1.627 GBP, 1.324 EUR, and 84.406 JPY 

-Gold $1649 down $17.50 USD. Oil $89.94 up 0.43 cents USD",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
30,"EUR/USD Signal Update - Dec. 20, 2012 Our last EUR/USD wasn't successful, but here's an explanation and a hint of what's to come from our",0.15,0.03333333333333333,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.4585}","{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.4585}"
31,"@angsk90 yeap concentrating on EUR/USD for now. Lower spreads, and relatively higher volatility.",0.25,0.5,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
32,"EUR/USD closed 2011 at 1.3383, and it now trades around 110 lower. Not much of a change.Well, we still have a few days left...",0.1,0.1,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
33,EUR/USD SELL AT 1.3291.....S/L 1.3315 AND T/P 1.3255,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
34,EUR/USD advances ahead of US GDP data due at 13:30 GMT (2 hours and 15 minutes from now). Now trading at 1.3259. Resistance seen at 1.3300.,-0.125,0.375,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
35,"EUR/USD after a brief period of consolidation, focusing on the upside again and is printing new highs, at 1.3241",0.0987878787878788,0.44262626262626253,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
36,"RT @ForexIncomeclub: The strongest currencies look to be the AUD and JPY. The CAD, USD, EUR and CHF look to be the weakest currencies.",0.0,0.0,"{'neg': 0.204, 'neu': 0.617, 'pos': 0.179, 'compound': -0.1027}","{'neg': 0.204, 'neu': 0.617, 'pos': 0.179, 'compound': -0.1027}"
37,The European Union will fund the bulk of a EUR 46m (USD 61m) renewable-energy and water desalination plant in Djibouti. @BloombergNEF,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
38,"EUR/USD - 1.3232
Expected to trade lower today targeting 1.3189 1.3165 and 1.3120
A break above 1.3253 targets 1.3271 and 1.3309
#JNFX",0.0,0.0,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}"
39,well close eur/usd -2 pips. i just dont like chart h4 and D1. we can see a bigger dip toward 13100-13000 area,0.0,0.5,"{'neg': 0.139, 'neu': 0.723, 'pos': 0.138, 'compound': -0.0026}","{'neg': 0.139, 'neu': 0.723, 'pos': 0.138, 'compound': -0.0026}"
40,We have been short gamma in some books but are looking to play it save over the Xmas period and cover it.....#eur #aud #gbp #usd,0.0,0.3,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808}","{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6808}"
41,EUR/USD jumping up and down on the spot,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
42,Loading up on my short #EUR/#USD and short #GBP/#USD positions in anticipation of a #pullback,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
43,"@khurshedbalsara not bad to stay ""short"" JAN EUR/INR at/abv 73.00; contra-play in EUR/INR pair; USD/INR into 54.10 and EUR/USD into 1.34",-0.3499999999999999,0.4833333333333333,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.5423}"
44,@cato9lives Ha short EUR/CAD and Cable is enough for me although that reversal candle for EUR/USD was just beautiful :),0.0,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
45,"Now, USD has breached its September low relative to EUR and CHF. It's about to do the same relative to GBP.",0.0,0.3,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
46,"i am out eur/aud, eur/usd and nasdaq100. total 437 pips. i am out . i will look to renter long after the dip- pending long ibex35 too.",-0.03333333333333333,0.5166666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
47,"@toddgordonaspenHi Todd,thanks for the USD/NOK,what about the EUR/USD a bit of a pulll back and againto1.34?have a great day.Thank you.Senan",0.4,0.375,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6249}","{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6249}"
48,@alaidiPremiumFX thanks ashraf... USD JPY indeed going too fast... great! 1 of the EUR USD had been filled and working too 😊,0.5,0.675,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.765}","{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.765}"
49,"EUR/USD going vertical as all is well in europe and everywhere else in the world, for now.",0.0,0.0,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}","{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}"
50,"So confused. Why EUR/USD and GBP/USD so strong now,and Gold AUD  some weak at same time o_O.",0.029166666666666646,0.6791666666666667,"{'neg': 0.22, 'neu': 0.53, 'pos': 0.25, 'compound': 0.1027}","{'neg': 0.22, 'neu': 0.53, 'pos': 0.25, 'compound': 0.1027}"
51,"2013:::: buy dips ; eur/usd, eur/cad, eur/aud , nasdaq100, ibex 35 (broke range 8280), cad40 and eur/gbp",0.0,0.0,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
52,close 3/4 eur/usd +91 pips stop +25 pip.we still long eur/aud. we will enter long any dip eur/usd and eur/cad.,-0.05,0.4,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
53,OK let there be shorts...of EUR/JPY and EUR/USD  as of now. Good luck to all and best of luck to me :)),0.85,0.45000000000000007,"{'neg': 0.0, 'neu': 0.234, 'pos': 0.766, 'compound': 0.9201}","{'neg': 0.0, 'neu': 0.234, 'pos': 0.766, 'compound': 0.9201}"
54,"Closed EUR/USD for +59p total. May re-enter on hourly suppport later. Then again, may go Xmas shopping...AUD/CHF still open and stewing",0.0,0.4166666666666667,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
55,Good Morning (12/19) Updated EIA Energy Report. Monitoring rhetoric out of Washington DC. New high for the move in EUR/USD and EUR/JPY,0.3321212121212121,0.5315151515151516,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}"
56,#EUR/JPY rise lifts #EUR/USD to fresh highs with 111.90 (15-month) and 1.3269 (7-month) trading respectively.,0.22999999999999998,0.52,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}"
57,5.GBP/USD and EUR/USD breakout + USD/JPY advance=GBP/JPY and EUR/JPY skyrocket!,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
58,"#EUR/USD Talk stops above 1.3260, Sell Orders Seen 1.3270-75  and 1.3300 barriers",0.0,0.0,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.4019}"
59,"EUR/USD - 1.3235
Expected to trade higher today targeting 1.3268 1.3284 and 1.3321
A break below 1.3222 targets 1.3192 and 1.3156
#JNFX",0.25,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60,"Gold takes a dive, while EUR/USD and GBP/USD fly sky high. 
Gold trading at $1673. 
Support seen at $1672. 
How low can gold go today?",0.08,0.41999999999999993,"{'neg': 0.106, 'neu': 0.758, 'pos': 0.136, 'compound': 0.1531}","{'neg': 0.106, 'neu': 0.758, 'pos': 0.136, 'compound': 0.1531}"
61,Attention! FX news: EUR/USD: rose by 80 pips yesterday as hopes increase for a resolution between Democrats and Republicans for a Fiscal...,0.6,0.95,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
62,[Breaking news] EUR/USD: rose by 80 pips yesterday as hopes increase for a resolution between Democrats and Republicans for a Fiscal Debt...,0.6,0.95,"{'neg': 0.152, 'neu': 0.671, 'pos': 0.177, 'compound': 0.1027}","{'neg': 0.152, 'neu': 0.671, 'pos': 0.177, 'compound': 0.1027}"
63,Currency News &gt;&gt; EUR/USD: rose by 80 pips yesterday as hopes increase for a resolution between Democrats and Republicans for a Fiscal...,0.6,0.95,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
64,[Update] EUR/USD: rose by 80 pips yesterday as hopes increase for a resolution between Democrats and Republicans for a Fiscal Debt...,0.6,0.95,"{'neg': 0.162, 'neu': 0.649, 'pos': 0.188, 'compound': 0.1027}","{'neg': 0.162, 'neu': 0.649, 'pos': 0.188, 'compound': 0.1027}"
65,[News Now] EUR/USD: rose by 80 pips yesterday as hopes increase for a resolution between Democrats and Republicans for a Fiscal Debt...,0.6,0.95,"{'neg': 0.162, 'neu': 0.649, 'pos': 0.188, 'compound': 0.1027}","{'neg': 0.162, 'neu': 0.649, 'pos': 0.188, 'compound': 0.1027}"
66,EUR/USD and GBP/USD: may continue their bullish move today with momentary reversal around 1.3289 and 1.6315.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,"Today's best trade is EUR/USD. For my analyis of the set up (plus JPY, CHF, GBP, AUD and NZD) email TRL@clear.net.nz",1.0,0.3,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6369}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.6369}"
68,"Euro and Zar power ahead , USD/ZAR 8.4482...EUR/USD 1.3247...EUR/ZAR 11.19...GBP/ZAR 13.74..Gold $1672...Oil $110 ...R186...7.29.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
69,"#forexToday's recommended trade is EUR/USD. For my analyis of the set up (plus JPY, CHF, GBP, AUD and NZD) email TRL@clear.net.nz",0.0,0.0,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}"
70,"Today's recommended trade is EUR/USD. For my analyis of the set up (plus JPY, CHF, GBP, AUD and NZD) email TRL@clear.net.nz",0.0,0.0,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}"
71,EUR/USD hits 8 month high at 1.3180 The profit takers will be out soon to cash in on these gains and take it back below 1.30,0.08,0.26999999999999996,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.743}","{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.743}"
72,"@UrsulaV You can type ""10 eur to usd on july 7, 2012"" on Google and it'll look up the conversion rate for that date.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
73,Still long eur/XXX. Long eur/usd And eur/Aud working well. Looking to add long eur/usd And eur/cad. 2013 looks eur bullish.,-0.05000000000000001,0.4000000000000001,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.2732}","{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.2732}"
74,"I am long USD/YEN, GBP/USD, EUR/USD and Gold. Now you might think I am crazy traders but I am adding to my Gold position.",-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75,"' Path of Least Resistance ' Trade -CONTINUED- No December trend this year. Today, attempt at short 10YR Notes and Long EUR/USD into JAN.",-0.11666666666666665,0.3666666666666667,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
76,I'm glad I closed my GOLD longs on Friday. And the RBA is starting with jawboning the AUD down. So far it's working. EUR/USD to 1.34?,0.18333333333333335,0.7999999999999999,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4588}","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4588}"
77,Using funny money only short EUR/USD and long some Equity Index puts,-0.025,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
78,I SHORTED BOTHE THE GBP/USD AND THE EUR/USD NOW..20 TO 30PIPS STOP...,0.0,0.3,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}"
79,we back in nasdaq100 and eur/usd +25 pips all ready. broke 13171 level. its bullish.,0.0,0.0,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.4215}"
80,"EUR/USD and GBP/USD shoot to set new daily highs. 
EUR/USD is trading at 1.3198. 
Next resistance seen near 1.3230.",0.09909090909090909,0.34863636363636363,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.34}","{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.34}"
81,"EUR\USD 1.32 and roughly +10% from year lows, not bad for a died currency no? ahah",-0.2666666666666666,0.45555555555555555,"{'neg': 0.613, 'neu': 0.387, 'pos': 0.0, 'compound': -0.8591}","{'neg': 0.613, 'neu': 0.387, 'pos': 0.0, 'compound': -0.8591}"
82,Don't forget to follow EUR/USD : RT max @LTbioinvestor $SPX rippage and $EUROUSD 1.3200,0.0,0.0,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.1695}","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.1695}"
83,"Watch out level 1.3204 for Eur/usd
A weekly close below will signal the initiation of a downtrend towards 1.2560 and afterwards 1.1900",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,EUR/USD at weekly highs after Spain and Greece auctions,0.16,0.5399999999999999,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
85,"Gold AM Fix USD 1,699.50, EUR 1,289.26 and GBP 1,048.10 per ounce  
Yesterday AM Fix  USD 1,690.00, EUR 1,285.27 &amp; GBP 1,043.21 per ounce",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
86,"in weekly chart of EUR/USD, it could reach to 1.34 and then 1.38, however, it could reach to 1.25 and then 1.18 by the end of Jan-2013.",0.0,0.0,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.0516}","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.0516}"
87,The mystery financial game of us's leaders will push up the USD and sink the EUR to level 1.2500 by the end of this year .,-0.4,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
88,EUR gains on JPY and USD overnight. Aussie down .08% #fx,0.0,0.0,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.5267}","{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.5267}"
89,Morning...overnight news: More chatter of BOJ mulling 2% inflation target. USD/JPY and EUR/JPY sees modest gains. #yen,0.1,0.9,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5267}","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5267}"
90,"EUR/USD
Bids: 1.3125/50
Offers: 1.3200/30
Options: 1.3150, 1.3200
Stops: below 1.3140 and 1.3100

GBP/USD
Bids: 1.6170/80
Offers: 1.6...",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
91,"Eur/usd still stuck in choppy tight congestion waiting for retests prefer 132 or 131 areas and watch price action, caution until.",-0.039285714285714285,0.19285714285714284,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.25}","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.25}"
92,"Successful Trades on Dec 17, 2012 According to the analysis of the USD/JPY and EUR/USD trader profited on a binary options platform.",0.3,0.0,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}"
