,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
10,@JStanleyFX Yes - Looking at EUR/USD and stock markets it looks like they are expecting some signs of more QE. I believe FED will stay pat,0.0,0.0,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}"
11,T-minus 22 minutes until the FOMC minutes and rate announcement - great time to short eur/usd now as its at 13209 - short! 50-90 pip goal.,0.26666666666666666,0.45,"{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.6249}"
12,"EUR/USD: keeping well below critical 1,3250$ area, despite sharp upmove in Stocks with italian index up +900 from yesterday low and",-0.041666666666666664,0.35000000000000003,"{'neg': 0.23, 'neu': 0.656, 'pos': 0.115, 'compound': -0.2732}","{'neg': 0.23, 'neu': 0.656, 'pos': 0.115, 'compound': -0.2732}"
13,@saraeisenFX   Great work Sara!  When will EUR/USD brake 1.30 ? and GBP  GDP wow not good.,0.5333333333333333,0.7833333333333333,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.8957}","{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.8957}"
14,"Great time to short EUR/USD while it's 13190-13210, especially ahead of the FOMC minutes and rate announcement so expect a boost in USD",0.4,0.525,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.7783}","{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.7783}"
15,"I will be honest- without a breakout here soon - EUR/USD looks like a bull flag at highs between 1,3200 and 1.3230",0.38,0.72,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}"
16,Took profit on my EUR/USD shorts - I am now long at 13128 and looking for a long scalp up to 13150-7 #free #iPhone4s,-0.03333333333333333,0.3666666666666667,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
17,"we are long usd/jpy and usd/chf. after rate decision, we may jump eur or gbp/usd",-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
18,EUR/USD now has a target cofirmed at 1.3255/60 and 1.3280... You have been warned,0.0,0.0,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.1027}","{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.1027}"
19,Eur/ usd and Gbp/usd both show bearish signal go short,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
20,close all eur longs and gbp longs. ready for a usd,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
21,"MT ""@DanielHusseyJr: the EUR/USD bears have been calling for parity for 3 years now and have failed miserably"" Wrong, early or austerity?",-0.5,0.6,"{'neg': 0.573, 'neu': 0.427, 'pos': 0.0, 'compound': -0.8555}","{'neg': 0.573, 'neu': 0.427, 'pos': 0.0, 'compound': -0.8555}"
22,You guys realize the EUR/USD bears have been calling for parity for three years now and have failed miserably,-0.5,0.29999999999999993,"{'neg': 0.441, 'neu': 0.559, 'pos': 0.0, 'compound': -0.743}","{'neg': 0.441, 'neu': 0.559, 'pos': 0.0, 'compound': -0.743}"
23,Trade Idea Update: EUR/USD – Stand aside As the single currency has continued to move higher and previous resistance at 1.3225 has been,0.04166666666666667,0.3333333333333333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
24,"$Aapl earnings were good, still I see weakness in the euro and strenght in the dollar and bonds. #eur #usd #bond",0.16249999999999998,0.6125,"{'neg': 0.21, 'neu': 0.58, 'pos': 0.21, 'compound': 0.0}","{'neg': 0.21, 'neu': 0.58, 'pos': 0.21, 'compound': 0.0}"
25,LOLRT @Flynchenberg: ...and where the fuck EUR/USD is going?,0.2,0.6499999999999999,"{'neg': 0.479, 'neu': 0.137, 'pos': 0.384, 'compound': -0.1779}","{'neg': 0.479, 'neu': 0.137, 'pos': 0.384, 'compound': -0.1779}"
26,...and where the fuck EUR/USD is going?,-0.4,0.6,"{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.778, 'neu': 0.222, 'pos': 0.0, 'compound': -0.5423}"
27,whoa GBP dust dropped over half a cent against USD and EUR,-0.16666666666666666,0.16666666666666666,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}"
28,"Sandro B: I bought a €1,342 CALL binary option on EUR/USD at 25.04.12 08:47 and took €2,282 13 minutes later",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
29,"April, 25:
EUR\USD - between 1.3230 and 1.3140;
GBP\USD - expect Fed;
AUD\USD - day off in Australia;
USD\CHF - have no forecast.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
30,"The strongest currencies look to be the CAD, CHF and EUR. The AUD, NZD, JPY. The GBP and USD look to be the weakest currencies",0.0,0.0,"{'neg': 0.181, 'neu': 0.659, 'pos': 0.159, 'compound': -0.1027}","{'neg': 0.181, 'neu': 0.659, 'pos': 0.159, 'compound': -0.1027}"
31,"Eur/Usd still stable between 1.30 ~1.32 in past days, even so many bad news in euro zone. So strange! Why? and what next?",-0.3166666666666666,0.3055555555555555,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.5423}"
32,1 GBP = 85 INR .. great time to visit UK .. 1 USD = 53 INR great time to visit USA and 1 EUR = 70 INR ..  whatayfail !,0.8,0.75,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.8481}","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.8481}"
33,EUR/USD gets back above 1.3206 and we confirm the 1.3240 targets (from 1.3180 longs),-0.025,0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
34,"#Dollar #EUR #FX Fed expected to be slightly more dovish tomorrow and this could hit USD ,but May meeting will hit the Dollar the most .",-0.16666666666666666,0.16666666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
35,Sandro B: I bought a €267 PUT binary option on EUR/USD at 24.04.12 12:47 and took €453 13 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
36,"@ForexNathan Fantastic commentary on the EUR/USD earlier today Nathan, thank you! Calm and composed is an understatement!",0.15000000000000002,0.625,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5859}","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5859}"
37,@louisabojesen considering the absolute and utter chaos in the #EZ #eur/usd remains stubbornly resolute #euromare,0.0,1.0,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}"
38,Ernst S: I bought a €25 CALL binary option on EUR/USD at 24.04.12 16:33 and took €42 27 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
39,KZ my moves for the next hours: eur/jpy short if 107.45 and short aud/usd if 1.0320,0.0,0.19999999999999998,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
40,"BUY CALL UPDATE EUR/USD - Ist TARGET HIT AT 1.3210 BOOK 50% PROFIT AND TRAIL YOUR STOP AT BUYING LEVEL 1.3175,ENJOY PRIFIT.",0.0,0.0,"{'neg': 0.115, 'neu': 0.733, 'pos': 0.152, 'compound': 0.1779}","{'neg': 0.115, 'neu': 0.733, 'pos': 0.152, 'compound': 0.1779}"
41,"EUR/USD about to 1.3200. If continues up, could reach 1.3260 and 1.3390 in medium term.",0.0,0.0,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.0258}","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.0258}"
42,RT @rioseco751: @DanielHusseyJr you are long eur/usd and aud/jpy... what do you think eur/jpy long???? and possible targets??? thnax daniel,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
43,@DanielHusseyJr you are long eur/usd and aud/jpy... what do you think eur/jpy long???? and possible targets??? thnax daniel,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
44,"@HuatAhHuat temporal, u and I both know eur/usd is more bear than bull",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
45,"#Currency strategists expect USD to advance to 1.30 per EUR and 84JPY by year-end, based on the estimate of analysts compiled by @Bloomberg.",-0.8,1.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
46,"S&P fut up 1 pt to 1364, 1360 held again, AAPL and FED on tap. AUD/JPY -.3%, AUD/USD -.25%, AUD/JPY -.05%, EUR/JPY and USD (SXY) flat.",-0.025,0.125,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
47,"EUR/USD with a hi@1.3180 and a lo@1.3148, the pair has come back to its opening price. clear direction likely after US home sales report@7Pm",0.05,0.3208333333333333,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.6249}","{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.6249}"
48,"EUR/USD in mid-range. The pair is up 0.07% at 1.3163, with resistance at 1.3225, 1.3240 then 1.3300 (and 1.3357 (Upper Bollinger).",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
49,#EUR/USD I am opening short on 1.3171 S/L 1.3270 T/P 1.3000 moving my S/L gradually due to chart and fundamental this week. Cont..,-0.041666666666666664,0.39166666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
50,Wells Fargo & Co  unveiled plans to provide USD 30 billion (EUR 22.8bn) in lending and investments to support a greener economy by 2020.,0.0,0.0,"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5859}","{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.5859}"
51,MUSTAFA A: I bought a 50TL CALL binary option on EUR/USD at 24.04.12 12:54 and took 85TL 6 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
52,Waldemar E: I bought a €50 PUT binary option on EUR/USD at 24.04.12 00:02 and took €85 58 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,EUR/USD reversed at 1.31 as expected and the short term trend bullish but I would consider to book profits if momentum does not pick up,0.0,0.3,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
54,Ahmet G: I bought a 263TL CALL binary option on EUR/USD at 24.04.12 08:51 and took 447TL 9 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
55,Ahmet G: I bought a 474TL CALL binary option on EUR/USD at 24.04.12 09:53 and took 805TL 7 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
56,"Ahmet G: I bought a 600TL CALL binary option on EUR/USD at 24.04.12 10:50 and took 1,020TL 10 minutes later",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
57,just shorted eur/usd and gbp/usd,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
58,Klaus D: I bought a €50 CALL binary option on EUR/USD at 24.04.12 09:31 and took €80 14 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
59,"still long eur/usd from 1,3114 and long eur/jpy from 106,53",-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
60,EUR/USD Hit By Poor Data And Political Worries,-0.4,0.6,"{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}","{'neg': 0.383, 'neu': 0.617, 'pos': 0.0, 'compound': -0.4767}"
61,Analysts of @HSBCUSA came to a conclusion that EUR/USD got stuck in a dead zone and remains inclined to decrease.,-0.2,0.4,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.743}","{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.743}"
62,Who will be alive after fight between EUR and USD ?,0.0,0.0,"{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}","{'neg': 0.464, 'neu': 0.536, 'pos': 0.0, 'compound': -0.3818}"
63,"FX market very quiet again after CPI USD/JPY is back to its bad old tricks, stuck in a 12 pip session range, and EUR/USD hasn ’t done muc",-0.14999999999999997,0.3,"{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.6908}","{'neg': 0.358, 'neu': 0.642, 'pos': 0.0, 'compound': -0.6908}"
64,@SofSofSoph US Dollar = least rotten apple in the bag for now - still pretty rotten though :-/ I'm buying USD's against EUR and NZD.,-0.3,0.4,"{'neg': 0.194, 'neu': 0.647, 'pos': 0.159, 'compound': -0.1526}","{'neg': 0.194, 'neu': 0.647, 'pos': 0.159, 'compound': -0.1526}"
65,"Alright, desired level for a short EUR/USD is now at 13155 and bearish divergence. Looking for at least 20 pips & perhaps resis. at 13115",-0.15,0.35,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.25}","{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.25}"
66,"@izzetya @JamieSaettele Not really, Jamie is trading mainly AUD/USD -&gt; I am trading mainly EUR/USD and they have been very different",0.16666666666666666,0.3333333333333333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,FEDERICO T: I bought a €50 CALL binary option on EUR/USD at 23.04.12 23:30 and took €80 15 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
68,A pullback in EUR/USD to a 50% LONG from todays lows to this high after is completely expected and normal,0.065,0.4724999999999999,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
69,"Weekly Summary on USD, EUR, GBP, JPY, AUD, CAD, NZD and RMB",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,Sandro B: I bought a €36 PUT binary option on EUR/USD at 23.04.12 19:53 and took €61 7 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
71,Sandro B: I bought a €394 CALL binary option on EUR/USD at 23.04.12 11:45 and took €669 15 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
72,"We still long eur/usd aver 1,3123 and long eur/jpy",-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
73,@DanielHusseyJr what do you think eur/usd long and eur/jpy long ? Thanks,-0.05,0.4,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}"
74,"USD breakout, target 1.3060 vs eur and
0.92 vs chf seems reachable in the coming hours",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
75,-24 #eur/usd  took a long and got hammer and it's best for me to wait,0.475,0.35,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}"
76,"EUR/USD 1.30 is the main support. Break that, look out below and you'll see 1.28 maybe lower. $EURUSD $FXE",0.16666666666666666,0.3333333333333333,"{'neg': 0.138, 'neu': 0.692, 'pos': 0.17, 'compound': 0.128}","{'neg': 0.138, 'neu': 0.692, 'pos': 0.17, 'compound': 0.128}"
77,EUR/USD has dipped and I'm long scalping this pair again..,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
78,Straightforward scalp and take profit quickly hit on the EUR/USD long - cheers,0.21944444444444441,0.425,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}","{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.7351}"
79,"#EUR/USD and #GBP/USD entries in the chat, join us for the details #fx",0.0,0.0,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}"
80,"collecting dome &gt;&gt; EUR/USD Shorts from 1,3205, 1,3155 and 1,3105 out @1,3130 &gt;&gt; +75/+25/-25 #FXDIRK",0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,Took profit on my EUR/USD shorts - I am now long at 13128 and looking for a long scalp up to 13150-70 - also long USD/JPY at 81.08,-0.037500000000000006,0.375,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
82,"@CityNiya Yeah the EUR/USD has been a confusing pair of late and not so much of a risk on/off trade, maybe Dan has a point! ;)",-0.04999999999999999,0.4,"{'neg': 0.147, 'neu': 0.699, 'pos': 0.154, 'compound': 0.0258}","{'neg': 0.147, 'neu': 0.699, 'pos': 0.154, 'compound': 0.0258}"
83,EUR/USD prints fresh intraday low just under 1.3120. It's getting cold in Europe huh?   Just a matter of Holland and Hollande today.,-0.09999999999999999,0.6,"{'neg': 0.127, 'neu': 0.667, 'pos': 0.206, 'compound': 0.0772}","{'neg': 0.127, 'neu': 0.667, 'pos': 0.206, 'compound': 0.0772}"
84,"Eur PMI down the drain, Netherlands about to lose AAA, ECB refusing to help and EUR/USD still above 1.3130 ??? Doesn't make sense...",0.0,0.0,"{'neg': 0.147, 'neu': 0.707, 'pos': 0.147, 'compound': 0.0}","{'neg': 0.147, 'neu': 0.707, 'pos': 0.147, 'compound': 0.0}"
85,We're back to Fridays lows on EUR/USD and I added to my shorts I smell blood in this pair,0.0,0.19999999999999998,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}"
86,eur/usd noise and not much positive news around to lift it.,0.2,0.2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
87,Sold the EUR?USD @ 1.3190 and took profit @1.3140 and sold AUD/USD @ 1.0357 and took profit@1.0290.  Great start to a Monday!,0.8,0.75,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7906}","{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.7906}"
88,"All I want is EUR/USD to break this range at this point... I am long and have profits locked in, ""smart"" shorts have the same",0.054761904761904755,0.44761904761904764,"{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7096}","{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7096}"
89,@Brenda_Kelly  More and more bad news from EZ yet still eur/usd trading well above 1.30 Surprising!,-0.6999999999999998,0.6666666666666666,"{'neg': 0.257, 'neu': 0.588, 'pos': 0.154, 'compound': -0.34}","{'neg': 0.257, 'neu': 0.588, 'pos': 0.154, 'compound': -0.34}"
90,#EUR/USD Current levels are neutral. Option vols are approaching pre-Lehman lows. Ignore the noise and play the range. 1.3000-1.3250. #USD,0.0,0.35,"{'neg': 0.127, 'neu': 0.727, 'pos': 0.145, 'compound': 0.0772}","{'neg': 0.127, 'neu': 0.727, 'pos': 0.145, 'compound': 0.0772}"
91,"GBP/USD, EUR/USD, USD/JPY and USD/CHF Daily Free Signals by WFX Today",0.4,0.8,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}"
92,"Election risks to weigh on EUR/USD, even if U.S. GDP data and the FOMC meeting later this week help to boost the general mood. #EUR #MARKETS",0.2833333333333334,0.4666666666666666,"{'neg': 0.108, 'neu': 0.615, 'pos': 0.277, 'compound': 0.5106}","{'neg': 0.108, 'neu': 0.615, 'pos': 0.277, 'compound': 0.5106}"
93,"long eur/jpy 106,55 and long eur/usd at 1,3150 stops 106,20 and 1,3115. targets open.",-0.03333333333333333,0.43333333333333335,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
94,Sandro B: I bought a €141 CALL binary option on EUR/USD at 23.04.12 07:44 and took €239 16 minutes later,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
95,Good day to sell some EUR and GBP against USD,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
