,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
24,"_EUR/USD_ has charted a minor new low for the year, this has not been confirmed by the daily RSI and the market has not... #ForexMarket",0.028787878787878782,0.3181818181818182,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
25,"USD losing earlier session gains against JPY, CHF, GBD and EUR.",0.0,0.5,"{'neg': 0.206, 'neu': 0.534, 'pos': 0.26, 'compound': 0.1779}","{'neg': 0.206, 'neu': 0.534, 'pos': 0.26, 'compound': 0.1779}"
26,"USD losing earlier session gains against JPY, CHF, GBD and EUR.",0.0,0.5,"{'neg': 0.206, 'neu': 0.534, 'pos': 0.26, 'compound': 0.1779}","{'neg': 0.206, 'neu': 0.534, 'pos': 0.26, 'compound': 0.1779}"
27,NB: Keep an eye on Option Barriers today cause we have little data to move the mkts. #EUR/USD 1.25 and 1.2450. #GBP/USD 1.5625 and 1.56 #li,0.0,0.0,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.128}","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.128}"
28,Im long EUR/JPY and EUR/USD but I dnt plan on being long for long $ index still looks strong,0.07083333333333332,0.4833333333333334,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
29,EUR/USD correction into 1.2600-1.2625 can push USD/INR belo 55.65 not belo 55.25. Exit shorts at 55.50-55.35 and look to buy at 55.35-55.25,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
30,#EUR/USD More Room For D-Side. Bears are targeting 1.2500 and 1.2450 levels #USD #FX #li,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
31,"EUR/USD ""correction"" from 1.2514 lost steam at 1.2616 and looks good to extend for 1.2475; break there is dangerous for rupee",0.7,0.6000000000000001,"{'neg': 0.295, 'neu': 0.466, 'pos': 0.238, 'compound': -0.2732}","{'neg': 0.295, 'neu': 0.466, 'pos': 0.238, 'compound': -0.2732}"
32,"@JStanleyFX Hey! How are you? I miss ya! I'm long gold (real) and long the eur/usd (demo) SL 1,2500.If it goes lower.. road open to 1,19!",-0.041666666666666664,0.5,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.4215}","{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.4215}"
33,AHHH YESS LAST NIGHT SOME SEXY WINS FOR THE EUR/USD AND GERMAN DAX INDEX! MONEY- MONEY -MONNNNEEY!,0.26666666666666666,0.15555555555555556,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.7579}","{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.7579}"
34,@ZaheerAnwari Yeah got in EUR/USD at 1.316 and have been buying in on the pullbacks. Now out of Aussie yen. Got stopped out...,0.0,0.0,"{'neg': 0.177, 'neu': 0.645, 'pos': 0.177, 'compound': 0.0}","{'neg': 0.177, 'neu': 0.645, 'pos': 0.177, 'compound': 0.0}"
35,Intraday bias in EUR/USD remains on the downside for the moment and current fall should target 61.8% projection.,0.0,0.4,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.1027}","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.1027}"
36,•The EUR/USD continued to weaken overnight and made a 23 month low against the US Dollar on ongoing concerns about Greece,0.0,0.3,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}","{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}"
37,"Even after 13% and 6% losses, Tera's birthday account is up 23% in 24 days of trading. 86% trade efficiency! #EUR/USD",0.0,0.0,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}","{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.3182}"
38,The EUR/USD continued to weaken overnight and made a 23 month low against the US Dollar on ongoing concerns about Greece,0.0,0.3,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}","{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}"
39,•The EUR/USD continued to weaken overnight and made a 23 month low against the US Dollar on ongoing concerns about Greece,0.0,0.3,"{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}","{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}"
40,"@fundmyfund yeah, $TLT hitting resistance from Oct and $EUR/USD underct Jan Lows. Could be a logical ""run em in"" area. Fuel for mkt.",0.0,0.3,"{'neg': 0.121, 'neu': 0.751, 'pos': 0.127, 'compound': 0.0258}","{'neg': 0.121, 'neu': 0.751, 'pos': 0.127, 'compound': 0.0258}"
41,"economy and the concept of profit (newsgroup: uk.railway): Hi everyone.

everybody should applicate this type of guidelines
 EUR/USD ...",0.0,0.0,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
42,And the EUR/USD keeps going down it is at 1.2534 right now! Would have been up about 43.2% for the day today shorting it...,0.14285714285714285,0.4178571428571428,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
43,"Happy!!!, i am up 517 pips GBP/USD AND 45 PIPS WITH EUR/USD BOTH ON SHORT",0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
44,@thejournal_ie why don't they just take all that money they are going to spend on property and just short EUR/USD? Simples!,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
45,"The next few weeks may see the EUR/USD trade back and forth on these polls, which are divergent, and seemingly random...",-0.16666666666666666,0.16666666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
46,closed the short EUR/GBP and entered long on GBP/USD,-0.025,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
47,#Random RT @FuadKyoto: USD strength yes... but notice that MYR strengthening vs. GBP and EUR,0.0,0.0,"{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.802}","{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.802}"
48,"#EUR/USD always like this.. It would be very bearish, bearish and bearish.. Not a good ground for technical.. Just sentiment.. Hmm..",0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}","{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}"
49,"#EUR/USD Wow.. The market seems sentiment and panic.. Greek stay, price down.. Greek exit, price down.. If the market behaviours always..",0.03333333333333333,0.3333333333333333,"{'neg': 0.164, 'neu': 0.647, 'pos': 0.189, 'compound': 0.128}","{'neg': 0.164, 'neu': 0.647, 'pos': 0.189, 'compound': 0.128}"
50,"we now expect the EUR/USD to trade up into 1.2750, its next hourly short... AND to back this up, we have 15m LONGS that will take us there",-0.0125,0.175,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
51,"In EUR/USD -&gt; printed a new low, then wham, broke the shorts , pulled HWB long, and up we go",0.021590909090909088,0.36363636363636365,"{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.5994}","{'neg': 0.38, 'neu': 0.62, 'pos': 0.0, 'compound': -0.5994}"
52,@koverasfx I tend to keep my tweets EUR/USD and S&amp;P (for simplicity) and because those markets are most reliable,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,eur/usd 3 time break  signal at 87 but not confirmed I still square and ready to buy.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
54,"So the hypothesis is they have to stabilize and strengthen Euro here, and silver - $SLV - will outperform $FXE and $GLD. $EUR/USD see prev",0.0,0.0,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}"
55,"The EUR is a fantastic price today!  We are selling @ 1.3328, GBP @ 1.6536, and USD @1.0448",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
56,"Daily signals on AUD/JPY, AUD/USD, EUR/AUD and EUR/USD all look good (bearish for equity). That's a daily signal.",0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
57,EUR/USD back at 1.26. And breathe....,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
58,"Terrible morning, took two 15 pip losses on the EUR/GBP and GBP/USD, but then bounced back with this nice 35 pip trade........",0.3,0.5,"{'neg': 0.143, 'neu': 0.683, 'pos': 0.174, 'compound': 0.128}","{'neg': 0.143, 'neu': 0.683, 'pos': 0.174, 'compound': 0.128}"
59,#FORES #EUR #EU #EZ EUR/USD touched 1.25157 overnight and is now at 1.25644 will the floor disappear today?,0.0,0.0,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}"
60,"Over all, unwinding of long dollars at 56.00-56.45 and EUR/USD at 1.2550-1.2475 has proved good. There is no reversal of trend at this stage",0.32499999999999996,0.5,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}"
61,EUR/USD now trying to move up . USD/INR coming down as i take a brake....all in a days work and burning the night oil under subu's voltas ac,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62,"Solid rebound in #EUR/USD and stocks as markets over-sold, look for tentative short position at 1.2595",0.0,0.2,"{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.1531}"
63,EUR/USD is looking for 1.24 level after this look for strong rebound and this could happen next week...,0.21666666666666665,0.36666666666666664,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
64,EUR/USD is in reversal mode from low of 1.2517 and looks good for 1.27 (to provide relief to rupee towards 55.80-55.50),0.35,0.45000000000000007,"{'neg': 0.116, 'neu': 0.552, 'pos': 0.331, 'compound': 0.5994}","{'neg': 0.116, 'neu': 0.552, 'pos': 0.331, 'compound': 0.5994}"
65,Bearish EUR/USD as long as we trade under 1.2610 and I expect a decline to 1.2450 which is today's S2 level,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66,DB &gt; overvaluation bias in  USD little changed. In contrast undervaluation bias in  EUR against  USD and the JPY has increased. #50Pips,0.0,0.0,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.2023}","{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.2023}"
67,And they're off! EUR/USD at new lows for the day. Under 1.2550.,0.06818181818181818,0.37727272727272726,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}"
68,Eur/usd back on the lvl of july 2010 one way at moment and I'm on the window.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
69,@gregsecker nice one!  I took 71 pips last night on EUR/USD and AUD/USD,0.3,0.5333333333333333,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
70,RT @ChrisAdamsMKTS: Unstabilise again RT @djfxtrader And they're off! EUR/USD at new lows for the day. Under 1.2550,0.06818181818181818,0.37727272727272726,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
71,RT @ChrisAdamsMKTS: Unstabilise again RT @djfxtrader And they're off! EUR/USD at new lows for the day. Under 1.2550,0.06818181818181818,0.37727272727272726,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
72,Unstabilise again RT @djfxtrader And they're off! EUR/USD at new lows for the day. Under 1.2550,0.06818181818181818,0.37727272727272726,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
73,EUR/USD to lose steam at 1.2550-1.2475 and bounce to 1.2700-1.2825 while USD Index stays below 82.50. Unwind EUR/USD shorts n USD/INR longs,-0.025,0.35,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4019}"
74,RT @djfxtrader: And they're off! EUR/USD at new lows for the day. Under 1.2550.  cc @FXPipTrdr  boom,0.06818181818181818,0.37727272727272726,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
75,And they're off! EUR/USD at new lows for the day. Under 1.2550.,0.06818181818181818,0.37727272727272726,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}"
76,European Setup: Pause The market quickly digested the post EU dinner comments and has since been (painfully) quiet.  EUR/USD essentially,0.1111111111111111,0.27777777777777773,"{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}","{'neg': 0.202, 'neu': 0.798, 'pos': 0.0, 'compound': -0.5106}"
77,@EnslinFX @50Pips What effect will massive EUR/CHF  SNB intervention have on EUR/USD and other EUR crosses?,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
78,#EUR/USD Option-related buying and corp demand seen 1.2500-25.Strong tech support @ 1.2522 July 13 low #USD #FX #li,0.0,0.3,"{'neg': 0.235, 'neu': 0.588, 'pos': 0.176, 'compound': 0.0258}","{'neg': 0.235, 'neu': 0.588, 'pos': 0.176, 'compound': 0.0258}"
79,"EUR/USD, GBP/USD, USD/JPY and USD/CHF Daily Free Signals by WFX-Today",0.4,0.8,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}"
80,GM all and GL today lots of mini data through out the day $eur $usd .,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"#EUR/USD Strong demand into 1.2550 and 1.2500 will slow, not stop, the rot,but after China PMI we failed to make new low -Squeeze ahead? #li",-0.04606060606060608,0.4375757575757575,"{'neg': 0.394, 'neu': 0.466, 'pos': 0.14, 'compound': -0.6124}","{'neg': 0.394, 'neu': 0.466, 'pos': 0.14, 'compound': -0.6124}"
82,EUR/USD long 1.2565 targeting 1.2905 and 1.3180 (GAP's). Stopp 1.2340,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
83,@NicTrades @50Pips @fx_13  what do you expect from market after yesterdays down ? based on GBP/USD and EUR/USd,-0.8,1.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,There is need to cut USD/INR traction with USD Index above 82.50 and EUR/USD below 1.2475. The ball is in RBI's court to do that.,0.0,0.0,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2732}"
85,@IlyaSpivak EUR/USD is the trade I took Early today and know that it dropped I plan to ride it all the way down to LAS Vegas to see you guys,0.0,0.0,"{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.149, 'neu': 0.851, 'pos': 0.0, 'compound': -0.2732}"
86,"$GLD, $SLV and commodities have a problem.  Its name is the US Dollar w/ futures making new recent highs. $EUR/USD $UUP",0.0987878787878788,0.41484848484848486,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.4019}"
87,USD strength yes... but notice that MYR strengthening vs. GBP and EUR,0.0,0.0,"{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.802}","{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.802}"
88,"@JWagnerFXTrader would prefer to rebound to continue and exhaust now $INDEX and EUR/USD are the critical items, stocks will take a breath",0.0,0.0,"{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.5106}","{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.5106}"
89,"#EUR/USD 1.20? Not if, but when and how quickly...",0.3333333333333333,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
90,"MegaDroid opened a trade right after SteadyWinner and closed with profit, SteadyWinner still open SELL on EUR/USD #fxbots",0.09523809523809523,0.5119047619047619,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
91,"So Gold, EUR/USD and EUR/GBP all headed in the ""right"" direction. Gold was going great guns at one point but a buying frenzy stopped that!",0.3952380952380952,0.5619047619047619,"{'neg': 0.234, 'neu': 0.558, 'pos': 0.208, 'compound': 0.128}","{'neg': 0.234, 'neu': 0.558, 'pos': 0.208, 'compound': 0.128}"
92,Finally closed EUR/USD short today.  Will be speaking at @CityAM Active Trader conference tomorrow on politics and trading. Up 41% YTD.,0.0,0.65,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
93,Huge SELLOFF! Sell in may and go away. It should read: #ShortInMayAndGoAway ! My long-term prophecy for EUR / USD was correct! 1.25xxx! :-D,0.4000000000000001,0.9,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.3182}"
