,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
18,"European session, October, 25:
EUR\USD - to 1.3950;
GBP\USD - 1.56 and lower;
AUD\USD - to 1.055;
USD\CHF - target is 0.8710..",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
19,"Closing EUR/USD, GBP/USD and AUD/USD",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
20,Watch the EUR/USD. Its heading lower and markets have not responded to that dip yet #StockMarket #stocks #Euro #EU,0.0,0.0,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}"
21,EUR/USD makes a new high 1.3956. Next target 1.4000 and then 1.4012 ( 61.8% fibonacci 1.4548 - 1.3145 move ),0.0987878787878788,0.3315151515151515,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
22,if the manipulation and short squeeze in the eur/usd ever stops then equities are soon to follow lower...potentially significantly lower,0.0,0.3,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.5267}","{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.5267}"
23,"NASDAQ is a beast today! Light Sweet Crude is comfortable over $90 and EUR/USD is giddy over $139. Oh, and Dr. Copper /HG is laughing at us!",0.08750000000000001,0.6125,"{'neg': 0.178, 'neu': 0.385, 'pos': 0.437, 'compound': 0.6597}","{'neg': 0.178, 'neu': 0.385, 'pos': 0.437, 'compound': 0.6597}"
24,Short 13933.9 eur/usd and dow 11911 stop 14050 eur and Dow 12000,0.0,0.3,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
25,Great Climb of EUR/USD and GBP/USD. Waiting for a retracement for buy.,0.8,0.75,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}","{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}"
26,Head and shoulders on Eur/Usd 15 minute chart.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
27,ZAR showing some strenth in late afternoon trade. Now trading at 7.92 ag USD 11.00 ag EUR and 12.66 ag the Sterling..,-0.3,0.6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
28,"@cs_tom No future positions on yet, still short #AUD/JPY #EUR/USD and long #USD/CAD, good trade on the #Cac40",0.21666666666666665,0.43333333333333335,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
29,"A lot of my ETF trading peers are hedging FXE (EUR ETF), UUP (Bull USD ETF), UDN (Bear USD ETF) and GLD (Gold ETF) with options this week.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
30,"A lot of my ETF trading peers are hedging FXE (EUR ETF), UUP (Bull USD ETF), UDN (Bear USD ETF) and GLD (Gold ETF) with options this week.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
31,@FXTimes hi good morning too.and i want to know your opinion for eur/usd.....,0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.4939}","{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.4939}"
32,Traders are bullish for GBP and PLN and bearish for EUR and USD,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
33,Long CNO against a short position in EUR dominates the portfolio. EUR and USD have seen the largest capital outflows,-0.025,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
34,If today the EUR/USD can break out and close below the 1.3782 level then this indicates considerable Bearish strength,0.0,0.0,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}","{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}"
35,"I closed the EUR/USD Shorts from 1,3900 and 1,3805 @1,3840 &gt;&gt; + 60/-35 ...waiting for a next setup to widen that one again!",0.0,0.15,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
36,"yawn, i still have some orders out there, no fills yet, last nigh i said we needed one more high eur/usd and we got it, look to sell rallies",0.08,0.3033333333333333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
37,"Short from 1.5948 $GBPUSD and 1.0367  $AUDUSD. +9 pips for now, target is 50-80 pips. Who can tell about upcoming news?(EUR,USD)",0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
38,"Got 60 pips from the eur/usd and 160 from the usd/dkk; good day, methinks!",0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
39,"EUR/USD Oct. 24 – Edges Up on Summit Hopes, Remains Vulnerable Euro dollar managed to overcome a Sunday gap and is now moving higher,",0.25,0.5,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
40,eur/usd 8am pivot being 13914 never got much above great 15m signal candle too and out of bollinger back in and down 13850 resting place,0.4,0.375,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5096}","{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.5096}"
41,"EUR/USD rally has been halted at 1.3953, right at Sept 15 high, and the pair eased below 1.3900 on early European session",0.14857142857142858,0.35857142857142854,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
42,"RT @Ramah_Nyang KES morning snapshot. 100.25 to the USD, 139.35 to the EUR, 160.145 to the GBP and 12.57 to the Rand.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
43,Commodities are on the rise with a weaker looking USD vs both EUR and YEN over the weekend pushing prices of commods higher.,0.25,0.5,"{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4404}","{'neg': 0.209, 'neu': 0.791, 'pos': 0.0, 'compound': -0.4404}"
44,"RT @Ramah_Nyang: KES morning snapshot. 100.25 to the USD, 139.35 to the EUR, 160.145 to the GBP and 12.57 to the Rand.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
45,"RT @Ramah_Nyang: KES morning snapshot. 100.25 to the USD, 139.35 to the EUR, 160.145 to the GBP and 12.57 to the Rand. #fb",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
46,"KES morning snapshot. 100.25 to the USD, 139.35 to the EUR, 160.145 to the GBP and 12.57 to the Rand.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
47,EUR/USD .. we should take care elliottation: could be B= CT and C 4400 or we still in B=ABC target 3493 .. be careful.,0.0,0.0,"{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.7506}","{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.7506}"
48,"@dpsugasa Honestly, one of the best things a US investor could do would be to swap USD to EUR, and buy Spanish and Italian sov debt.",0.4,0.3,"{'neg': 0.114, 'neu': 0.545, 'pos': 0.341, 'compound': 0.7184}","{'neg': 0.114, 'neu': 0.545, 'pos': 0.341, 'compound': 0.7184}"
49,USD/JPY & EUR/CHF; all one needs to know about the the greenback and if correlations hold the risk trade,0.0,0.0,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
50,"Eur Usd is BUY to 1.428/1.433
And after that is OBVIOUSLY short. All the way down baby. Can we see a parity?almost maybe 150 pips to parity.",0.0,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
51,[Breaking news] Fed and ECB Could Learn a Lesson from China’s Central Bank #EUR #USD --&gt;,0.0,0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
52,"@AdamPSharp Again, #QE is not about monetizing debt so much as trashing dollar. To forecast #QE3 watch USD/EUR and USD/CNY. Weak USD = No QE",-0.0875,0.4125,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.6597}","{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.6597}"
53,"@Shogannai the flip side thanks to even crappier USD and EUR performance: ""that imported Snickers, however, is ¥7 for a dozen""",0.0,0.0,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
54,"At this point, EUR/USD is still bounded in range of 1.3652 and 1.3914 and intraday bias remains neutral.",0.0,0.0,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.1027}","{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.1027}"
55,"took profits, closed the #2 ent on EUR/USD, and #3 on GBP/USD; locked in on USD/CHF; still watching, mit orders still in place",0.0,0.0,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
56,@robbooker did long trade on eur/usd and gbp/ usd this morning,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
57,@DRodriguezFX I had EUR/USD just shy of 3 PIPs from target before reversal to trailed stop for 40 PIPs. A '+' is a '+' and brings a smile.,0.3,0.1,"{'neg': 0.173, 'neu': 0.63, 'pos': 0.197, 'compound': 0.0772}","{'neg': 0.173, 'neu': 0.63, 'pos': 0.197, 'compound': 0.0772}"
58,I shorted the eur/usd at 1.38846. I think that 1.3900 is a very strong resistance and I am betting on a pullback of 20-30 pips. #trading,0.21666666666666665,0.5166666666666666,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
59,Cut eur long and going lond usd/cad,-0.05,0.4,"{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.344, 'neu': 0.656, 'pos': 0.0, 'compound': -0.2732}"
60,thinking this is aud eur and gbps last ditch effort against the usd before the tumble down,0.0,0.06666666666666667,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
61,"RT @Ramah_Nyang: KES afternoon snapshot: - 99.861 to the USD, 137.94 to the EUR, 158.845 to the GBP and 12.27 to the Rand [less stress for D",0.0,0.0,"{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}","{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.4215}"
62,If EUR/USD is not surging but stocks and GBP are I smell a RAT. especially when the move is supposed to be because of Europe news/rumour.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63,"@Cosmic_Bendito $USD is arguably undervalued, very liquid, and doesn't have QE-related problems that $GBP and (probably) $EUR will have",0.0,0.0,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.3089}","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.3089}"
64,"KES afternoon snapshot: - 99.861 to the USD, 137.94 to the EUR, 158.845 to the GBP and 12.27 to the Rand [less stress for Deacons, sort of]",0.0,0.0,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4215}","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.4215}"
65,"We are so close to breakouts in many pairs, but it never usually happens on a Friday and chance of false breakouts increases. (eg EUR/USD)",0.125,0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
66,"American session, October, 21:
EUR\USD - target is 1.3835/40;
GBP\USD - to 1.5850 and down to 1.5725;
AUD\USD - rising AUD.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,booked some profits on eur/chf and usd/chf from this morning - no harm getting some profits :-),0.0,0.0,"{'neg': 0.245, 'neu': 0.35, 'pos': 0.406, 'compound': 0.3182}","{'neg': 0.245, 'neu': 0.35, 'pos': 0.406, 'compound': 0.3182}"
68,"Solid setups on GBP/USD, USD/CAD, and EUR/JPY for a Friday! Hope your week was amazing!",0.0,0.1,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.5423}","{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.5423}"
69,"ZAR still at 8.20 lvl ag USD, EUR 11.27, and GBP 12.94. Markets remain sceptic prior to weekend meeting. Gold unchanged and Top40 up 0.1%.",0.0,0.0,"{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}","{'neg': 0.105, 'neu': 0.895, 'pos': 0.0, 'compound': -0.25}"
70,eur/usd opened below 8am 4 hour pivot at 13774 broke that support and daily pivot came out at 13714,0.0,0.5,"{'neg': 0.181, 'neu': 0.645, 'pos': 0.174, 'compound': -0.0258}","{'neg': 0.181, 'neu': 0.645, 'pos': 0.174, 'compound': -0.0258}"
71,DB _ Market makers are extremely short gamma ontopside strikes in USD/TRY and EUR/CZK. #50Pips $$,0.0,0.3,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.128}","{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.128}"
72,"long again eur/chf and usd/chf on asia big drop: 1.2225 and 0.8880, let's see how risk picks up again in london!",-0.025,0.25,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.4939}","{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.4939}"
73,short binaries eur/usd and long gold options binaries on nadex exchange,-0.025,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74,"$es_f wedges all over the place 
$gc_f $eur/usd $aud/jpy 
Something gots to give - consolidation for es here good and bad",5.551115123125783e-17,0.6333333333333333,"{'neg': 0.213, 'neu': 0.61, 'pos': 0.177, 'compound': -0.1531}","{'neg': 0.213, 'neu': 0.61, 'pos': 0.177, 'compound': -0.1531}"
75,"$es_f bonds and currency aud/jpy eur/usd not playing along to that level
Let it say goodnight at 1215",0.0,0.0,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}"
76,your run of the mill 10+sd move on the eur/chf and usd/chf...must mean one thing...intervention,-0.3125,0.6875,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
77,Someone is gunning to take those DNTs; USD/JPY and perhaps EUR/CHF as well .....Friday August 19th we took out 76 USDJPY,0.0,0.0,"{'neg': 0.155, 'neu': 0.71, 'pos': 0.135, 'compound': -0.0772}","{'neg': 0.155, 'neu': 0.71, 'pos': 0.135, 'compound': -0.0772}"
78,Done for today. Going to keep an eye on  1.3606 and 1.3580 levels in EUR/USD.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
79,Done for today. Going to keep an eye on  1.3606 and 1.3580 levels in EUR/USD.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
80,"$eurusd, will trigger squeeZebox short if closes &lt; 13674 on 15min, usd is key and eur is main constituent $es_f",0.05555555555555555,0.5444444444444444,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,basically im a seller of cable above 1.5800 and eur/usd 1.3850 if something doesn't fuck that up in the mean time,-0.23750000000000002,0.4708333333333334,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.431}","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.431}"
82,"We are currently selling the USD @ 1.0353, EUR @ 1.4536 and GBP @ 1.6515.  Please call for rates on LARGE trades! 519.763.7330",0.0,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
83,"close last night all. long usd/cad and short aud/usd , gbp/usd and eur/usd.
+ 289 pips",-0.016666666666666666,0.25555555555555554,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,EUR/USD on a roller coaster last 10 sessions . . Strong Uptrend since London session open 1.36720 -1.38430 110pips and still climbing !,0.14444444444444443,0.4333333333333333,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5106}","{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.5106}"
85,eur/usd target was 13772 from 4 hour pivot 13708 well it nicely overshot that one and quckly too!!,0.6,1.0,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.5994}","{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.5994}"
86,"@CVecchioFX  Hello, why  future and EUR.USD spikes just now?",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
87,"next Shot in Eur/Usd done @1,3810 and Eur/Jpy fully banked@105,90/+70",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
88,RT @PittMoos The sun is out again after yesterday's snow on the Alb and I feel like a million EUR! CHF? USD? Hard to choose these days.,-0.2916666666666667,0.5416666666666666,"{'neg': 0.094, 'neu': 0.738, 'pos': 0.168, 'compound': 0.2732}","{'neg': 0.094, 'neu': 0.738, 'pos': 0.168, 'compound': 0.2732}"
89,The sun is out again after yesterday's snow on the Alb and I feel like a million EUR! CHF? USD? Hard to choose these days.,-0.2916666666666667,0.5416666666666666,"{'neg': 0.094, 'neu': 0.738, 'pos': 0.168, 'compound': 0.2732}","{'neg': 0.094, 'neu': 0.738, 'pos': 0.168, 'compound': 0.2732}"
90,Any long on eur/usd till the french and the germans don't agree is DANGEROUS. Mind my words.,-0.016666666666666666,0.13333333333333333,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.4168}","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.4168}"
91,EUR/USD is weak and looks set for extended weakness into 1.3650-1.3575 while 1.3725-1.3800 stays heavy,-0.375,0.625,"{'neg': 0.4, 'neu': 0.483, 'pos': 0.117, 'compound': -0.6249}","{'neg': 0.4, 'neu': 0.483, 'pos': 0.117, 'compound': -0.6249}"
92,"#EUR/USD Sup into the 1.3680s and then 1.3650 eyed below should the Euro slip extend, while the 100-WMA line at 1.3670 is also flagged. #USD",0.0,0.0,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.1779}","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.1779}"
93,#EUR/USD Hourly studies which are oversold and suggest we could see some corrective rebounds intraday.Daily charts suggest more down -1.3570,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
