,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
10,it seems that EUR/USD will test 1.2000 and GBP/USD will test 1.4000 level this month !!!,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
11,Zloty holds up pretty well against EUR and USD. Pretty unusual considering recent patterns...,0.0,0.25,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}"
12,"@M_ayach GM, about???
eur/usd I expect a bounce to 1.2558 short term,
medium term, 1.2630, and then drop to 1.2100",0.0,0.3,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}"
13,Trend is bearish as long as we trade under 1.26 and thus I prefer short EUR/USD positions,-0.025,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
14,EUR/USD is correcting parts of its overnight losses and will probably bounce to the 1.2530 area before trading lower to 1.2450.,0.0,0.0,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.5423}"
15,"take my 20 pips and run &gt; banked @1,2505 #EUR/USD #FXDIRK",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
16,EUR/USD into the buy zone of 1.2525-1.2450 (low of 1.2486) and shd prepare momentum for gradaul move into 1.2750 in due course,-0.0625,0.3375,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.2732}"
17,"I once underline that if Dow Jones is below 13.000, if EUR/USD is below 1.30 and if Nymex Crude is below 90 $/barrel,",-0.7,1.0,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}","{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.5719}"
18,1.25 key for eur/usd. Hold below and bears are looking for 1.2470s and then 1.2450. Back above and hold means 1.2520s and 1.2550 $eurusd,-0.10416666666666667,0.5625,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
19,"USD on the front foot as EUR eyes stops through 1.2470 and 1.2450. JPY firmer, but BoJ policy risk limits gains. USD-JPY stops under 80.00.",0.0,0.0,"{'neg': 0.272, 'neu': 0.586, 'pos': 0.142, 'compound': -0.2732}","{'neg': 0.272, 'neu': 0.586, 'pos': 0.142, 'compound': -0.2732}"
20,With no significant news release I expect EUR/USD to range for most of today going in tomorrow. Levels to watch 1.2600 and 1.2500,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
21,"EUR/SEK: Spiked below the January support line 
USD/SEK: Returning bull and more so above 7.0325 #FX #SEK",0.0,0.0,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
22,"Asian stocks and the EUR/USD trades lower on Monday as global and Chinese growth concerns dominate. S&amp;P 500 future -0,55 %.",0.0,0.0,"{'neg': 0.124, 'neu': 0.73, 'pos': 0.146, 'compound': 0.1027}","{'neg': 0.124, 'neu': 0.73, 'pos': 0.146, 'compound': 0.1027}"
23,Market talk of stops in USD/JPY below 80.00 AND in EUR/USD below 1.2500,0.0,0.0,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}"
24,JPY seems strong today... Selling USDJPY..  EUR seems weaker against USD... Selling EURUSD and EURJPY.....,0.4333333333333333,0.7333333333333333,"{'neg': 0.169, 'neu': 0.64, 'pos': 0.192, 'compound': 0.1027}","{'neg': 0.169, 'neu': 0.64, 'pos': 0.192, 'compound': 0.1027}"
25,Watching EUR/USD charts now show sell position continues to be dominant and profitable leaving me with a loss if sold.  Still holding,0.0,0.0,"{'neg': 0.134, 'neu': 0.698, 'pos': 0.169, 'compound': 0.1531}","{'neg': 0.134, 'neu': 0.698, 'pos': 0.169, 'compound': 0.1531}"
26,"over all, shd see consolidation at pre-policy level of around 55 and then tag on to movements in USD Index and EUR/USD",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
27,Welcome all new followers.  Trade leaders will be looking to focus on eur/jpy and Usd/Jpy this week,0.13636363636363635,0.45454545454545453,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
28,"EUR/USD needs to take 1.2520 support for more downside, otherwise upside into 1.2575 1.26, and 1.2625 becomes more likely""",0.0,0.0,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}"
29,"EUR/USD needs to take 1.2525 support for more downside, otherwise upside into 1.2575 1.26, and 1.2625 becomes more likely",0.0,0.0,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}"
30,Just bought a buy position in EUR/USD based on up pattern  in all of the chart timelines.This is based on my criteria and may be wrong.,-0.7000000000000001,0.9666666666666667,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}","{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
31,EUR/USD Weekly Outlook and Trading Idea,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
32,"#economy &gt;&gt; (Elliott Wave) Video Analysis: S&amp;P500, Eur/Usd, Usd/Cad and Usd/Jpy - Forexrazor",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
33,"@xydias @drsrkann @MercadoBasket sorry it is 1.5 M Usd, i got confused, i use and hear all time euro that's why i wrote Eur unintentionally",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
34,Anyone who has followed me knows I lost heavy gambling with EUR/USD instead of investing.   Cockiness destroys fortunes and confidence,-0.2,0.0,"{'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.7003}","{'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.7003}"
35,"OMG I CLOSED THE EUR/USD Trade and lost 11,140.07 =(((( @camilletommeisy YOKO NAAA",0.0,0.0,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3182}","{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3182}"
36,The Swedish retail giant's EUR 1.5bn deal fails to buoy INR. Rising demand for USD and redemption pressures on India Inc complicates matters,-0.25,0.6499999999999999,"{'neg': 0.237, 'neu': 0.711, 'pos': 0.052, 'compound': -0.5994}","{'neg': 0.237, 'neu': 0.711, 'pos': 0.052, 'compound': -0.5994}"
37,Bloomberg spent all week talking about EUR/USD. Thank you USD/JPY and goodnight. -- Gary Comey (@garycomey),-0.1,0.1,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
38,Bloomberg spent all week talking about EUR/USD. Thank you USD/JPY and goodnight.,-0.1,0.1,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
39,"@MBForex What r ur thoughts on EUR/USD short and long term?
Keep the scores comming in on the Euro's",-0.025,0.35,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
40,"need an houtly close above 1,2570 EUR/USD and 1325 (S&amp;P), then we should be ready to move up in all markets",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
41,"now about to break today highs again, probably this time will drive AUD/USD also with it (and the EUR, please... )",0.16,0.5399999999999999,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
42,"despite EUR/USD nosedive from 1,2580/85 area, 1,2518/20 area kept, expect next move to be driven by S&amp;P, NZD/USD and AUD/USD all pointing up",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
43,"Closed EUR/USD +12.9 pips.  Was under water all night, and recently surfaced to around +27, closed it early ahead of weekend (chickened-out)",0.0,0.25,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
44,"@AndreMeekes Sorry about that, we expect a EUR P originated and signed MOU with banking otherwise all our USD P will reject it.",0.0,0.0,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}"
45,"@benjamin_fx_trd yes I got fileled 1.2520 overnight in EUR/USD and I just bought 1,2564 in the euro futures",0.0,0.0,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
46,"#EUR/USD moves higher on #ECB widening collateral pool to include auto loans,leasing,consumer finance and certain commercial mortgage ABS",0.23214285714285715,0.5357142857142857,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}"
47,eur/usd on the move here...highs of the day and breaking out,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
48,"eur/usd pressing on 1.253 for 18 hours, avoiding the big and needed 1.250 test. that level needs to hold to avoid another equity whoosh.",0.0,0.1,"{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.5267}","{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.5267}"
49,"new entry @1,2535 &gt; longed EUR/USD and will do @1,2485 on top #FXDIRK",0.19545454545454544,0.4515151515151515,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}"
50,"i buy eur/usd and gbp/usd tie stop last lows. trying to get a bounce here toward 1,2600 or 1,2700 will see.what we know we are at support",0.0,0.18333333333333332,"{'neg': 0.215, 'neu': 0.65, 'pos': 0.135, 'compound': -0.1531}","{'neg': 0.215, 'neu': 0.65, 'pos': 0.135, 'compound': -0.1531}"
51,"off heavily into NYC close.  IFO @ 9am and a mini-European summit are ones to watch today. EUR/USD 1.2620/40 resi and 1.2520 ,1.2460 supp",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
52,"Morning all looking at the market today and seeing triplets eur/usd ,gbp/usd and aus/usd trending the bloody same",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
53,"EUR/USD has now completed the 1.2525-1.2750 ""buy the rumour, sell the fact"" range pre and post FOMC....contd",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
54,@JamieSaettele Jamie hard to believe USD/JPY will rally after a 250 point drop in dow. I think they will be heavy atleast in Asia and Eur,-0.2916666666666667,0.5416666666666666,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.3612}","{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.3612}"
55,@scott_holley Agreed about charts story and use.But behind of these nice charts EUR/USD someone from White House is not smiling too much.,0.13999999999999999,0.4,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.6486}","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.6486}"
56,"Focus on EZ peripheral credit markets, EUR/USD, and ES_F (9 straight hourly declines). Events: More US data parsing next week and EU summit.",0.1,0.2,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5423}","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5423}"
57,exit both eur/usd and gbp/usd do to fundamental situation,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
58,"Market is selling EUR, AUD and etc vs USD... Is USD a safe haven really? I dont think so. This is an another game of money wind talkers.",0.04999999999999999,0.45,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}"
59,Eur/Usd = 1.0 will be better for several Euro Zone contris to increase their GDP and lower unemployment rate.Maybe next year it will be.,0.25,0.25,"{'neg': 0.137, 'neu': 0.683, 'pos': 0.18, 'compound': 0.1779}","{'neg': 0.137, 'neu': 0.683, 'pos': 0.18, 'compound': 0.1779}"
60,"I am long the USD against EUR, GBP, AUD, NZD, CHF CAD, SEK, NOK and DKK. Not the JPY (unfortunately). Will add on pullbacks $$",-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
61,#EUR/USD If the price fall below 1.2400 it would be ignore wedge triangle of consolidation and faster bearish resumption moment.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
62,#EUR/USD Watch today closing and this weekend daily price. If chart represent valid data we will see bearish resumption.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
63,"@trader4611 i mean bearish wedge seen in u.s TSY, which could boost eur/usd and equities. have a great day.",0.24375000000000002,0.71875,"{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.7783}","{'neg': 0.0, 'neu': 0.57, 'pos': 0.43, 'compound': 0.7783}"
64,took +20 pips on eur/usd and +11 pips on cable for +31 pips. Running total today now +83 pips,0.0,0.75,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
65,"RT @nikee69: What a relief. Are SNB's FX holdings in EUR and USD an asset or a liability? @abshiresmith: Fitch: Reaffirms the Swiss AAA,...",0.0,0.0,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6808}","{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6808}"
66,sold eur/usd at ..50 and cable at ..73,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
67,and please move a bit also EUR/USD etc. etc. I'm about to fall asleep otherwise ....,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
68,"Eur/usd to 1,2500 and aud/USD to 1,0000 NOW",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
69,"took +21 pips on eur/usd and b/e on cable, so +53 pips running total today so far",0.05,0.875,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
70,went long again on eur/usd at ...73 and cable at ..18,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
71,took +12 pips on eur/usd and +20 on cable for tot +32 pips quick trades,0.3333333333333333,0.5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
72,OK ladies and gents lets make some dough. Lets trade the euro our friend. Long EUR/USD from 1.2658 and EUR/JPY from 100.74,-0.05,0.4,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}","{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}"
73,went long eur/usd at 12671 and cable at 15710,-0.05,0.4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
74,"Wow- the second Europe opens- they get their fill @ 1.2550, and boom - up 20 pips $EUR/USD",0.03333333333333333,0.5,"{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}","{'neg': 0.0, 'neu': 0.703, 'pos': 0.297, 'compound': 0.5859}"
75,#EUR / #USD (1.266) plummets following #France and horrid #German Flash PMI reports #euro #eurocrisis #EU,0.0,0.0,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}"
76,The Fed’s decision to extend operation twist and to implement nothing more has left EUR/USD struggling to break 1.2700 and USD/ZAR...,0.0,0.0,"{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.1779}","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.1779}"
77,"EUR/USD is grinding lower in the 1.2680 region, ahead of key PMI results in Germany, France and the EU",0.0,1.0,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
78,EUR/USD  12725-12825. bearish at this level towards 12630 and short term channel support trading above 12746 would trigger a move to 12825,0.0,0.3,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4019}"
79,"#Options #EUR/USD 1.2650, 1.2700 vanillas expire, also 1.2600s and 1.2700s.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
80,short on GBP/USD @ 1.5676 and EUR/USD @ 1.2680,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
81,"European session, June, 21:
EUR\USD - 1,2615 and up to 1,2730;
GBP\USD - through 1,5645 to 1,5576;
AUD\USD - 1,02253;
USD\CHF - 0,9424.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
82,1.2750 on the EUR/USD stayed safe and to stay in consolidation mode at 1.2550-1.275 with bias into the lower end for extension into 1.22,0.5,0.5,"{'neg': 0.218, 'neu': 0.606, 'pos': 0.176, 'compound': 0.0772}","{'neg': 0.218, 'neu': 0.606, 'pos': 0.176, 'compound': 0.0772}"
83,EUR/USD Sets Post-FOMC-Reaction Range Between 1.2635 and 1.2740,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
84,"@BrianKellyBK If QE3 seen as not improving economy and EUR falls on Euro woes, could not equities be taken down with it? QE3,USD falls,$TBT?",0.0,0.0,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.4215}"
85,"#eurusd well, looks like this may indeed be the high of the eur/usd... extended twist, and we can't stay up. bullish retracement looks over",0.16,0.5399999999999999,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.6486}","{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.6486}"
86,•The EUR continues to stabilise and opens at 1.27 against the USD- supported by news that European bailout mechanisms- EFSF and ESM,0.0,0.25,"{'neg': 0.093, 'neu': 0.728, 'pos': 0.179, 'compound': 0.3182}","{'neg': 0.093, 'neu': 0.728, 'pos': 0.179, 'compound': 0.3182}"
87,"•The EUR continues to stabilise and opens at 1.27 against the USD- supported by news that European bailout mechanisms- EFSF and ESM,",0.0,0.25,"{'neg': 0.093, 'neu': 0.728, 'pos': 0.179, 'compound': 0.3182}","{'neg': 0.093, 'neu': 0.728, 'pos': 0.179, 'compound': 0.3182}"
88,•The EUR continues to stabilise and opens at 1.27 against the USD- supported by news that European bailout mechanisms- EFSF and ESM,0.0,0.25,"{'neg': 0.093, 'neu': 0.728, 'pos': 0.179, 'compound': 0.3182}","{'neg': 0.093, 'neu': 0.728, 'pos': 0.179, 'compound': 0.3182}"
89,EUR/USD Sets Post-FOMC-Reaction Range Between 1.2635 and 1.2740,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
90,Another 80 pip dip and rebound on EUR/USD. Currently hugging that .2700 level for the billionth time. Heads or Tails?,0.0,0.4,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}"
91,"@flopbookinc Stimulus for GBP doesn't necessarily mean a selling pressure (see USD and EUR). GBP more neutral, NZD is more risk sensitive.",-0.3125,0.6875,"{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.2732}"
92,divergence on daily chart for eur/usd is suggesting euro is running out of steam . and ripe for shorting,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
93,Yen extends losses against USD and EUR,0.0,0.0,"{'neg': 0.329, 'neu': 0.429, 'pos': 0.243, 'compound': -0.1531}","{'neg': 0.329, 'neu': 0.429, 'pos': 0.243, 'compound': -0.1531}"
94,"profit (and reverse SHORT) on EUR/USD at 1,2775/82",0.0,0.3,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
95,"Selling EUR/USD, AUD/USD, CAD/JPY and Buying USD/CAD all at market - pretty sure we're going to get risk aversion after press statement.",0.5,0.8888888888888888,"{'neg': 0.128, 'neu': 0.732, 'pos': 0.14, 'compound': 0.0516}","{'neg': 0.128, 'neu': 0.732, 'pos': 0.14, 'compound': 0.0516}"
